name;class;mean_psAlpha;std_psAlpha;peak_psAlpha;min_psAlpha;peak_frequency_psAlpha;Q1_psAlpha;Q2_psAlpha;Q3_psAlpha;Q_range_psAlpha;amplitude_psAlpha;spec_centroid_psAlpha;kurtosis_psAlpha;skewness_psAlpha;coef_var_psAlpha;flatness_psAlpha;1st_moment_psAlpha;2nd_moment_psAlpha;rms_psAlpha;crest_factor_psAlpha;line_length_psAlpha;nonlinear_energy_psAlpha;Hurst_exponent_psAlpha;Hjorth_activity_psAlpha;Hjorth_mobility_psAlpha;Hjorth_complexity_psAlpha;Shannon_entropy_psAlpha;Renyi_entropy_psAlpha;spectral_entropy_psAlpha;approx_entropy_psAlpha
N033;N;15930.167616352692;9418.522829553147;44849.63526118632;2687.8949283883085;9.364854771784232;7799.439316391445;15149.38276144403;21184.24977421214;13384.810457820697;42161.740332798014;9.552388759779685;-0.04008411457184646;0.6981976610700634;1.6913658229258106;0.003837679606593608;14304088.483506255;300781312912.07404;1908.767042660768;23.49665216278419;283798.954446772;9593264307.98738;0.47283892729011073;88708572.29081382;0.4704586876299995;1.6072052010610778;6.554588851677637;1.9731278535996983;-6406316.193758247;0.010810916104217583
N034;N;9550.29624565949;3764.5415002905256;21000.80346962326;858.3879048515171;8.559731510861607;7142.616058657089;8495.052076610124;12494.625643775476;5352.009585118388;20142.415564771745;9.843740387760517;0.13601292404202114;0.4488797466823502;2.5369082117762427;0.005375080861280294;8836999.865636742;96194513942.2386;1058.8026712627134;19.834482892433577;148860.57787330667;2391571262.1673484;0.5785437297262288;14171772.707409643;0.6110259381142564;1.4238867122446885;6.554588851677637;1.9731278535996983;-3604213.272329268;0.010810916104217583
N035;N;11929.75002804726;7545.192907950301;34161.44947229895;2138.502286253196;10.975101293629486;6988.072849417771;9054.857551987901;15697.041505466197;8708.968656048426;32022.947186045752;10.283254459411916;0.9897803677277088;1.2889486539242947;1.5811060331508544;0.004563511602808502;11531605.586505122;197995119884.77576;1455.908255489661;23.46401247708396;211988.09480818617;5309539339.475497;0.5216125684316752;56929936.018183514;0.43486230708172413;1.603920402618233;6.554588851677637;1.9731278535996983;-4658259.068737729;0.010810916104217583
N036;N;13416.670473729657;8580.331815505926;31474.482650695318;1617.4928709526223;8.60210641933122;6585.166217142627;10247.121789707042;21929.80233283867;15344.636115696043;29856.989779742697;9.562444011435096;-1.1186935108007965;0.4885170566869837;1.5636540360226807;0.004150480637245408;12059839.061141936;220353961853.54782;1642.6144853550443;19.161210942257238;239206.11870365002;6849859382.461276;0.5403876955758314;73622094.06418322;0.4562154739313517;1.6656432713932705;6.554588851677637;1.9731278535996983;-5319608.182354053;0.010810916104217583
N037;N;15478.156183867542;5668.81385507971;30709.101975283418;7549.740488659653;9.025855504027337;11034.67087832257;13851.767343975062;20197.556718988057;9162.885840665487;23159.361486623766;9.854918175944874;-0.3544119366048233;0.7584355220121494;2.7304047336106967;0.00414825413474344;14338380.49441192;248415325541.65405;1700.1525881950063;18.062556377887365;231826.66849575914;5963069261.358788;0.5312703904138937;32135450.52354369;0.5686422941869769;1.5261025508654937;6.554588851677637;1.9731278535996983;-6136236.607114172;0.010810916104217583
N038;N;5646.439918131481;2923.9288274962523;15694.602057036114;1477.5416785756702;10.84797656822065;3418.1262751931913;5075.370283860997;6493.331762069338;3075.2054868761466;14217.060378460445;9.970993496550244;1.9697686921277882;1.42913559543973;1.9311140083277962;0.0071696430988981204;5292257.876020965;38438563005.145966;655.8382936505219;23.93059723560353;93566.8686733924;1191961070.0456817;0.5415798909543358;8549359.78826361;0.4935144014675617;1.698191624419929;6.554588851677637;1.9731278535996983;-2018751.4311152913;0.010810916104217583
N039;N;15598.545800587224;5343.370339688581;28243.78896481889;6322.121593688285;8.686856236270442;11353.136173532002;14961.187179596549;19889.492409068698;8536.356235536696;21921.667371130607;9.892041248610235;-0.9499649262784833;0.14640681030708028;2.919233519100667;0.004128251512101759;14504337.09690801;250938727295.89874;1700.6451769470323;16.607690626872348;264994.6910774658;7058296158.202376;0.5952720597983722;28551606.587063666;0.7085173461131137;1.5938052550711823;6.554588851677637;1.9731278535996983;-6186472.0072078565;0.010810916104217583
N040;N;15888.746822693167;5729.156315967803;30164.70666911413;4889.856996623891;8.39023187698316;12109.527699993552;15277.362339806794;18462.298702862136;6352.771002868583;25274.84967249024;9.769697996495722;0.16845556243083726;0.6085765756220813;2.773313546779906;0.00407965803674909;14591456.252046362;255719651618.98917;1742.080889761645;17.315330675168205;340141.2801316717;10247264428.647646;0.5247974824554366;32823232.092793763;0.8331328661910641;1.7981891560876277;6.554588851677637;1.9731278535996983;-6316180.11740365;0.010810916104217583
N041;N;2278.992083747587;1115.2399156033784;4827.02394301045;413.53533163799676;8.898730778618502;1410.5444766450428;2280.339761466104;2969.3001514535554;1558.7556748085126;4413.488611372453;9.66218994899325;-0.5225871155165258;0.45821373101802454;2.043499386869222;0.011866840845263647;2069885.114109585;5713784596.929472;261.6958805669974;18.44516594052642;26488.523948772097;94746624.1392183;0.5577976413975667;1243760.0693550308;0.3482378623034999;1.3860610205778807;6.554588851677637;1.9731278535996983;-730661.4874112799;0.010810916104217583
N042;N;21952.450446763884;8517.774173356935;52402.8624298779;4258.788741905637;8.60210641933122;15992.143326137393;21381.985222535033;28329.62563664015;12337.482310502757;48144.07368797227;9.774452171147303;0.4045179357683799;0.453870460694181;2.577251990952023;0.0033735740123781335;20169878.63154923;499309141399.9907;2428.690561927353;21.57659079808512;399024.94525115436;14420187833.31717;0.5674811446991048;72552476.8683064;0.6952972626447298;1.5971343196101988;6.554588851677637;1.9731278535996983;-9027308.77552181;0.010810916104217583
N043;N;16607.043979762853;6533.089559671414;30549.55168136824;5790.778446624926;8.729231144740055;11612.779983208562;15594.432763180535;22152.62723538928;10539.847252180716;24758.773234743316;9.822580321146257;-1.056140100924256;0.13950680257109815;2.541989334154806;0.0039440152066556496;15333658.198474728;290658003934.8505;1840.6612160124985;16.597052958799782;274693.55921431736;7972746383.297333;0.6007381276389049;42681259.19468763;0.6122597378439141;1.5653450134502194;6.554588851677637;1.9731278535996983;-6642453.537438133;0.010810916104217583
N044;N;8268.406408138222;3791.570579716983;17134.306237491473;2253.9065614990955;8.729231144740055;5213.696442529651;7480.831696528236;11286.577624712656;6072.881182183005;14880.399675992378;10.080297281444203;-0.9133541906211011;0.3169975599446084;2.180733876449534;0.005770530817808485;7834711.495956165;78490730150.51537;938.2110182678057;18.26274250021716;135436.75233506892;1946680644.1439962;0.6112376465943792;14376007.46097538;0.5369223264692696;1.6527212529923627;6.554588851677637;1.9731278535996983;-3081106.4039233327;0.010810916104217583
N045;N;16184.073862045647;9560.007711933577;44700.55658070514;2446.0810095642164;8.1783573346351;8016.162862041581;14951.677823241065;21369.120284962515;13352.957422920934;42254.47557114092;9.463610223583279;-0.14865813579275855;0.6788580827959233;1.6928933898079783;0.003808404714837408;14397018.084847717;302196996926.96265;1938.7372349590833;23.05653173347575;258868.69029601177;8760368532.252075;0.5792366458637233;91393747.45222944;0.47199633702408733;1.5214452432245693;6.554588851677637;1.9731278535996983;-6518495.178968358;0.010810916104217583
N046;N;2777.7689715868783;1412.4708008398059;6353.935846243197;539.1856836746749;10.16997803270686;1658.2143844815334;2714.5608428448627;3633.1160806902258;1974.9016962086923;5814.750162568523;9.808338148649922;-0.04706870837396293;0.6624050781407792;1.9666027573350995;0.0105945778945614;2561057.952982254;8901123457.81774;321.4176414602516;19.768472624515113;42324.97333602483;168356577.928809;0.5923647389141378;1995073.7632250425;0.468548940918257;1.3973526060447865;6.554588851677637;1.9731278535996983;-913721.4756661478;0.010810916104217583
N047;N;31029.59862922321;25015.948624280765;105466.56449024002;6341.036375260053;8.559731510861607;11757.235466664508;24632.750981016983;34367.23597909526;22610.000512430754;99125.52811497997;9.247265399314319;1.1012300380789046;1.404682583557033;1.240392642920026;0.002536859741448296;26972259.77331092;1315231521820.122;4111.004532030584;25.65469428907343;561635.8889209452;42493347589.99701;0.4785744152261458;625797685.5726547;0.36062734186908035;1.5730283836059722;6.554588851677637;1.9731278535996983;-13455570.40733106;0.010810916104217583
N048;N;9310.866022213166;5180.003405362525;27071.04960998693;1994.5571794242082;8.559731510861607;5543.342605145555;8246.158985375208;12293.96793164643;6750.6253265008745;25076.49243056272;9.630904278631409;0.7488125646497457;1.0568528512798165;1.797463301389768;0.0053251687439537666;8429173.584643079;99188074481.34317;1098.9582173303902;24.633374757184516;178598.45189149742;3328198772.1803894;0.46525072606570694;26832435.279567357;0.5437308939616922;1.6732713657298515;6.554588851677637;1.9731278535996983;-3528504.079297289;0.010810916104217583
N049;N;11233.488417226587;5509.155759607904;22391.83675309393;2081.4673050791525;9.830978764949965;6225.488340372669;11153.843853931607;16497.628969135403;10272.140628762734;20310.369448014775;9.766422112851668;-1.2243018713248237;0.13815877111507674;2.0390580530665723;0.004789781394041461;10312833.030151693;141342416407.10406;1290.4809395559798;17.351543960655757;141807.9351134134;2397740474.6795783;0.5337724806099277;30350797.18362094;0.3668831935427896;1.3238290741019796;6.554588851677637;1.9731278535996983;-4335590.049672202;0.010810916104217583
N050;N;22772.746285504334;8458.587238578892;42918.345249369144;4669.54685163583;10.042853307298024;17679.452855124997;20642.45744651024;29733.96103122401;12054.508176099014;38248.79839773331;9.795429661889003;-0.44307439852999986;0.2598056409822371;2.6922635711126546;0.003309157126283747;20968470.438083965;536244745102.0283;2505.6227651080426;17.128813581608124;400753.28758495883;16219918935.963667;0.5739342060078454;71547698.07264969;0.6959884763985466;1.5549583415272903;6.554588851677637;1.9731278535996983;-9394058.62966178;0.010810916104217583
N051;N;30810.225281597042;16465.239649416246;73855.9037333609;9530.561806902708;8.85635587014889;17982.316141874886;27256.52941618972;41316.29620375557;23333.980061880684;64325.34192645819;9.670674456200848;0.17225603500303244;0.9982815096562377;1.871228475116023;0.0027253054250396752;28007831.910330202;1079951636185.525;3603.151839259668;20.497582957407623;531392.9800884132;28962184786.623993;0.509447055016224;271104116.71270883;0.4869428658481769;1.562562027937829;6.554588851677637;1.9731278535996983;-13166320.455018437;0.010810916104217583
N052;N;15281.380952256128;8706.147830781596;41544.506326438735;2165.839306357673;11.780224554552113;8338.803228695624;14929.17343878368;20142.103657330976;11803.300428635352;39378.66702008106;9.938840463277028;0.6463912158218044;0.8187529299259784;1.7552402335998742;0.003955305150660829;14276645.4902452;293431640154.06396;1814.0046619008085;22.902094575052658;230205.40146330663;6874238011.990163;0.5345169597049595;75797010.0514231;0.44470518542933274;1.429338458754767;6.554588851677637;1.9731278535996983;-6110994.2788907895;0.010810916104217583
N053;N;17729.11097282996;5425.466029186522;29135.553376186075;7937.408168907072;10.085228215767636;12887.389110373764;16944.104692797344;23042.322187944985;10154.93307757122;21198.145207279005;9.982245172951188;-1.217079363932821;0.1909132338455946;3.2677581755107235;0.003865860153961924;16635775.248349294;323044461074.7657;1912.3258021648096;15.235663997841666;276394.1103617538;8231402016.319115;0.6246914966163705;29435681.633856967;0.8105495971527894;1.731294121756006;6.554588851677637;1.9731278535996983;-7114765.287285193;0.010810916104217583
N054;N;15812.668303479151;5730.459387934282;26814.21624753723;2603.8299745379963;8.220732243104711;12292.72152836979;16506.505813049163;19359.506575554115;7066.785047184325;24210.386272999236;9.84037583546624;-0.4668486968745573;-0.33372923386515735;2.7594067478731943;0.004045975071723885;14626644.312373122;258325568086.91272;1734.7470343289135;15.457133355417612;207030.42508863405;5187468676.67172;0.5338470070329686;32838164.79676415;0.5640100773996369;1.4565960751868512;6.554588851677637;1.9731278535996983;-6289099.314407613;0.010810916104217583
N055;N;7523.365401044272;4909.209327658911;24891.844652994863;582.8055631270095;11.186975835977545;3819.182535687079;6074.419123434796;10121.81086932193;6302.62833363485;24309.039089867852;10.425947919438599;0.6954153770230129;1.0304091790196022;1.5325004290725555;0.005800411617815732;7373192.289918223;81827747201.82343;926.5663172256245;26.864612052300135;156928.30590134385;2332466486.418779;0.46745264932527025;24100336.22277326;0.49342155651407194;1.6049999090573528;6.554588851677637;1.9731278535996983;-2803324.395929582;0.010810916104217583
N056;N;18844.49458362448;7441.92168699325;40995.11477887039;4282.879488406936;8.60210641933122;13369.526544862729;18513.46146331036;24096.13727375031;10726.610728887583;36712.23529046345;9.819098269458694;-0.09924285933834431;0.3057597269399391;2.5322081279839694;0.003667740687986686;17393378.75055974;372419252568.52606;2089.7347243528015;19.61737741213384;341164.8585309007;11649731329.771864;0.5528161367422719;55382198.39534045;0.6766345299823825;1.6211476611478306;6.554588851677637;1.9731278535996983;-7634988.915969355;0.010810916104217583
N057;N;2036.3143193451988;960.6664166290634;4100.958776908275;269.4073815714108;9.152980229436174;1319.1846964960414;1780.1904344130307;2551.137306944642;1231.9526104486008;3831.5513953368636;9.711511783917322;-0.3728406492110268;0.675010256954375;2.119689294948539;0.012732950440062;1858914.907759565;4516392410.482105;232.22915982373652;17.659103533858236;30003.33860905729;92533847.30171123;0.5129815493716673;922879.9640389252;0.49579876326682754;1.4324927966322005;6.554588851677637;1.9731278535996983;-642488.6587637779;0.010810916104217583
N058;N;15054.2046412512;5135.540809459186;27078.6277955506;4387.416814596279;8.771606053209666;11400.75091743712;14476.33134168461;19167.67471078895;7766.923793351829;22691.21098095432;9.791559729100745;-0.6395700848419117;0.12265699613428703;2.9313766942563797;0.00420964652043661;13855989.52837818;229286645083.22165;1640.5851861593894;16.50546891682088;217739.4799487201;5738545813.949007;0.5533095539073744;26373779.405620705;0.6000169269509141;1.606850619416673;6.554588851677637;1.9731278535996983;-5948796.238494765;0.010810916104217583
N059;N;2003.3574425253282;1126.4667176785883;5541.768141368755;626.5852498725333;10.085228215767636;1421.2354086187213;1643.0803699183134;2225.0331024856264;803.7976938669051;4915.182891496222;9.888353976849334;2.60076688864255;1.7297771410072416;1.778443527078925;0.012835545276103038;1862131.3081815278;4927081652.656854;237.0557055585539;23.377493185878674;21764.149364101562;61662765.98347011;0.464636291651869;1268927.2660375726;0.31339335350070474;1.1748492421526444;6.554588851677637;1.9731278535996983;-632670.7761015055;0.004095474875565941
N060;N;27639.341976982803;13027.282241843102;65640.90682885265;10572.178703423097;8.983480595557726;17567.133073069297;24680.864230055282;33515.15121595093;15948.018142881632;55068.72812542955;9.749508012111784;0.6723150978677359;1.0866799529946767;2.1216506608113823;0.0029381842663293396;25330178.689084593;834804393236.5632;3151.567167618872;20.828020898074918;469563.16462536046;20677464706.50859;0.5115097922162022;169710082.60864064;0.5078016174990516;1.5478169316349897;6.554588851677637;1.9731278535996983;-11655223.15257715;0.010810916104217583
N061;N;9412.973884396222;7797.063782928147;34042.23794432603;1445.0780088260956;8.771606053209666;4351.210206647508;5993.386879685827;12698.962451966061;8347.752245318552;32597.159935499934;9.306453219369992;1.239538360665132;1.458815023067906;1.2072459770056194;0.0049755289802932865;8234531.70436678;124631479989.38512;1260.691641408301;27.002826723192932;210511.06907886415;4800237678.70304;0.5097392970191225;60794203.63504978;0.43209166412687794;1.6505111895493954;6.554588851677637;1.9731278535996983;-3627084.146412741;0.010810916104217583
N062;N;5000.409569206999;3200.00564149111;15268.98534848052;559.7186701558688;8.263107151574323;2840.8232146839255;4354.573120011712;6253.448572031252;3412.625357347327;14709.266678324651;9.445645273270506;1.0935539618657923;1.2224730955929708;1.56262523552207;0.007401808460418124;4439816.931108889;29784007827.58327;612.3214630403817;24.9362243039218;95237.371636317;923441753.1758121;0.5312212646731675;10240036.105574932;0.44454303162724035;1.5579341889421598;6.554588851677637;1.9731278535996983;-1776868.281958689;0.010810916104217583
N063;N;12834.894607845103;4989.9708411684105;23661.273478279265;4386.304715704116;8.474981693922382;8955.556136425206;12647.762392274952;16097.062381735584;7141.506245310378;19274.96876257515;9.649159961300398;-0.8878131348334719;0.17684886824385526;2.5721381980740774;0.0045666598637945964;11641519.408807758;167664080935.74512;1420.347307655368;16.65879419121652;223818.88207757092;5552608621.808056;0.5531904031874938;24899808.995710976;0.6405963829385736;1.730441143253871;6.554588851677637;1.9731278535996983;-4997638.500843461;0.010810916104217583
N064;N;20362.236099312093;9820.963411271952;43181.6639455027;5112.981124261141;8.1783573346351;12509.8162067601;20491.960664348742;26593.99342854368;14084.177221783579;38068.682821241564;9.611857647677407;-0.732154475080212;0.2381282701451275;2.073344054610921;0.0034275966876476994;18397577.98884868;448579535079.82007;2331.7238196593335;18.519201794581132;364327.57215265534;13596308050.99774;0.5905094178269502;96451322.3255424;0.5670512434758106;1.5925618114039977;6.554588851677637;1.9731278535996983;-8349515.084589458;0.010810916104217583
N065;N;11178.05166358798;4183.319154786667;23723.18006849575;5751.996929749197;10.127603124237247;8447.593877404463;10067.009033186243;12178.133157984357;3730.5392805798947;17971.18313874655;10.01362653672158;1.998106910115025;1.529264157914922;2.6720532787458375;0.0049987495774517195;10521686.468130842;134351608916.48836;1231.0218819660447;19.271127845922486;147847.25804673033;2420029107.8974333;0.5040122380667018;17500159.150805034;0.49861895121869576;1.4349953142635385;6.554588851677637;1.9731278535996983;-4282111.596090577;0.010810916104217583
N066;N;19982.13384883344;7967.908108956621;36510.08730770113;3583.6346322404233;8.729231144740055;12805.627110286105;19773.826928058086;25058.304386366523;12252.677276080418;32926.45267546071;9.730543395086125;-0.848831864400418;0.24474146323394422;2.5078268443346863;0.003548322010319332;18277079.930994354;414824236306.72437;2218.81037894584;16.454802832248838;366269.87418293074;14010642023.528168;0.6312698694765048;63487559.63277668;0.6936931952037414;1.6894208068749683;6.554588851677637;1.9731278535996983;-8144654.607993129;0.010810916104217583
N067;N;2926.9702632747712;1433.18844613988;6669.951565207795;798.4211284939895;8.686856236270442;1651.2973381247928;2772.870445515896;3753.88705287589;2102.589714751097;5871.530436713806;9.719134980182647;-0.41119342824869154;0.6847164675010945;2.04227871858597;0.010374807444494816;2674076.192744334;9523464571.900766;336.14181474433235;19.84267137452365;49843.12097852506;275835889.7196075;0.5528180484200463;2054029.1221488435;0.5302056504060161;1.6136620846658638;6.554588851677637;1.9731278535996983;-967627.1074255942;0.010810916104217583
N068;N;24335.607607177673;10199.187713872881;48440.89948919796;6925.691294318892;9.873353673419576;16214.308063968056;24055.516245545146;31922.119240617994;15707.811176649939;41515.208194879066;9.893806501835853;-0.8259644234646322;0.2906702378715747;2.3860338970010826;0.0031632609293326384;22632548.520381924;645707158740.4939;2721.5554603496375;17.79897569420642;360346.7126255598;14689114051.195848;0.511247724236433;104023430.02281553;0.49512762675834077;1.4828312720944066;6.554588851677637;1.9731278535996983;-10122899.329396425;0.010810916104217583
N069;N;18911.609346828267;5486.225634725214;36016.53791873103;5345.761667304116;8.813980961679277;15401.34195013579;19139.83092301258;22419.37451946239;7018.032569326602;30670.776251426916;9.80522115741823;0.47434731743643654;0.15756906530107334;3.4471074662198946;0.003728790094552616;17430656.136304796;351472223098.08655;2031.0034198672145;17.73337138008648;339435.8503702354;10997275675.009686;0.5228541775744321;30098671.715116076;0.8994589525595655;1.6307517200891244;6.554588851677637;1.9731278535996983;-7636383.386666021;0.010810916104217583
N070;N;17044.610074636057;6547.818097175974;34174.941918214594;4482.354128369639;8.813980961679277;12219.826933011509;15747.953455654668;21352.51986446711;9132.692931455602;29692.587789844954;9.862586049652245;-0.2171842882493995;0.48414948104527766;2.6030976764591665;0.0039001401391400518;15801769.753123563;305518903585.4935;1883.2764975641671;18.14653449050977;253288.21301086847;7259749836.980031;0.5654206616758061;42873921.833705194;0.5937331343135223;1.5133529714543321;6.554588851677637;1.9731278535996983;-6831315.065341901;0.010810916104217583
N071;N;17312.643708588497;9215.368687367894;51880.78835125165;6513.493684131962;11.695474737612889;11343.221143255047;14977.431504891934;17932.391657638014;6589.170514382968;45367.294667119684;10.371909175697818;3.319766229375751;1.822164456267351;1.8786707614118645;0.003816667704711274;16879125.804849435;391259667617.63025;2022.8762233898162;25.64704046217563;259352.33900708327;9236150315.162483;0.5388422469549682;84923020.04412065;0.48921991683012367;1.548560589254546;6.554588851677637;1.9731278535996983;-6981310.823410259;0.010810916104217583
N072;N;18131.761680648488;9229.264258712248;44394.4859230834;5838.032967983837;9.49197949719307;11645.988112411724;15680.205559372938;22927.65755691969;11281.669444507967;38556.45295509956;9.726466800841715;0.041924555031569;0.9352543464981429;1.964594486882576;0.0036943445267918337;16577649.934594538;372520367973.15643;2098.4799473361873;21.155544507078947;339365.17484855483;12974147776.155495;0.5098191152431523;85179318.75714335;0.5602978492734286;1.6798015707488418;6.554588851677637;1.9731278535996983;-7347855.7759707635;0.010810916104217583
N073;N;7643.7887734342785;2979.5293224172956;15489.773720749083;2150.6448915352626;11.229350744447157;5698.580197642405;7610.485303769272;9503.929823767416;3805.34962612501;13339.12882921382;9.96652633425585;-0.24557092915936707;0.2356466634265963;2.5654349886487653;0.006112454909503151;7161110.077768664;63549211146.32554;846.1747580933279;18.30564380773062;108253.56029017255;1473857030.9447465;0.5805834513321136;8877594.98314447;0.5212713800949076;1.5532560415316237;6.554588851677637;1.9731278535996983;-2814940.660080925;0.010810916104217583
N074;N;1960.9092294061545;1236.4696021377845;4809.896270684754;499.2535643494725;8.474981693922382;1095.1312228483373;1539.1372409698733;2365.1135438832407;1269.9823210349034;4310.642706335282;9.68757052285833;-0.3513204361147535;0.9932776098415783;1.5858936006318762;0.012655099391114371;1785665.966186815;4802957334.086393;239.1034246749455;20.116383850309443;28527.976941793586;100509937.22065355;0.562143599000269;1528857.0770107708;0.3879575228166753;1.4499645865756556;6.554588851677637;1.9731278535996983;-621430.0827193699;0.010810916104217583
N075;N;13495.529944468104;7680.435004353783;32043.179491763185;2234.9391777375363;8.093607517695876;7470.8094695492855;9262.971993456042;19552.63962189295;12081.830152343666;29808.24031402565;9.474558911396347;-0.5936910173128385;0.8521199904490574;1.7571309355287736;0.004310501466122816;12019234.188941393;205212132099.9543;1601.5896701971828;20.007109241543827;248662.54902151276;7102471239.735085;0.5588619480352788;58989081.856102906;0.5044687340700652;1.7605282084011487;6.554588851677637;1.9731278535996983;-5322634.849529824;0.010810916104217583
N076;N;8592.16319610056;4364.926649803476;22082.2657724891;1895.1461025119538;10.932726385159874;5240.92639440101;8043.185461224257;10536.818523187118;5295.892128786108;20187.119669977146;10.073473407068347;0.7553155499836146;0.9264230181664774;1.9684553454036644;0.005609445638275203;8135975.181720376;89825270954.32262;994.013212413739;22.215263838261517;134222.20193772056;2199118821.5814414;0.5264976464451636;19052584.658164594;0.47847797537151265;1.5544170150945746;6.554588851677637;1.9731278535996983;-3221024.8294094056;0.010810916104217583
N077;N;12877.728504083398;6694.34961849445;29818.458856360092;2893.1090395241094;8.898730778618502;6727.424347024138;12174.969341547028;19217.056103494637;12489.631756470499;26925.349816835984;9.755265901710867;-0.9285520929713464;0.478614120661917;1.9236713404549644;0.004438181320778479;11808812.582133237;190835977780.3196;1496.983520992312;19.919029460387247;176757.0495672561;4056412129.4328194;0.5156044828486455;44814316.81463679;0.4474944847652025;1.4359597854450459;6.554588851677637;1.9731278535996983;-5045959.866206149;0.010810916104217583
N078;N;14205.139834981215;5711.920941603592;34787.55862728184;5423.89074380859;11.695474737612889;10660.19669448195;12855.024345848255;16736.869386332604;6076.672691850654;29363.667883473252;10.197833146558311;2.715995476029928;1.5084287690976115;2.4869286497850576;0.004343588677626646;13616994.710902726;230915636460.57248;1579.1596154974593;22.029159235004393;226428.22898205384;5896363664.291549;0.5820933089716174;32626040.84312966;0.6270573348634014;1.5533174440531647;6.554588851677637;1.9731278535996983;-5586633.408825019;0.010810916104217583
N079;N;24431.592750586366;9910.554555867207;50794.52768743366;8423.862446672974;8.559731510861607;16796.673445311397;23310.281087693413;31454.417399012214;14657.743953700818;42370.66524076069;9.972674351475204;-0.3869912657875818;0.5062637606595103;2.465209450476459;0.003172068686201437;22902941.928609256;651586428135.4698;2719.358919944585;18.678861151755854;503882.2604589225;22183423802.473953;0.6187401411220732;98219091.60482025;0.7183025700967054;1.636473262330157;6.554588851677637;1.9731278535996983;-10158819.844318708;0.010810916104217583
N080;N;21946.191641712132;11805.597156007409;57106.73412487854;4740.349886235925;8.263107151574323;12533.310388039905;18909.881043956186;30257.749201867402;17724.438813827495;52366.38423864261;9.728467343502656;-0.21970855742591322;0.7240099076731892;1.8589649766716434;0.0032758653325332997;20069264.017860856;553589840463.3671;2570.3039223073533;22.217891677811398;376575.08569458616;17034577158.960794;0.5469895468698205;139372124.2099302;0.487088449513925;1.613118771934449;6.554588851677637;1.9731278535996983;-9082091.412489938;0.010810916104217583
N081;N;3038.007227321046;1501.74608858407;6845.47794720127;857.4689849740059;10.16997803270686;1862.891780665346;2750.604364486624;3878.9471768609683;2016.0553961956223;5988.0089622272635;9.772372562923408;-0.058448467522228764;0.779427893530343;2.0229832795405835;0.010149838053008864;2790722.616578109;10430819872.182497;349.53965513065333;19.58426704015177;46993.9405869417;228561071.76993787;0.6023694828741311;2255241.3145775534;0.4961813378987461;1.5613277079613574;6.554588851677637;1.9731278535996983;-1009133.3419685761;0.010810916104217583
N082;N;9058.810129853095;4047.1465756021794;18800.62436670485;2629.7186902046014;10.16997803270686;5766.191244039395;9324.26541029161;11925.828359608464;6159.637115569069;16170.90567650025;10.15411101770214;-0.7181194528315498;0.26957533371828496;2.23832024875581;0.00548848933926264;8646511.392200429;95206535060.10652;1023.3520035249277;18.371610454610195;141795.64639498875;2381683819.511594;0.535096467006422;16379395.404408446;0.6023045614024474;1.7082390343475828;6.554588851677637;1.9731278535996983;-3407797.579553585;0.010810916104217583
N083;N;1844.3746914919045;1130.9340893897063;5556.225211498744;297.1217893567046;10.127603124237247;1127.2266148278748;1611.8455275459064;2272.2710436818397;1145.044428853965;5259.10342214204;9.874528993931566;2.272248355570035;1.4843477466362407;1.6308418932594004;0.013171843534774928;1711959.1484801774;4354193029.299257;223.14793102047565;24.899290735475898;22410.948073498155;55731455.88835166;0.4906432787045745;1279011.914543724;0.30082191652082785;1.017727079483437;6.554588851677637;1.9731278535996983;-578768.9160814122;0.010810916104217583
N084;N;14416.204419522404;6146.385505068719;33507.37631047276;4520.182074320868;8.474981693922382;10087.562561470684;13660.483089125692;16956.704735358497;6869.1421738878125;28987.194236151896;9.661809377935887;0.7920744538301965;0.9224227754107389;2.345476769661428;0.004269425970962398;13092942.19114954;216718554372.6177;1616.4217266305075;20.729352840561084;236750.57982696034;6333057108.086358;0.5013146874073376;37778054.77691885;0.5954276300074086;1.5810949150433262;6.554588851677637;1.9731278535996983;-5686821.888292284;0.010810916104217583
N085;N;16814.823142770907;6235.028765371562;32074.159192973817;6087.195873239938;8.941105687088115;11703.506746310204;15982.678869678877;21863.247504142964;10159.74075783276;25986.963319733877;9.744531419344701;-0.8120708054825672;0.2932843709613254;2.696831686833263;0.003939904668476182;15402141.807992818;288942509546.9843;1849.7091807865104;17.340109205348508;287964.661373594;8937334164.83473;0.5379623151609977;38875583.705010824;0.694908394048765;1.736523044596664;6.554588851677637;1.9731278535996983;-6726881.753502611;0.010810916104217583
N086;N;10945.2842144602;5186.211204129326;22051.533200447444;3437.1522864602534;8.813980961679277;6414.685054586568;10252.30082940275;15675.621552444227;9260.93649785766;18614.380913987192;9.619313994592448;-1.1586454765090937;0.2642660101635884;2.110458634184707;0.004907101011729882;9896895.808181189;129192664149.37459;1249.238206971311;17.651984287215978;157572.22033521463;3018658561.5526686;0.5249060925953709;26896786.65383655;0.4522219472689349;1.5919620093420555;6.554588851677637;1.9731278535996983;-4207321.0195989115;0.010810916104217583
