name;class;mean_psTheta;std_psTheta;peak_psTheta;min_psTheta;peak_frequency_psTheta;Q1_psTheta;Q2_psTheta;Q3_psTheta;Q_range_psTheta;amplitude_psTheta;spec_centroid_psTheta;kurtosis_psTheta;skewness_psTheta;coef_var_psTheta;flatness_psTheta;1st_moment_psTheta;2nd_moment_psTheta;rms_psTheta;crest_factor_psTheta;line_length_psTheta;nonlinear_energy_psTheta;Hurst_exponent_psTheta;Hjorth_activity_psTheta;Hjorth_mobility_psTheta;Hjorth_complexity_psTheta;Shannon_entropy_psTheta;Renyi_entropy_psTheta;spectral_entropy_psTheta;approx_entropy_psTheta
N055;N;11237.062114042674;4603.584789517281;24843.937092048607;3819.617135817322;4.19511593849158;7802.215641008389;10166.303172398204;14608.956224625907;6806.740583617518;21024.319956231284;5.720992176798453;0.4425922208491184;0.8541038924517327;2.4409373624724657;0.004931851845976255;5978704.433351187;74486348835.09462;1259.2221437041699;19.729590379475738;159412.8412502541;2844667750.258978;0.5562801417897221;21192992.914274868;0.4699312999572648;1.4933254030061625;6.539158811108034;1.9684829485539348;-4269551.63351815;0.010929070532188057
N056;N;53777.49123085328;31511.817128038358;172283.4127873492;8493.739009301233;6.059611911154504;31705.64624319906;49128.91096597358;76085.59320799474;44379.94696479568;163789.67377804796;5.719028542479229;1.0534474773625373;0.8816708177205259;1.706581724955605;0.0019349121882916171;28602615.678172406;2058098609105.8289;6463.306838463028;26.65561408319555;1004103.6440549844;118349195321.01959;0.4508217697835144;992994618.7109315;0.5321197487176292;1.6270105380306725;6.539158811108034;1.9684829485539348;-24027320.848766167;0.010929070532188057
N057;N;4323.483675324286;2421.7757032571885;9919.947533865714;597.3065945094475;4.830739565535758;2480.1926995536755;3855.0015110702743;5852.3074876586315;3372.114788104956;9322.640939356266;5.608072981675779;-0.7675014836445722;0.4822661081916243;1.785253551561104;0.008086229552362588;2254916.3147261254;12162157420.378103;513.8669407256893;19.304506181807763;69254.84468674142;589572377.7667348;0.469683847892084;5864997.556886851;0.43933799077991254;1.6142968037084864;6.539158811108034;1.9684829485539348;-1489876.2944319495;0.010929070532188057
N058;N;38482.269942230145;20863.353849244344;84391.46728780461;9078.563280753157;4.491740297778863;22274.25179612582;31954.57354620028;53773.2448550267;31498.99305890088;75312.90400705146;5.729117829019032;-0.7718416924399789;0.6645438669312455;1.844491073693022;0.0023848434909262426;20503659.67092531;982200315724.4137;4539.15419356534;18.5918926057716;576657.6583640309;32957339450.464745;0.5237632734875305;435279533.83877885;0.38258398764002916;1.4151581304705805;6.539158811108034;1.9684829485539348;-16631375.904758638;0.010929070532188057
N059;N;3342.2855789631053;1884.1028880560723;9177.215950774804;453.7790556563;4.576490114718087;2134.878737288049;3174.628989033913;4026.662385187552;1891.7836478995032;8723.436895118504;5.54006854793542;0.8832726860815661;0.862160672392047;1.7739400539911685;0.009341141451398548;1722033.6829235412;7115519820.283769;397.8533336521495;23.066831856179977;49265.143075033455;300333782.7110703;0.48986552000555666;3549843.6927812323;0.4380220621875404;1.4356109246117534;6.539158811108034;1.9684829485539348;-1116804.354956798;0.010929070532188057
N060;N;58583.27526018946;23792.400564134372;112566.97816584422;13704.5304125601;6.568110812789847;44332.663011125944;58286.67828228338;68863.19232975897;24530.529318633024;98862.44775328413;6.150952968384234;-0.30860258426812637;0.29792048933331633;2.462268365996673;0.0019245495416898586;33511896.289917972;2357762809264.5107;6556.6829280909915;17.168281492394602;964946.882714796;103940051467.62228;0.5419005932827193;566078324.6042216;0.6106597788762742;1.6260151612432552;6.539158811108034;1.9684829485539348;-26178783.47698799;0.010929070532188057
N061;N;14839.507119178166;5720.949984080706;34877.11075092126;6529.422384979496;4.0256163046131315;10897.002515750888;14113.942600376968;18121.68614623727;7224.683630486381;28347.688365941765;5.74869766005126;1.0447302449924427;0.9349323708574421;2.5938886304671502;0.004233454266362833;7933629.106267018;129518261119.09685;1649.1778344625884;21.148180640134868;312265.88731635414;8531698263.535022;0.5211195865596772;32729268.720353022;0.8265260269397774;1.6682100817472516;6.539158811108034;1.9684829485539348;-5799255.847704618;0.010929070532188057
N062;N;13154.208723873837;5124.732393378515;26005.407981842603;3245.402414906449;5.932487185745668;8753.922884287169;13547.90700486743;16858.522258274308;8104.599373987139;22760.005566936154;5.765890538653893;-0.6576578312668069;0.14027762046591957;2.566808901255005;0.004495092993286944;7053652.669075026;104125960530.07774;1463.88821351443;17.764613268802893;204910.7673163641;4254978181.84899;0.6169856584289308;26262882.10374308;0.612509615280969;1.5054345118532304;6.539158811108034;1.9684829485539348;-5081301.696279915;0.010929070532188057
N063;N;9315.547658728972;3725.532113928685;19160.5415852145;3226.4404832917326;5.720612643397608;6568.929311850763;8870.38893430905;11821.535158441036;5252.605846590273;15934.10110192277;6.147948556785797;-0.5444626306735261;0.5160437619635332;2.500460974125237;0.005483241104129976;5326250.223926145;58872674441.63279;1040.3629314726745;18.41717059073991;185666.67676239938;3128362996.651386;0.5647651071872457;13879589.531913936;0.6902897117496457;1.6726700271830244;6.539158811108034;1.9684829485539348;-3468414.186933332;0.010929070532188057
N064;N;42270.71284366386;24643.291765847996;109367.16084186407;3564.731634194536;5.805362460336832;25709.299958065345;41057.659896897385;51720.183542918785;26010.88358485344;105802.42920766953;5.862499950308808;0.6744503291620259;0.8494663184821973;1.71530302223037;0.002202080148048039;23046520.830931246;1296698022023.2585;5073.762355966167;21.55543621653086;615524.2996899913;47112684160.08822;0.4360023464630583;607291829.0567117;0.3803850895913064;1.427371037037145;6.539158811108034;1.9684829485539348;-18477564.47200386;0.010929070532188057
N065;N;22395.335401299984;11616.565826600292;50018.26430544652;4378.703323087142;6.356236270441787;11954.537314101506;20760.24830289117;31391.18693354197;19436.64961944046;45639.560982359384;5.830567771234476;-0.8433001751668221;0.36979314039769096;1.9278791800945023;0.003231388497511314;12143709.435962975;340251193859.80225;2616.111473202161;19.119316901364066;308367.78284342587;10882560917.796543;0.560725326532492;134944601.6037377;0.3966788315167011;1.4069947661155864;6.539158811108034;1.9684829485539348;-9185352.630653048;0.010929070532188057
N066;N;67551.24758226208;19256.043386624417;131375.45749920752;25647.766721367207;6.65286062972907;55260.65588914923;65328.64646960752;75977.14785119133;20716.4919620421;105727.69077784031;5.952273972270312;0.8552369260059467;0.6655149102057768;3.508054392377634;0.0018202613917185633;37393768.548380636;2726330064449.4355;7283.776534947363;18.03672269033401;1380798.3703549167;168692725772.54233;0.5504117830540131;370795206.9075619;1.0153482930167954;1.7347913584024757;6.539158811108034;1.9684829485539348;-30449826.434858013;0.010929070532188057
N067;N;12711.947243358662;9313.180754679712;33637.836176926765;700.8205516616188;4.957864290944594;5472.322382179202;10532.72829145047;16963.75776128941;11491.435379110208;32937.01562526514;5.359976574158788;-0.6628988382575609;0.7476489941260794;1.364941535894826;0.004130439310247526;6336623.767580067;117299583675.1782;1634.0757753690823;20.585236427808326;187557.21710418034;4833786064.087441;0.49448545283788564;86735335.76933655;0.3780718550153213;1.381939427696243;6.539158811108034;1.9684829485539348;-4988305.399806437;0.010929070532188057
N068;N;48283.29439300397;19953.644359688427;90711.96186128785;8733.047319826757;4.618865023187698;33107.13062397723;48519.86090843411;60081.061058331026;26973.930434353795;81978.9145414611;5.7997628599918665;-0.6046466319338788;0.01674875390163891;2.419773226516397;0.002133838164558781;26042944.15480961;1433453280765.889;5417.439422801595;16.744434922426272;885356.1689880821;82099139865.65305;0.5728005976848735;398147923.23292583;0.6751234783813475;1.7345025997585064;6.539158811108034;1.9684829485539348;-21212414.535327226;0.010929070532188057
N069;N;20361.03003531446;7682.655999364819;39545.212088969645;2858.721036502242;5.932487185745668;14289.13414262406;20012.47883394157;24812.312844866796;10523.178702242736;36686.491052467405;5.8833893252938125;-0.19415701521101214;0.3943553471069454;2.650259238080926;0.0035237747421295847;11140643.608843287;253814795906.71655;2256.638348888146;17.523947560517932;310037.8960893144;10627615253.746147;0.5033131237344332;59023203.20457624;0.5551500534544542;1.5404493175310356;6.539158811108034;1.9684829485539348;-8218865.805152584;0.010929070532188057
N070;N;23272.494381247066;7840.7130044924925;56869.47664825149;4665.0922536042945;4.0256163046131315;17706.561308172004;23849.765051657676;27570.26856672772;9863.707258555714;52204.3843946472;5.829987749254654;2.4415469418237734;0.6852387691610798;2.9681604680483304;0.003295240918377465;12618087.21376594;317686722565.2179;2546.5257275586696;22.332182248467493;363108.48957979784;13686923786.055536;0.5099492831328236;61476780.418817684;0.6828128845413235;1.5326356071135596;6.539158811108034;1.9684829485539348;-9504920.06730084;0.010929070532188057
N071;N;53599.45250717563;62053.605193001364;279323.24298083206;10125.839459538094;4.0256163046131315;22281.245327972232;30263.20172897413;58109.0718931618;35827.82656518957;269197.40352129395;5.188583069272347;5.996038871791129;2.6406980789305017;0.8637604912795748;0.0017978594097955523;25863784.69749288;2793858610598.9673;8502.720138138377;32.85104512942235;929301.9850706289;119540532053.006;0.5349566415476006;3850649917.448886;0.28958984916577274;1.4115282211129945;6.539158811108034;1.9684829485539348;-24510256.305212338;0.010929070532188057
N072;N;36156.22947380221;12629.24157910527;72896.20444956605;10433.942063521186;4.576490114718087;27271.079887784366;35796.5137264008;44258.05739131285;16986.97750352848;62462.262386044866;6.043571796956375;0.14727568502664745;0.21357068777748034;2.862897922043212;0.0025584969251460686;20321687.49209031;824748151605.616;3971.3634513402753;18.355460370912333;713192.7444099087;46177486228.211555;0.6315201664354125;159497742.86340138;0.8317759735101584;1.6838589156621908;6.539158811108034;1.9684829485539348;-15419749.584773548;0.010929070532188057
N073;N;14075.000976575897;5494.864766652007;27596.06135374697;2242.4995110240243;7.118984622894802;11868.377424809347;14173.785293878609;16798.80673041924;4930.429305609894;25353.561842722946;5.8772704019805575;0.4608881133154945;-0.09386319841899218;2.5614826887089563;0.004281838554750938;7693200.558215357;126204920925.11743;1566.7897159218098;17.61312387572765;236522.43864646816;5631984301.515371;0.5667729487441083;30193538.803793624;0.6258128556053486;1.6414076278671694;6.539158811108034;1.9684829485539348;-5479325.011927991;0.010929070532188057
N074;N;5979.835266071772;3486.1316489049564;13706.09398969273;595.8886496367595;5.08498901635343;2641.5870301922;6747.1858909068615;8183.756781374641;5542.16975118244;13110.20534005597;5.514242530868445;-0.7789406945344917;0.14206083893742663;1.7153211261973205;0.00653090089346625;3066606.361513679;23887367663.08553;717.7589352024323;19.095678670760325;102670.13198785865;1286419464.5868342;0.4866145353350619;12153113.87349679;0.47339029884259853;1.6426163078373317;6.539158811108034;1.9684829485539348;-2146277.394622541;0.010929070532188057
N075;N;29642.336056096967;10002.95215739187;51226.023199569914;8035.397568545061;7.415608982182085;23092.0085809007;31238.474841833046;37191.761389178966;14099.752808278266;43190.62563102485;6.041221168484337;-0.7102517884690771;-0.3772846969445127;2.9633587754583233;0.0028597526459098327;16654059.450084012;553836365018.2351;3244.0634593412115;15.790697019833466;670037.4953621787;31838715070.27021;0.568140233430476;100059051.86307068;1.0019725385567562;1.6845642687493063;6.539158811108034;1.9684829485539348;-12402943.70289506;0.010929070532188057
N076;N;16183.126374385734;6777.664361951158;34446.34964048024;2618.899755829979;4.788364657066146;11855.658228349877;16842.359346764388;19808.006549430625;7952.348321080748;31827.449884650265;5.812914789312246;0.08429286534230851;0.20331726289009877;2.387714337882457;0.00395342513095528;8748615.52142476;165756515111.0521;1819.3414661514441;18.93341644839578;304670.451267319;9487725045.50692;0.5825717360102943;45936734.2032628;0.6684239621106882;1.7748143972125148;6.539158811108034;1.9684829485539348;-6396472.979203701;0.010929070532188057
N077;N;52905.654162056264;26536.307788765633;115619.33158563725;13261.736536431927;4.406990480839639;33001.08807012344;46398.39125953758;69950.23621642144;36949.148146298;102357.59504920532;5.627012151458518;-0.5884873308711409;0.566499455177476;1.9937081896696387;0.0020041379646984435;27686170.573119987;1730643101357.4587;6137.47861908564;18.838245924979237;812548.573507446;68745876079.28464;0.5917914989797035;704175631.0601037;0.4770022735801757;1.508050310848786;6.539158811108034;1.9684829485539348;-23508045.8062109;0.010929070532188057
N078;N;44076.2913389097;47261.88854759072;207623.6525301123;8041.209837153811;4.279865755430803;18575.954610915094;25075.152449475223;48055.410454731355;29479.45584381626;199582.4426929585;5.231998305846952;5.106505291407045;2.44008236881012;0.9325969125107377;0.0020271454856653185;21446458.590026878;1760908275612.15;6701.312315130341;30.982536369978753;785998.0889715456;78655221728.87474;0.5332887213230382;2233686109.084887;0.3022235158726299;1.4826765193296976;6.539158811108034;1.9684829485539348;-19736759.214001432;0.010929070532188057
N079;N;54121.49564154992;31111.123150123018;136401.68879062706;11098.519879093998;6.271486453502563;32193.56579360483;47626.38129858867;72776.85224150606;40583.28644790123;125303.16891153305;5.880891162429473;0.0629164231959809;0.8771502445340429;1.739618829586868;0.0019488914536861081;29600284.16367462;2075847163022.0605;6473.30188978922;21.071423998590692;954680.1505243931;102494190486.97098;0.5064328939780673;967901983.6621203;0.50073657770968;1.6258458329299625;6.539158811108034;1.9684829485539348;-24170119.710073944;0.010929070532188057
N080;N;52907.72388308896;26160.859540835834;117197.78997431598;12288.072009338604;4.0256163046131315;33440.99248355782;47530.67312701281;64577.27457314124;31136.282089583423;104909.71796497738;5.599048302958161;-0.4487296542679964;0.6769590111266123;2.0224000591609985;0.002011463623917605;27549659.8507519;1701027245589.2505;6120.315033711629;19.148979967333815;676747.8912129172;59414315006.03791;0.520575762969356;684390571.9153413;0.3812253644761758;1.4045951461621025;6.539158811108034;1.9684829485539348;-23497037.63436693;0.010929070532188057
N081;N;13996.483101636019;11592.829942467766;39933.642450082094;958.5461306084924;4.957864290944594;5577.2196256034895;9571.599499534364;16980.561150217905;11403.341524614416;38975.0963194736;5.2743170312154986;-0.34565867587228505;1.026282238143207;1.2073396376119518;0.0038459127441153457;6865435.695607326;151756057696.98926;1884.5587752322674;21.189916162291286;223760.98523040905;7482642935.748148;0.5076395677237777;134393706.0749772;0.3820957664536911;1.4134764060463134;6.539158811108034;1.9684829485539348;-5575046.155088438;0.010929070532188057
N082;N;15747.406549076468;8015.378736578824;38621.71986710885;3989.334377569664;4.19511593849158;9630.789659133075;13039.494025184724;19728.41542974388;10097.625770610804;34632.385489539185;5.55795455819423;-0.11354094040691232;0.8396768404062235;1.9646490910294625;0.003992855357694057;8139673.410853482;152193620272.35443;1832.2883903190047;21.078406691418667;212877.1473926098;6470654545.605218;0.5703168030673984;64246296.29079994;0.41597740257350724;1.5766435805935557;6.539158811108034;1.9684829485539348;-6225280.941870984;0.010929070532188057
N083;N;3187.0575457963782;1983.7896366766327;8922.036602602017;446.62196556247216;4.491740297778863;1590.9647275315463;2938.304477790861;4034.285644914741;2443.3209173831947;8475.414637039545;5.52204764115701;0.43708112035620594;0.8603201236740154;1.606550153742881;0.009449522556099847;1636714.7750786783;6744514429.641308;389.2749964046514;22.919624134624765;39474.52084940934;180567491.91342258;0.48998615830586306;3935421.3225856065;0.3335626827682539;1.0775488174283512;6.539158811108034;1.9684829485539348;-1062987.730280904;0.010929070532188057
N084;N;14817.018021427846;4982.835201774605;27964.09813000902;3998.812347187254;4.0256163046131315;11379.389195385367;14640.376468488885;18127.53674169272;6748.147546307351;23965.285782821767;5.981835493572941;-0.49691010697755233;0.1529351914044557;2.973611893917515;0.004251531703988789;8242865.680782291;136260251169.70891;1621.0068213933862;17.251067522326416;264352.1439008346;6053856148.198044;0.49963360608370105;24828646.64804416;0.7640342836355122;1.5836325437532681;6.539158811108034;1.9684829485539348;-5782177.57567007;0.010929070532188057
N085;N;32344.133530013492;15488.44993721387;72048.88515977099;9785.298081683093;4.279865755430803;20649.566450437684;27540.00772957615;42230.007889091816;21580.441438654132;62263.58707808789;5.683616119292664;-0.1072013141014474;0.8380712318560409;2.088274401965862;0.002677424550030762;17096342.39870373;648823247457.0831;3718.6467871498403;19.375027875393595;606158.9262086796;35868200169.72686;0.6060181005877555;239892081.45758036;0.6023998287536927;1.4817995330955367;6.539158811108034;1.9684829485539348;-13707652.637729224;0.010929070532188057
N086;N;10500.540815744294;4095.186388796304;23373.531284264347;3871.0089669994877;4.618865023187698;7284.527250643888;9858.815043611137;13100.302699457303;5815.775448813415;19502.52231726486;5.649429968567352;0.1855480181625344;0.7369047233281254;2.5641179225619357;0.005139489204527083;5516952.507268635;63449782334.66947;1168.732007426771;19.99905122452023;189652.33911371024;3936386787.517186;0.5295133477741413;16770551.558982514;0.7027038492567884;1.6934591389729545;6.539158811108034;1.9684829485539348;-3958121.5556987496;0.010929070532188057
N087;N;11733.505111595754;6414.173788328396;27696.401642152174;1894.4457000028476;4.449365389309251;7059.532769289687;11775.8367862309;14436.74059158692;7377.207822297233;25801.955942149325;5.758553706569797;-0.27640225950408803;0.5044761357438744;1.8293088866638947;0.004596502907592024;6283825.799683492;95075072384.94331;1386.6365572260554;19.973800270748946;200519.0027885799;4389767270.764873;0.5904475090089935;41141625.38687904;0.5499498473686967;1.5284675756046213;6.539158811108034;1.9684829485539348;-4514029.595690017;0.010929070532188057
N088;N;11504.3199641319;4707.968830364807;22390.987896845832;1561.777961282797;5.932487185745668;8017.071741824174;11086.36400131718;14080.900335337394;6063.82859351322;20829.209935563034;5.914620262607199;-0.3325472199730086;0.3826242110463789;2.4435845645223746;0.0048314569415943125;6328062.60896551;83411559524.04205;1288.9703665554828;17.371220066665536;171942.0403849013;3231520467.2074084;0.5440820688176795;22164970.50768657;0.538422294801994;1.4344201450707208;6.539158811108034;1.9684829485539348;-4384735.360054424;0.010929070532188057
N089;N;46267.31975018436;19414.17821584636;103313.65857756206;16512.43115135517;4.0256163046131315;27866.91585055565;48013.23279406658;60793.95693017459;32927.04107961894;86801.2274262069;5.818581580608359;-0.5411216449292513;0.426449234900163;2.3831716818391913;0.0022029243938943336;25036546.226876225;1343079737228.7803;5202.951181432551;19.85674187108484;853708.1341368703;72907132643.25923;0.6041694169391502;376910315.79664344;0.6441871302902131;1.6417512707495483;6.539158811108034;1.9684829485539348;-20239083.270779964;0.010929070532188057
N090;N;10830.43236162163;5616.563851375375;24916.09236775098;2629.1219727357798;5.127363924823042;6785.608234022853;8146.145243937828;15022.543253117974;8236.93501909512;22286.970395015203;5.576216331574935;-0.7055010140961411;0.7616722976518019;1.9283021876390654;0.004930513984943025;5616533.544598977;72880420560.16757;1265.0982988550718;19.694985275294677;156105.47518616403;3344659448.165889;0.5148630861100401;31545789.49657658;0.4807239155439006;1.6385734252028352;6.539158811108034;1.9684829485539348;-4119593.448480579;0.010929070532188057
N091;N;69834.16500781478;42826.6602379342;222283.0696214865;8886.063026177842;4.110366121552356;43283.87994618011;56341.95198561808;99242.59162162984;55958.711675449726;213397.00659530866;5.686679059677051;1.475711902483365;1.167975356151383;1.630623649377132;0.001672996816572043;36932576.993397415;3372591494680.98;8494.738048372934;26.167148222311834;1521378.8030516591;236865139129.64886;0.5549164530764552;1834122827.1354544;0.6206196413288008;1.7016803923537767;6.539158811108034;1.9684829485539348;-31953805.988636386;0.010929070532188057
N092;N;49731.88988527325;26094.94626973203;143568.32648923286;11567.583128287428;6.059611911154504;27042.58178320109;48000.108057846366;65058.92167368946;38016.339890488365;132000.74336094543;5.681757134484084;0.6840217464106497;0.6666977705731466;1.9058054142444476;0.0020537948523743255;26278500.375533614;1641952734325.0981;5823.762125501084;24.65216184922389;838353.9123233599;80561088046.58768;0.46971524189317904;680946220.8202016;0.5250867879502658;1.5257837601438777;6.539158811108034;1.9684829485539348;-22002482.215542417;0.010929070532188057
N093;N;10539.877267502163;6057.146569070497;26185.22411810734;772.9610936859137;4.152741030021968;5610.433679095892;11007.96964169191;12978.686516124739;7368.252837028846;25412.263024421427;5.44874604733807;-0.16756984666394725;0.5456420571471503;1.7400730108334765;0.004812967104149195;5340907.657867963;69997734158.17722;1260.5598575833912;20.772693942758746;150154.3602406906;3145892811.4090266;0.5293517315179146;36689024.55920249;0.3842888197907513;1.5054776935704703;6.539158811108034;1.9684829485539348;-4016712.4975228384;0.010929070532188057
N094;N;56975.46481488185;32315.293057887648;153178.21832021564;12992.51944309712;4.19511593849158;29764.788842387014;50501.72228894038;82561.68260698901;52796.89376460199;140185.69887711853;5.811197384073737;0.05502023423884417;0.8645721322886998;1.7631114999582234;0.0018995281594199845;30791897.504242282;2239096812183.7295;6792.217048447076;22.55202052991478;815901.955194174;81470474723.3017;0.514663050959294;1044278165.4171617;0.4076836336919349;1.4174393480442224;6.539158811108034;1.9684829485539348;-25552275.406012435;0.010929070532188057
N095;N;69283.41758135484;43607.24535138192;198262.02725124004;6343.32653246002;4.957864290944594;24536.689904683328;70227.25193967644;102240.02719139347;77703.33728671014;191918.70071878002;5.3560854322017555;-0.2618113262594717;0.4863392335821164;1.5888051864564574;0.0016224928715936864;34511175.03486004;3143416979467.7075;8488.945245782457;23.355319360758287;1049334.8066744914;155619832713.41913;0.5161361982718846;1901591847.13562;0.42623392617782946;1.5831991690184901;6.539158811108034;1.9684829485539348;-31777384.453439314;0.010929070532188057
N096;N;37422.59505374629;17963.059013218903;77853.29481313648;8865.100950867234;4.067991213082744;22451.30443566317;30837.123590139963;55216.45334683582;32765.14891117265;68988.19386226925;5.7997426428249765;-1.0772826831142857;0.4341875503311142;2.0833085849246076;0.002452728048084115;20184852.09146966;906188462531.7179;4304.438956196767;18.08674617189242;594484.9799544589;38397030089.24076;0.541606381069041;322671489.11238486;0.5134724758162642;1.5557997532826187;6.539158811108034;1.9684829485539348;-16089620.379339816;0.010929070532188057
N097;N;4184.511517890577;2413.346470796247;10674.734018114468;864.6894802157101;4.491740297778863;2018.8685981768454;3509.0124695234613;6138.700977293589;4119.832379116744;9810.044537898759;5.531476732908708;-0.47272769957995564;0.6593180197743097;1.7339041735312712;0.008269543496322505;2152627.113281421;11273262251.816751;500.9064668282507;21.31083290999832;61066.14354186346;480787682.54519755;0.4921151678916012;5824241.1881047;0.40023152628936737;1.4592410202503907;6.539158811108034;1.9684829485539348;-1436972.464282069;0.010929070532188057
N098;N;61040.66027595253;25538.65196783782;125143.7008101554;18014.617471261827;7.881732975347816;41361.43834557963;56351.73503581644;82282.66972246433;40921.2313768847;107129.08333889357;5.969108636578615;-0.782868812640241;0.3109366848675194;2.39012851394131;0.0018803059549506443;33885324.916515395;2445355760750.8145;6861.286872039021;18.23910049879105;877888.9131248251;85484440586.73897;0.6204803160055243;652222744.3343465;0.4970395298159598;1.4414574115256913;6.539158811108034;1.9684829485539348;-27387212.546986915;0.010929070532188057
N099;N;49783.4696048251;25354.32809506801;120689.65834541107;13856.301476550416;4.915489382474982;25796.988297941924;45791.51170412557;65936.07599910052;40139.0877011586;106833.35686886065;5.621789934300781;-0.7263292245323916;0.40322954340252;1.963509717873735;0.0020634868491004013;26028115.373664644;1572255550562.5347;5793.2439322515;20.832828680581027;770238.6913946457;62966943121.7905;0.5743106104710927;642841953.152355;0.453448162171251;1.5279444148358265;6.539158811108034;1.9684829485539348;-22013338.66539552;0.010929070532188057
N100;N;23817.960172504187;14245.03075549439;68270.5691461458;5135.796461539451;4.110366121552356;10107.38702010121;24135.211076649663;29857.36082097501;19749.9738008738;63134.77268460635;5.397808599764817;0.39913748866166454;0.78511586541398;1.6720188661802267;0.003059010355185913;11956525.493063906;358407702212.1536;2877.8279742724576;23.722950001347893;413182.9128969022;23523438230.89959;0.5144635394664101;202920901.22498107;0.477929829619158;1.7391512026650333;6.539158811108034;1.9684829485539348;-9865582.777223999;0.010929070532188057
F001;F;8615.284827958867;4363.196983345707;22004.873814387225;1351.1543711688523;4.491740297778863;5417.649792421498;7883.723712553614;10856.689400069992;5439.039607648494;20653.71944321837;5.621742276429384;-0.024377846206157905;0.5913266348025713;1.9745349249285216;0.00556656229519679;4504260.717495982;46253941638.655045;1001.4002056386186;21.974105547895462;154290.88297934865;2557474799.3885503;0.5312843052841508;19037487.915477075;0.5501966918463694;1.6592467411405516;6.539158811108034;1.9684829485539348;-3198130.373450982;0.010929070532188057
F002;F;90954.12522275693;74194.26362725395;427115.8799922768;16930.48835692507;4.19511593849158;43846.689272010924;70023.07197752145;97415.66295830984;53568.973686298916;410185.3916353517;5.382112910256255;4.161452456585677;1.959089883008198;1.2258916090831926;0.001399037707507451;45525859.55902917;6139027914726.218;12171.46391661303;35.091578376969046;1821853.3244079805;397230606686.0731;0.4742867995126325;5504788755.190458;0.469624890175553;1.589321448310325;6.539158811108034;1.9684829485539348;-42919973.626017675;0.010929070532188057
F003;F;25926.98182880486;17344.50475754409;79792.02749348184;3529.1841899513383;4.3646155723700275;13723.893713415328;20153.271586617157;31961.43890171668;18237.545188301352;76262.8433035305;5.473265874657861;1.2605569705490343;1.3482116191931375;1.494823991300632;0.002907685194966379;13197189.633511906;451131307639.18964;3234.6248923069415;24.668092947424885;476098.7101738635;29059429512.29651;0.5479868236632804;300831845.28446966;0.423538609681173;1.6649749472703408;6.539158811108034;1.9684829485539348;-10850629.608659837;0.010929070532188057
F004;F;20421.637862356136;8821.896564309833;46179.90953419775;3733.8335374468625;7.924107883817428;12697.237802091002;19950.997320523886;26697.405799779128;14000.167997688126;42446.07599675089;5.81575090242256;-0.454347162429642;0.2740478144794876;2.3148806737288914;0.0034732553858951997;11045345.77090583;266459111422.78317;2306.7669316870138;20.019321804836554;341900.5923381471;12661370435.225044;0.6084121358046616;77825858.99138163;0.5932455951488882;1.5759062006830828;6.539158811108034;1.9684829485539348;-8265910.551771722;0.010929070532188057
F005;F;92795.65349945446;36050.813721651546;177205.43260501814;32088.10521663972;4.110366121552356;69792.36476507485;89114.58223428659;109810.09835737711;40017.73359230226;145117.3273883784;5.740664206460485;-0.49796719516431676;0.3980548711037678;2.5740238269219113;0.001493771208299586;49541907.850026794;5111158655250.805;10323.110349814726;17.16589541331393;1541260.0930673187;260512947255.83963;0.66501132529339;1299661169.9932196;0.6330951137945613;1.6014162888965406;6.539158811108034;1.9684829485539348;-43155412.544410944;0.010929070532188057
F006;F;3647.201428629923;2594.7760713515104;13695.231344605887;405.5760595927421;4.0256163046131315;2043.7168089933955;3012.4017248514883;4186.06775380138;2142.350944807984;13289.655285013145;5.425692431328953;3.9075233802433154;1.8918843659348774;1.4055939041900631;0.008751378747500798;1840339.1663770052;9056384906.925781;464.14380791332894;29.50643983849773;44692.21589338415;250531315.07339552;0.48544368912915165;6732862.860458378;0.2651780795864856;1.2590647906874635;6.539158811108034;1.9684829485539348;-1239486.9238516556;0.010929070532188057
F007;F;16133.15558825766;6426.571242822863;39947.012458850426;5936.487515852954;4.152741030021968;12055.08018444653;15012.343958972993;18356.864169360106;6301.783984913576;34010.52494299747;5.72903899539713;2.647880073122332;1.4424013214902174;2.5103830609946205;0.004040447326602992;8595755.406006165;152374553375.35248;1800.7750039286605;22.183233536505135;244330.8922438649;7228201870.114242;0.5639855333240712;41300817.93907779;0.5680703179212176;1.6141867527077332;6.539158811108034;1.9684829485539348;-6360021.888374809;0.010929070532188057
F008;F;81611.9108611915;48043.123191695435;222549.11611559466;8480.78107969854;4.067991213082744;45302.49034203766;60860.51246198048;125109.41882809247;79806.92848605482;214068.33503589613;5.4400967446866675;-0.34627079343007683;0.812944402666409;1.6987220113803643;0.0015394084849485888;41289832.22613725;4233673500939.42;9820.236775515004;22.662296358320084;1456333.122975141;220603626827.72708;0.5837635802409684;2308141686.0124235;0.4802569747333824;1.49235892380037;6.539158811108034;1.9684829485539348;-37825778.99328872;0.010929070532188057
