name;class;mean_psGamma;std_psGamma;peak_psGamma;min_psGamma;peak_frequency_psGamma;Q1_psGamma;Q2_psGamma;Q3_psGamma;Q_range_psGamma;amplitude_psGamma;spec_centroid_psGamma;kurtosis_psGamma;skewness_psGamma;coef_var_psGamma;flatness_psGamma;1st_moment_psGamma;2nd_moment_psGamma;rms_psGamma;crest_factor_psGamma;line_length_psGamma;nonlinear_energy_psGamma;Hurst_exponent_psGamma;Hjorth_activity_psGamma;Hjorth_mobility_psGamma;Hjorth_complexity_psGamma;Shannon_entropy_psGamma;Renyi_entropy_psGamma;spectral_entropy_psGamma;approx_entropy_psGamma
N046;N;67.59970038252845;73.9245355577073;491.88132817724335;2.849815006032073;47.205648035147675;20.607327161273744;39.92141471060967;91.39340466154742;70.78607750027368;489.03151317121126;39.39444301194161;8.81517881089454;2.5348076637006822;0.9144420032204121;0.07428148823567036;1882778.148851098;270533350.82539165;3.767379613239829;130.56325050138517;7536.935488887368;1099114.4993347574;0.540838504268907;5464.836957422731;0.2821622849075038;1.0509622435392902;9.4655664048094;2.8494194137968996;-96804.27593061606;0.725273960239396
N047;N;550.6708162603289;695.8553946153286;4849.977723753284;22.27120395172083;31.145557725164757;129.46369817286097;271.56935830934515;646.6010662511509;517.1373680782899;4827.706519801563;37.372264884659835;7.669566818906933;2.5463755332293907;0.7913581191171792;0.02156520650572479;14549929.635939732;18612184288.46326;33.37356766249959;145.32392139792088;56330.6589130867;106340004.0133785;0.5294502822997224;484214.7302152546;0.23651016844876072;1.3401841068282399;9.4655664048094;2.8494194137968996;-1162702.6174729294;0.09921320039075354
N048;N;1769.3449943970302;1441.7221117888112;6706.960197310254;149.5851472079093;30.806558457407863;694.5848579989497;1322.0990040151428;2416.4410294800277;1721.856171481078;6557.375050102345;39.52285852923518;1.114735317655784;1.2916936507749381;1.2272441269571168;0.012535872887670387;49440207.33539571;132728879115.94534;85.83679422616456;78.13619156883489;173868.0988500889;707041323.9610326;0.5222928434081264;2078562.6476207892;0.29200400946049965;1.4427156520057671;9.4655664048094;2.8494194137968996;-4225192.000846092;0.007990247129460393
N049;N;228.6068836398422;249.58237497097568;1563.6083733715684;1.5487383551048166;33.94230168415914;64.96851255325234;129.12011929004282;333.9689381661333;269.0004256128809;1562.0596350164635;38.66595858239816;5.105443541825068;2.0874875899833008;0.9159576419065139;0.03632500819412608;6249388.136189763;2882607364.228182;12.728948238498637;122.83877222804969;24636.762283695127;13105316.63017622;0.5014346490643591;62291.36189615271;0.24664907132374483;1.1408886648070498;9.4655664048094;2.8494194137968996;-414325.57335044077;0.22426102296837325
N050;N;1986.6708602189908;2253.796120123309;16771.15533207778;46.39414551756528;30.382809372711744;738.8707180845033;1258.4400179701843;2318.53348961331;1579.6627715288066;16724.761186560212;38.67879923448791;13.998704685466986;3.2439835954741385;0.881477629001463;0.011336066657427181;54327324.64662434;215483028392.5931;112.9923334065856;148.42737402129174;181319.6263047507;879499324.013102;0.5321133073150671;5079596.95108288;0.21396278761502177;1.1013689124219057;9.4655664048094;2.8494194137968996;-4894778.767225164;0.008400514052169683
N051;N;364.5036505840235;426.99281673275385;2415.59062337841;13.224198534268263;32.374430070783504;77.55521396166424;200.28807971323022;476.84343667386577;399.28822271220156;2402.3664248441414;38.41009533106735;5.083343488026115;2.126957898099784;0.8536528866530299;0.02709409301038332;9898438.316990266;7932323623.803483;21.114149811194785;114.40624628407517;46985.72999551267;40816786.82054378;0.5286147813408185;182322.86554137114;0.3070187440829721;1.1620785164977514;9.4655664048094;2.8494194137968996;-719740.8700106754;0.1280294776539188
N052;N;2424.2511954475067;2305.263420489946;12209.57119188806;71.27704348087823;30.425184281181355;786.9341120785393;1500.0238209280783;3351.4730483600297;2564.5389362814904;12138.294148407182;38.69766105302361;1.6813892885089423;1.492958400448218;1.0516156955860045;0.010052541773435363;66325685.70565213;277611621415.04987;125.81408623392086;97.04454848710117;254083.38931060967;1752330212.9289815;0.5301470604517649;5314239.437849005;0.29495941014474625;1.417085154289405;9.4655664048094;2.8494194137968996;-6089210.689170033;0.002509744812284609
N053;N;180.08908073107295;163.6048689776039;949.565068508014;2.585255880169911;33.4338027825238;62.11847777666986;123.11756332761392;253.0495978713828;190.93112009471292;946.979812627844;39.45145885063499;3.361741292358295;1.7048344681037413;1.1007562418923216;0.04433794064285547;5023077.3092428;1520817067.3758621;9.150527315073516;103.7716227505065;19418.638204459763;6767640.87601193;0.5310258484185373;26766.553153178942;0.28238995074843926;1.1770271503670664;9.4655664048094;2.8494194137968996;-306620.01699559524;0.2631483295775716
N054;N;197.91113395046236;205.70176187684203;1140.5368297461305;2.023410319701818;47.37514766902612;68.8721775569449;119.14639541831056;250.7440024715873;181.8718249146424;1138.5134194264288;39.544400404765334;4.919465187743386;2.103620002378333;0.9621265863000041;0.04108000721439064;5533177.9277272485;2152542802.560102;10.735473839491604;106.24000829386236;21595.635806529903;9794714.799177721;0.5524244905427349;42313.214839237015;0.2918159944337051;1.1387964767179135;9.4655664048094;2.8494194137968996;-346837.5024217862;0.29827390716916646
N055;N;73.5490740536347;127.3838496944917;888.5682239906157;0.9262891739962751;30.255684647302907;17.36542144249779;36.52373278554072;69.51823951175284;52.15281806925505;887.6419348166195;38.56160171686108;18.472439117897252;4.115202846478081;0.5773814673526474;0.06421975497638027;2005172.260912229;556827903.4003512;5.531971042664849;160.6241639982585;8450.722785282589;1950854.3197367867;0.5647543504576915;16226.645162988854;0.2625985102536544;1.0100925768124287;9.4655664048094;2.8494194137968996;-114166.64951715013;0.8036767472218003
N056;N;1396.0005294864281;1919.3462819751044;17177.352023771084;66.0069427066225;30.382809372711744;340.4149413401568;682.0543458416389;1813.2042329469555;1472.7892916067985;17111.34508106446;37.26963552317518;17.55434836302281;3.609205789286132;0.7273312494970282;0.012837236203931358;36784100.66335195;131223977542.71785;89.25835892027192;192.4453040763877;142210.38657392524;855994774.9401067;0.5333649111009544;3683890.150131657;0.269250407277328;1.436365176031459;9.4655664048094;2.8494194137968996;-3356224.4947869014;0.012327693545428176
N057;N;33.119884620888385;54.48470761443072;462.264451044338;0.8990747506325961;47.205648035147675;9.209973707448514;17.673041838485407;37.30758612474435;28.097612417295835;461.36537629370537;40.40874009989045;39.94980535639702;5.764044124908192;0.6078748711522187;0.10787434162667801;946201.2965171732;123511775.29765323;2.397992477551116;192.77143501151133;3787.389163902804;500977.6638823786;0.6541296454571406;2968.583363830005;0.3462373091231992;1.1082330410950476;9.4655664048094;2.8494194137968996;-42014.76557779694;0.7947817150524195
N058;N;134.45997478477526;183.43782898526482;1181.5627071593358;2.5879314571668464;47.2903978520869;21.67202410777638;59.6523976981817;185.7195927374949;164.0475686297185;1178.974775702169;38.422235317335485;9.731436301808227;2.7631026631641573;0.7330002515215994;0.04407585411625801;3652540.723904147;1395991415.3145046;8.553758937964725;138.13373929853535;16711.5124482377;6377254.754270357;0.5294925164474167;33649.437102827265;0.3058705937793483;1.1210763526156315;9.4655664048094;2.8494194137968996;-229486.6629542579;0.4810697149338221
N059;N;35.14115338987661;47.33675226580742;383.5705690146625;0.777606635010393;47.2903978520869;10.776709144277913;21.87641882541783;39.851460384296416;29.074751240018504;382.7929623796521;40.68584527864384;27.47380618146788;4.627713148451744;0.7423651118384813;0.10869362788304768;1010831.5035216623;101804322.90525864;2.2172235580628605;172.9958928227245;3941.086318635601;388178.0451349327;0.6088381655967059;2240.768115074424;0.31417080517708684;1.0798876112876512;9.4655664048094;2.8494194137968996;-43866.4490972825;0.8699983409678653
N060;N;536.6719183453653;610.2607274956251;3570.8760397976557;4.776246589003618;30.806558457407863;127.0152018158982;312.744431972924;713.3185252342818;586.3033234183836;3566.099793208652;38.36240484007458;5.165220246950504;2.1165411764248585;0.8794141490109448;0.02188282518880582;14555733.956290094;16404879705.882826;30.563655915009008;116.83406100786824;67977.87032524812;89533323.73734674;0.5144347964729876;372418.1555234896;0.30097455282994623;1.1959012139807859;9.4655664048094;2.8494194137968996;-1119293.0538819134;0.053489259526133814
N061;N;126.48134338403528;169.74460041122163;981.7993452936295;1.3580958346744203;33.264303148645354;24.74191085807624;66.60598033492998;152.71589326619906;127.97398240812282;980.4412494589551;36.85057328866207;7.900666536853244;2.6435870741070753;0.7451273447144876;0.047136891694459386;3295263.3799134307;1055631226.5178045;7.961253374575798;123.32220808710827;11922.162181541498;3962701.8461375623;0.5295602081060337;28813.229368765304;0.208626909503409;1.0489418397675292;9.4655664048094;2.8494194137968996;-212321.9906665909;0.5392618959846747
N062;N;150.89818701592463;140.8368282570593;714.652171646773;1.6529121357253842;47.33277276055651;44.43368050213514;104.58320060577242;219.76374293541798;175.33006243328285;712.9992595110476;39.69454502092187;2.0632896299825747;1.4983777559790126;1.0714398278020083;0.04790090910294861;4234813.25880193;1135571203.7731392;7.762864036265644;92.06037466431773;16084.088047651056;4286749.531538734;0.5548329082457243;19835.012193508417;0.2928875916164141;1.0904013966656945;9.4655664048094;2.8494194137968996;-250124.83212159586;0.3742302572691596
N063;N;135.4375563856378;129.59994361264046;592.0310461600245;1.907641793489594;31.484556992921654;37.089651118957434;80.67878685999341;195.91295924173693;158.8233081227795;590.1234043665349;38.492493712694696;1.174489387779131;1.31008475113345;1.0450433280314173;0.049464759255720546;3685823.806359286;883840770.3096677;7.049980896591771;83.97626246707063;14319.562133397296;3847727.462945574;0.5275831850129034;16796.145384399588;0.28698960734161877;1.1186366955261644;9.4655664048094;2.8494194137968996;-221354.11881581688;0.46672036828142804
N064;N;117.06930486440687;167.99375911355196;753.2304282507768;0.017232833890862796;33.306678057114965;16.060062106600903;40.19302812517657;132.1882961068358;116.1282340002349;753.2131954168859;36.003011085670174;2.656072587858996;1.9165197390641882;0.6968669876913479;0.0436980374557516;2979897.168943234;986502901.5342654;7.700835315603405;97.8115226960618;12618.01093437821;4442445.535230553;0.5123842430648978;28221.903101102118;0.2111551086158059;1.0970564991029752;9.4655664048094;2.8494194137968996;-198910.6460826808;0.5628099092587693
N065;N;158.6962120926589;206.80724691890694;1117.8201733766084;2.2369421055480867;47.248022943617286;27.880937402646907;73.9185709541135;203.1351590642284;175.25422166158148;1115.5832312710604;37.89677046654637;4.504322589612653;2.1104703233774433;0.7673629162274314;0.040898523965588206;4251950.263975199;1742785160.3362393;9.803856089112795;114.01841920323069;17807.076264225918;7445310.124169473;0.5487837594913405;42769.23737817774;0.26698670042957434;1.1087749142034597;9.4655664048094;2.8494194137968996;-278013.550405039;0.5049375623678278
N066;N;48.6343835917874;76.62519790262274;524.4671427779131;0.13479105821606063;47.163273126678064;7.050467730575802;17.04719454346666;50.12199600324627;43.07152827267046;524.332351719697;37.93498841145301;11.906639372679594;3.0764211982025484;0.6347048350020996;0.07383469296159399;1304375.9580124991;222566475.58477452;3.413245731392658;153.65642677121937;6839.81025530879;1043198.631612492;0.5442906609586566;5871.4209536161015;0.32126578897433666;0.9983192956752674;9.4655664048094;2.8494194137968996;-69866.83185658473;0.619855435247687
N067;N;81.96111823353755;87.06961019620464;494.37281210162126;0.23142000663691653;47.248022943617286;22.92697672052068;43.918070637932246;123.16833510848934;100.24135838796866;494.1413920949843;39.24347537533907;4.0814667267411355;1.885487365475056;0.9413286455382596;0.06518582542194667;2274022.4614690905;382982964.94479614;4.497168985613502;109.92978331103987;8219.640583835848;1389853.3855548203;0.5464701912465315;7581.117019719021;0.2835685545572286;1.1196589877911525;9.4655664048094;2.8494194137968996;-122473.15546180405;0.6600533079424711
N068;N;1173.186788313493;893.4429174111759;4786.131700791352;69.62462735803362;35.63729802294362;500.7830461120844;874.0929612822927;1569.3591012328627;1068.5760551207784;4716.5070734333185;40.47798147085313;1.3656996963070958;1.3272391087021802;1.3131077156142195;0.01626175098913376;33574180.78699671;57553114019.546295;55.460110758583426;86.29863221199237;104411.48434112716;202724077.8015085;0.5184555279462149;798240.2466721934;0.25829853231302524;1.1166895551181617;9.4655664048094;2.8494194137968996;-2638665.12953326;0.01625487303868578
N069;N;144.240599272911;192.16069394330395;1388.72234166639;0.8949816033236532;30.891308274347086;26.341768480806927;73.05315348835884;180.91465748772157;154.57288900691464;1387.8273600630664;36.87841831062604;11.144129884508805;2.849793479419366;0.7506248874989412;0.043294574204217444;3760791.166254788;1363636827.418891;9.036393709915194;153.68103540493294;15147.279928471426;6262216.759579039;0.5386636891152697;36925.732296772134;0.23573241379177734;1.0705365954991384;9.4655664048094;2.8494194137968996;-247919.05893774287;0.48500315222893775
N070;N;259.765897307751;292.0731667034404;1579.8092396689738;5.609257248585206;30.382809372711744;46.60750283863242;134.57534056652156;393.8535399915377;347.2460371529053;1574.1999824203886;37.709682258861505;2.995932336530756;1.7007978663927896;0.8893863830069233;0.03179670694693134;6925552.440558479;3789377779.960085;14.700453481072927;107.46670105810027;26418.41653598708;15594032.261895472;0.5268779414755833;85306.73470817567;0.24073834398308638;1.1072232539053406;9.4655664048094;2.8494194137968996;-486232.1495763748;0.2913816449083466
N071;N;634.6890969670095;1512.1874056490344;13894.3916403063;3.1722913485985464;47.078523309738834;123.39737423188804;295.7579983770368;645.9734084028613;522.5760341709732;13891.2193489577;40.65355799337689;54.368136301825324;7.053200336747658;0.4197158993627509;0.01794828499357427;18242275.59799782;85617651256.49034;61.67787147527423;225.27352692247754;77539.56158680373;432214600.9319451;0.6145269193119068;2286710.749803557;0.30472198441212506;1.199542597725831;9.4655664048094;2.8494194137968996;-1443271.025131764;0.0947688150096031
N072;N;81.71619627849158;101.52050409336017;766.110072234063;2.496781266474264;30.97605809128631;19.569161908909887;46.40219016390428;105.26446193762045;85.69530002871056;763.6132909675887;38.17819300053687;15.939780156012368;3.3312965545660043;0.8049230744889113;0.06439927172759302;2205682.135942533;410221499.4812929;4.901281402405466;156.30811808888774;9548.831290906191;1806651.511470356;0.5467411042027609;10306.41275136996;0.2731858390626866;1.0155347900965281;9.4655664048094;2.8494194137968996;-123670.88865543362;0.5948010435357052
N073;N;145.53340124595215;158.70447564591333;883.1739894687295;5.906701714727115;47.205648035147675;43.21219496636125;84.1661560101233;169.52335953022214;126.31116456386088;877.2672877540024;39.16820603269859;4.518810912783451;2.082697249371416;0.9170088030198514;0.048344725202514954;4030099.5469610794;1214347274.8073964;8.098324469889025;109.05638478089183;14736.80709051196;4837366.666814094;0.5384936051334887;25187.1105900443;0.2754912615053699;1.0915626763059032;9.4655664048094;2.8494194137968996;-242891.09747104283;0.46515251052161677
N074;N;41.87158068514199;49.398891525203005;356.85332043962455;0.5926242631453059;47.2903978520869;11.858713291216624;23.63900659050702;56.273420936309336;44.41470764509271;356.26069617647926;39.653232684560784;14.905524867330904;3.189630799937704;0.8476218674619324;0.0957814420972832;1173862.8769672557;118051329.17313653;2.4354407496316224;146.52514970590073;4684.461169623776;493653.70768687536;0.5798390920183406;2440.250483918773;0.3272890983356476;1.1262092729190267;9.4655664048094;2.8494194137968996;-54291.05331202665;0.737899346649578
N075;N;161.76144112560183;137.8304889287835;771.7190710380113;3.0673926892732597;31.44218208445204;61.181544135700996;113.43661916143733;234.32902175625486;173.14747762055387;768.6516783487381;40.30408362643209;3.0165856540220215;1.6426884323294915;1.173625968991399;0.04815131055387505;4609390.1820155075;1180190447.0128398;7.99257147268257;96.55454113555733;17733.801237552434;4870065.056235974;0.5558546326340362;18997.243678347513;0.30317320225245703;1.0954746703631193;9.4655664048094;2.8494194137968996;-268185.58768793865;0.31491146184431695
N076;N;156.31727611006772;172.6519312210575;923.8914556939266;2.0909300046171104;30.001435196485236;35.34942442444706;100.81670343010316;198.9094003175362;163.55997589308916;921.8005256893094;38.170138626802014;3.3321877065294574;1.8919766335282333;0.9053896762378205;0.044708919367724864;4218423.033911957;1324745504.6555412;8.759216618143016;105.47649361476742;16592.90220032052;5477737.36204692;0.5187429544887995;29808.689354360777;0.2548514133973456;1.0906721163522508;9.4655664048094;2.8494194137968996;-265858.63605453086;0.40474665968315726
N077;N;1740.0457433416268;2100.948697957328;12644.880689060761;37.38874382989945;30.382809372711744;454.34005928915656;853.3330728980802;2111.652602609962;1657.3125433208052;12607.491945230862;37.39551535126044;4.85197007784288;2.1803037324530954;0.828219054103228;0.011335700483673902;46004424.46606822;176074414418.50497;102.59534924410727;123.25003796199896;160038.1405991116;840795726.162371;0.5308243473974966;4413985.431448593;0.24672585156792254;1.255799300832766;9.4655664048094;2.8494194137968996;-4275423.827270024;0.006436924305540437
N078;N;769.6803851163857;1519.747135792017;14095.836298108048;5.340471310990639;47.078523309738834;160.45150706787186;364.2802478873248;870.9275404611492;710.4760333932774;14090.495826797058;39.94101824728625;45.98163501087272;6.292163722876556;0.5064529269306807;0.01653127992059026;21734465.54270389;89976624196.3111;64.06811319748634;220.01328889861995;89577.03071650732;540497021.5958416;0.620764505937346;2309631.3567480394;0.31488653126931665;1.286182198144929;9.4655664048094;2.8494194137968996;-1761831.1141494059;0.07517676705666254
N079;N;612.9863677245195;901.7215990826988;7597.073574819062;9.187981799415322;47.163273126678064;135.88741201871807;321.9194394036507;772.2135982882537;636.3261862695356;7587.885593019647;39.64738561020339;28.250983227557242;4.581919070737995;0.6797955913977183;0.019975371203703806;17182437.974745177;34725771637.104904;41.006677092278984;185.26430604759952;63992.99476748734;137367589.11129972;0.6288579560228498;813101.8422522595;0.26251684929216207;1.1703646749497978;9.4655664048094;2.8494194137968996;-1324272.4008982587;0.07345881998294956
N080;N;1620.1049963340906;1584.3201590526187;10419.419521521719;103.72773249142931;31.823556260678547;515.8097209278721;1038.0909678440153;2254.1787346444007;1738.3690137165286;10315.69178903029;38.937232735083285;4.502819393765487;1.9193434002122183;1.0225868724051774;0.012654817572487745;44599260.54535494;129327117633.95706;85.22215386822528;122.26186558993501;158445.52240249066;644607009.6279054;0.5296077478978178;2510070.366380515;0.2769257736103767;1.2940980540828222;9.4655664048094;2.8494194137968996;-3870873.9222123874;0.006436924305540437
N081;N;72.37245621459859;72.48897954454526;411.1138346272931;1.4154759891426412;36.6119209177447;21.356826557527278;45.13405740810979;97.04815698505107;75.69133042752378;409.69835863815047;38.869182168723604;3.296645743931748;1.7935744126458255;0.998392537311481;0.07220865829854738;1988832.1365144658;265420524.1162164;3.8523720303437283;106.7170645485689;7245.292052303792;1067539.7567375414;0.5229901675174622;5254.652155409501;0.25440995484829804;1.1433027731191834;9.4655664048094;2.8494194137968996;-104323.55160865135;0.6907917236522154
N082;N;182.74916983008833;162.7887855668352;841.5124106407815;4.039059447329872;31.86593116914816;66.6300481969487;124.17749011532825;241.89923570660793;175.26918750965922;837.4733511934515;39.46750830488446;1.3000042830212495;1.4024595328683234;1.1226152292601146;0.044375289714737455;5099346.645231686;1534093861.0069828;9.204378130812588;91.42523250144771;19010.020675752938;6170553.281911831;0.5542129701419926;26500.188706325054;0.27791573837414985;1.0664394534400095;9.4655664048094;2.8494194137968996;-311591.13939872134;0.2969899410777881
N083;N;25.517347970890917;38.75021952957868;364.79507771686855;0.6183915916794696;47.248022943617286;7.501000902675471;14.833426955119544;30.274248830446602;22.77324792777113;364.17668612518906;40.55430117025107;40.655937006378835;5.626982812257745;0.6585084750658795;0.1261266908900694;731630.617777067;63959893.6484139;1.744952130126474;209.05735545331447;3744.2527982627753;330752.82604900346;0.5972027719231814;1501.5795135905407;0.37011733241378225;1.0700773783037332;9.4655664048094;2.8494194137968996;-29907.185071462998;0.8798684142209705
N084;N;178.06960861058224;176.25843148742948;933.2404735039499;3.7801241191622403;30.34043446424213;41.311898511893304;100.64773919722418;280.01397698263423;238.70207847074093;929.4603493847877;38.2218078953795;1.3873587415319664;1.3413202786353153;1.0102756906882036;0.041799046088969394;4811942.657229596;1567754573.0296917;9.422941412703072;99.03918878725575;18647.122341048296;6952534.916900431;0.5277533640415089;31067.034670408873;0.27885056834897637;1.1468569173963614;9.4655664048094;2.8494194137968996;-307491.3197268105;0.3453067598373556
N085;N;1296.9113802683191;1054.0687599391874;6291.041800939825;66.68680017559304;30.55230900659019;588.2777900697549;941.1107993834117;1632.8134047271355;1044.5356146573806;6224.3550007642325;40.14208552914513;3.352374486232211;1.7386369006837175;1.2303859383358844;0.015279319757441534;36806934.37816994;72395685586.23865;62.853414690525256;100.09069247733582;120009.57735157642;301072811.87228775;0.5575019835146532;1111060.9506797362;0.26757396023493757;1.2342873595074486;9.4655664048094;2.8494194137968996;-2964452.9450072646;0.006436924305540437
N086;N;145.10201379169942;140.3376035885683;741.0030805751512;5.0474536024454;31.526931901391265;48.504531862022304;101.21402456698199;191.88235232701828;143.37782046499598;735.9556269727058;39.01321180788634;2.8986468867319966;1.733790525845281;1.0339496334645921;0.04912514800567091;4002253.1876491355;1033105226.0083237;7.591892253438527;97.60453070702306;14127.118245886308;4124484.103935439;0.519173444334227;19694.64298098214;0.25537011637896884;1.0745741833715332;9.4655664048094;2.8494194137968996;-239153.58547659923;0.41518813295812595
N087;N;50.385779340903134;63.72141805384778;431.7781084296198;0.2756754623849048;30.298059555772518;9.650510030770848;26.241209977405077;67.37162018377352;57.72111015300267;431.5024329672349;37.56154563636267;7.0912549360548365;2.3968045582200665;0.7907196807567063;0.07912667573254338;1338045.399346882;162076466.02401108;3.055161394048168;141.32743012227667;5614.540496845999;718527.9409778032;0.5346192779423083;4060.419118793238;0.2507675466308019;1.1121973267394143;9.4655664048094;2.8494194137968996;-69869.97041163268;0.7174119632389608
N088;N;117.33170866442552;147.55943556943507;708.8380057152452;0.5752401316772928;35.552548206004396;24.029679444010675;59.68200178252649;132.4650177348111;108.43533829080044;708.2627655835679;37.03068424189187;3.6111020374999905;2.0312065722902224;0.7951488036779207;0.049424086564005126;3071825.5327655906;847540213.1951597;7.090096773257032;99.97578712732026;11209.214892377202;3960434.2692625117;0.5350386281388644;21773.787025570262;0.22021278117519377;1.2003929024359015;9.4655664048094;2.8494194137968996;-193221.19167261105;0.5609480477394708
N089;N;40.66517835674597;47.09208917432984;261.4421105021378;0.17680167429248908;31.908306077617773;9.168530875590296;22.584031543805732;50.53903508370391;41.370504208113616;261.2653088278453;38.180519764403414;3.0760722312272355;1.8478087854901266;0.8635246188846678;0.09284979679945567;1097700.6757027197;96926105.49878284;2.3400218792691394;111.7263529962353;5844.6128623709155;572425.8592475443;0.5248519929878773;2217.664862803034;0.34261442197508907;1.1308239357312269;9.4655664048094;2.8494194137968996;-52941.63107060231;0.7401388991729769
N090;N;91.9775961619081;94.94583991938116;520.447317985703;1.2539421585704027;30.637058823529415;22.78997578632128;57.38073901284006;123.0399149497915;100.24993916347022;519.1933758271325;39.14243338990751;3.549821053672032;1.8240973919367356;0.9687375059297658;0.06161152574194599;2545360.440309829;453059680.2755016;4.971572755473869;104.68464278485574;9576.684633316421;1711975.9271753852;0.537384562184626;9014.712517996752;0.2625335434538707;1.0671706490791621;9.4655664048094;2.8494194137968996;-140168.42532794017;0.6017514820697647
N091;N;3382.950183173145;3503.9740511120926;21849.560978482725;49.837025740453704;31.399807175982428;968.0906294690028;2160.0471354184747;4725.719860270383;3757.62923080138;21799.72395274227;38.60200158713094;4.5654561845858295;1.9471102856129252;0.9654609691243184;0.0079255036864401;92326174.3764045;595213541275.9971;183.17561036599136;119.28204270659465;316790.01193034346;2592863479.765565;0.5330152987984704;12277834.15086689;0.2392590860044124;1.228199923408075;9.4655664048094;2.8494194137968996;-8901735.293772152;0.004473334558912967
N092;N;1309.9075903942962;1623.6800879117202;14040.988375435461;60.56833156492424;30.382809372711744;417.5747964059385;764.994133839636;1650.4093114365292;1232.8345150305906;13980.420043870537;38.28799033314702;21.606945827666493;3.954831862484974;0.8067522661308366;0.014160338962951208;35458686.51494124;102470017564.43672;78.45930596183975;178.9588654055209;131481.60790983506;488690683.0764496;0.5316071730268169;2636337.0278810114;0.229807296549716;1.154829375135468;9.4655664048094;2.8494194137968996;-3077230.641574382;0.008400514052169683
N093;N;34.85348407278244;61.237179935230834;493.1981791602878;0.30884664783794763;47.33277276055651;6.314348664240265;14.302501426391567;36.09608702410658;29.781738359866317;492.88933251244987;38.897666326420016;26.478252151835612;4.560855035827545;0.569155603011866;0.09393065573956585;958493.4699998342;142691581.3360532;2.6499599843344064;186.11533082608602;4090.806466641531;557830.6151345791;0.5925904788217852;3749.9922064198377;0.3102829019566966;1.051025701075512;9.4655664048094;2.8494194137968996;-46603.40468495268;0.7236865932121219
N094;N;497.3206625322744;971.6237268917863;8949.192905399424;11.50547326080214;47.163273126678064;91.5099083912587;243.0518689340808;568.010891397168;476.50098300590935;8937.687432138622;40.596625554695976;46.65053957752372;6.274652269272997;0.5118449135893355;0.02159581094685458;14274005.287227297;37172724084.4654;41.0502246631465;218.00594220459178;58899.091469594336;150920468.14567673;0.6170362165553452;944052.6666590845;0.2862550781098978;1.1918727114690897;9.4655664048094;2.8494194137968996;-1069664.7445674217;0.11993008477908162
N095;N;200.62646420817282;184.2889594353224;866.8558238815345;8.388374758826716;33.4338027825238;69.5675425017175;135.03717315162464;272.3118092810204;202.74426677930288;858.4674491227079;39.57379772190456;1.7769959386350935;1.52936317484496;1.0886515655789146;0.0417729295463806;5613262.636350255;1901725672.4944754;10.245459801756192;84.60877702462365;21049.669249871455;7886384.939716496;0.5259406948990779;33962.42056975391;0.2666627473854008;1.0983479706541643;9.4655664048094;2.8494194137968996;-348753.0868847816;0.23392840147042993
N096;N;2199.7909460647547;2475.328878265893;17377.541800943025;68.84256314086768;31.569306809860876;550.5087174852132;1238.7677342296056;3029.1797287432933;2478.67101125808;17308.699237802157;37.94664417666855;7.8816448439572095;2.3878938644408403;0.8886863339169024;0.010195608821552172;59016601.795417055;267246925283.86584;124.54348468889084;139.52991474706252;236956.1166753093;1999578108.3371377;0.5211266528433602;6127253.055577083;0.31898572335667;1.6228792154049536;9.4655664048094;2.8494194137968996;-5523754.510845518;0.004473334558912967
N097;N;21.452032762016923;40.38143291563579;387.35150739441366;0.052199331213941144;47.2903978520869;4.505979666314533;10.713468780958635;24.84180829848708;20.335828632172547;387.2993080631997;40.48765327544557;54.19857665039624;6.718186123479952;0.5312350556463449;0.1278213307122979;614059.5224170823;64520393.22460302;1.7196961319780797;225.24415807626593;3254.1930100533214;295354.74592641596;0.6509311262688474;1630.6601243199939;0.3618584973652732;1.0196711754165357;9.4655664048094;2.8494194137968996;-25127.470328531814;0.7451079308876629
N098;N;509.42098833114613;464.9989639654697;3410.8969988743092;11.014531783674446;30.043810104954847;171.1741342818879;344.995796341351;737.2010545707274;566.0269202888395;3399.8824670906347;39.268428359625794;5.773259525927429;1.87498432588111;1.0955314480420544;0.02450601109534852;14142942.240716165;12131734344.934958;25.940138351797298;131.49108738805091;54371.69201060464;50561880.40022116;0.5300101041204112;216224.0364889602;0.27401033174388056;1.0826450084035304;9.4655664048094;2.8494194137968996;-1030783.0799799531;0.03703661163986638
N099;N;80.34177648803139;115.41131741916669;956.6267688878268;0.2700624212977395;31.44218208445204;20.298188876114462;45.28388579678937;97.96252514707595;77.66433627096148;956.356706466529;37.9202579170395;26.28970998082326;4.472064049834262;0.696134298478156;0.06401267740839964;2153932.686359078;468018557.9940222;5.2886381428009015;180.8833849201848;9812.850084354375;2397723.0069935243;0.5359537236079914;13319.77218842765;0.2566622802683784;1.03118851325892;9.4655664048094;2.8494194137968996;-122709.05072917661;0.6408802566419283
N100;N;144.910690784598;180.57608106716572;1162.4894562023242;1.0438867938524803;31.060807908225534;37.51009537936041;76.41617547805761;173.01350075169705;135.50340537233666;1161.4455694084718;38.30063545737745;8.058272202505986;2.6434801929533465;0.8024910604339569;0.046094940099680445;3923971.279923667;1320541850.6475978;8.707637753353543;133.50227571818988;15820.657199541205;6496306.104346366;0.5567777628685845;32607.72105357561;0.25755832695026615;1.2075864449164146;9.4655664048094;2.8494194137968996;-245689.91721910777;0.44801697632128956
