name;class;mean_ts;std_ts;peak_ts;min_ts;peak_frequency_ts;Q1_ts;Q2_ts;Q3_ts;Q_range_ts;amplitude_ts;spec_centroid_ts;kurtosis_ts;skewness_ts;coef_var_ts;1st_moment_ts;2nd_moment_ts;rms_ts;crest_factor_ts;line_length_ts;nonlinear_energy_ts;Hurst_exponent_ts;Hjorth_activity_ts;Hjorth_mobility_ts;Hjorth_complexity_ts;Shannon_entropy_ts;Renyi_entropy_ts;approx_entropy_ts
N060;N;-7.396143519648524;68.92477683581309;347;-257;156.1091628020503;-45.0;-3.0;37.0;82.0;604;85.99992987901935;1.0359719332674162;-0.2717117561410131;-0.10730747140853289;-2605969.8751940443;1867143689.3656948;1.0830001766747495;320.4062265856973;39850;2222567;0.8011963607300978;4750.624861866637;0.20656799600612932;0.7319449483926803;8.007734315373758;2.568472267951891;1.3116198201927425
N061;N;-3.854771784232365;31.159132333151536;106;-119;168.39788625823775;-23.0;-2.0;16.0;39.0;225;89.0121966389023;0.4601176512220353;-0.2317676442884849;-0.12371242379336438;-1405769.621518184;369490660.9680644;0.4905130719733722;216.10025513398404;23249;563795;0.781646432543639;970.8915277548494;0.23148851552423874;0.8718636845742197;6.9507585954797335;2.2771320115125167;1.3523193834840201
N062;N;14.933121796436417;32.573814245666114;112;-131;1.6102465218452529;-4.0;15.0;36.0;40.0;243;86.79753879960302;0.6069714746930663;-0.23830425165315736;0.4584394594938553;5310360.221298512;462868325.0495192;0.5598326707665376;200.0597783024107;24695;763380;0.7802285780032143;1061.0533745111604;0.23753159192580572;0.946922378960379;7.009587421973097;2.2890740294232366;1.4453626613457153
N063;N;-16.8572125945814;32.50393216807885;99;-201;34.02705150109837;-37.0;-16.0;3.0;40.0;300;85.6740499911562;2.180882710808402;-0.4006125874674907;-0.5186207166385971;-5916992.588589212;440547882.67460835;0.5720423232049415;173.06411778299832;24455;650618;0.8412293821435187;1056.505606387071;0.23739520800935981;0.7619611097464544;6.9688742009144695;2.318583479740011;1.2907466762500652
N064;N;-8.330241640224555;48.914819345858504;168;-201;77.24945814010252;-39.0;-8.0;23.0;62.0;369;88.55521508213539;0.41250405351983144;-0.060674390947377185;-0.1703009793683283;-3022300.935538199;973038108.9039836;0.7752034034214682;216.71731478281518;27046;807002;0.7513520427235448;2392.6595516379734;0.17509872622267977;0.6307253003579382;7.5854048287355615;2.4456700500167674;1.188327681951935
N065;N;-16.16670734683915;43.35055897963983;97;-221;149.45630217232122;-33.0;-10.0;11.0;44.0;318;85.90708090362274;2.839959211466481;-1.3340443573371252;-0.37292961676531233;-5690055.503651452;754956949.3920528;0.7228333232841989;134.1941452827323;25588;874017;0.6654303138961608;1879.2709638472315;0.19723460126573605;0.8458248054365068;7.223959703543535;2.4163948634619583;1.3430971729685854
N066;N;-7.594337319990236;75.26756404243508;201;-309;56.82475225774958;-57.0;-7.0;44.0;101.0;510;75.33798531721646;0.6991009483010693;-0.29678809470847334;-0.1008978756866454;-2344066.075159873;1870044887.0503173;1.1818826131039406;170.06765119601863;28556;1047441;0.8008157909549201;5665.206196882066;0.12412507519385577;0.59494222042231;8.15845232466345;2.6010140416232033;1.0577545791328378
N067;N;-11.803270685867709;28.357232630555885;68;-137;128.69259702221137;-31.0;-11.0;9.0;40.0;205;85.13110699304633;0.21409821586009103;-0.273387889058764;-0.41623492812727014;-4116770.0719697345;323277056.7458384;0.4798731224560108;141.7041230648075;19676;524140;0.7432612476826258;804.1326424634634;0.21221665078174878;1.0244908294070136;6.8099704773422935;2.2151044306157512;1.3595884089389525
N068;N;-36.35245301440078;76.39697758099888;217;-341;87.54656089821822;-87.0;-38.0;14.0;101.0;558;85.84490770190122;0.14320639925636502;0.05035805320316083;-0.47583627213339136;-12785397.17349036;2420879912.418548;1.321791136881193;164.17117193872113;67324;5683988;0.701460600251678;5836.498183511645;0.2708956113345789;1.1129388010883106;8.195811496746359;2.602016276905228;1.3480210071372056
N069;N;6.320722479863314;42.71148638523813;183;-145;99.03016109348304;-22.0;8.0;33.0;55.0;328;84.61175976233655;0.7036702755375863;-0.011431120568466594;0.14798647892637778;2191106.1308054673;682050714.8264024;0.6745527273411226;271.29087554256756;27652;774613;0.7942258514591686;1824.2710692363826;0.2016484421309244;0.6484269033747051;7.377314444072503;2.4085622231546298;1.2345236922193177
N070;N;27.318281669514278;47.613715380001175;251;-164;98.81828655113499;1.0;27.0;55.0;54.0;415;88.17338643976596;1.851715281922468;-0.1061225819050736;0.5737481616691599;9868629.930497926;1027766074.0344474;0.8576145182221633;292.67228418698363;33635;1229479;0.8435662842630848;2267.06589228776;0.22692816879458616;0.6385307420487547;7.49075420912781;2.464767910525465;1.2864933781242698
N071;N;-8.737856968513546;82.26554166519806;219;-389;22.501076397363928;-65.0;-8.0;49.0;114.0;608;100.06131819324563;0.048007412615826084;-0.20130980598060588;-0.10621527302493948;-3582095.1300000004;2458827943.947525;1.2924717234571155;169.44277853461796;52654;3900220;0.8200808130837296;6767.619345468437;0.2038911102449623;1.0585447112759674;8.3072997836146;2.6138651507735715;1.3478220379090482
N072;N;-7.195997071027581;46.644579233498725;149;-204;168.86401025140347;-36.0;-6.0;24.0;60.0;353;86.34544022252454;0.664832291082055;-0.29079593905453843;-0.1542729549559241;-2545636.268640469;751532429.3848133;0.7373535764701434;202.07401815733002;26634;760581;0.7142624960386578;2175.7167718701403;0.1786834809895722;0.6345890085660758;7.512780660434709;2.439381283292895;1.1896893334898442
N073;N;-16.94971930680986;40.37308207162561;126;-168;76.14771051989261;-44.0;-18.0;8.0;52.0;294;87.56064457673843;0.4239140550488063;0.20356842212995307;-0.41982723233117253;-6080473.841342446;666420298.757442;0.6840843363139555;184.18781619664688;26906;864944;0.6522926423837737;1629.9857559622171;0.20391700668245855;0.784950274699101;7.313319898470436;2.3758727988446595;1.3596423925425816
N074;N;-3.225042714181108;20.929128936296006;64;-72;79.87670246521846;-17.0;-3.0;11.0;28.0;136;81.52862475604597;0.0072738461518611075;-0.13029526225427665;-0.15409349925634647;-1077237.7189016354;162180830.2051648;0.33083696442820765;193.4487583955817;14913;286820;0.6820118567991637;438.0284380321028;0.21976761652364163;1.120202808580287;6.407901477793923;2.099153896225993;1.2127579265096937
N075;N;25.62362704417867;46.63488715805581;164;-144;12.20397363924823;-3.0;27.0;55.0;58.0;308;87.31372373326059;0.46992397419565224;-0.13514035397446264;0.5494518933290137;9166194.717517696;969581262.1384454;0.8313163560597839;197.27748504470176;31554;1421164;0.7013075444502449;2174.812700244599;0.21187203211805658;0.9457844919616241;7.508072322133534;2.4242005737572727;1.5047582015605387
N076;N;-32.61703685623627;45.76650135241255;127;-183;75.34258725896998;-64.0;-34.0;-3.0;61.0;310;86.88095912898578;0.19714566339377226;0.2543513683014751;-0.7126836417990008;-11610076.330324627;1115168651.3922968;0.8780183463791283;144.6439024010569;28115;1243072;0.6616579876930301;2094.5726460403794;0.18874635065409023;0.8837583299377737;7.492529362004771;2.4066935273004337;1.4418085637781823
N077;N;-73.75909201855016;64.66246871707233;166;-322;140.98132047839883;-118.0;-76.0;-31.0;87.0;488;84.98496107534231;0.09611788624038242;0.12628267512394942;-1.1406785648917874;-25681690.37231877;3341093518.4779377;1.5324684291855426;108.32197051408336;71783;6622017;0.7843023492923968;4181.234860586358;0.3380899804625188;1.016840255899309;7.980834366619122;2.5408937234494613;1.4251715237440026
N078;N;6.088601415670002;71.13399752253338;224;-337;22.62820112277276;-41.0;10.0;56.0;97.0;561;77.29642472536482;0.18049334888835666;-0.2832808857430427;0.08559341001103296;1928159.3147742252;1754765219.2127438;1.1153965716359597;200.82543347919537;51969;3334467;0.7770381886090831;5060.045603535786;0.23149887291891827;1.0650645290158325;8.103503332450924;2.562380013751482;1.428190266496732
N079;N;5.303148645350256;73.376156941234;223;-260;14.704093238955334;-40.0;5.0;53.0;93.0;483;94.15850937003471;0.4033622009265101;-0.1865507614236294;0.0722734586603858;2045781.933082744;1861042862.4744399;1.149352609640998;194.02226795278636;52225;2977993;0.7322270708901717;5384.060407464603;0.21919951167527552;0.8490040938059455;8.142929093129172;2.6068260389478106;1.3638440851491023
N080;N;-73.7556748840615;72.2450614013868;319;-331;82.29207224798634;-122.0;-75.0;-27.0;95.0;650;86.01160736270475;1.532576748422982;0.36313982864471606;-1.0209095743483678;-25990729.478040032;3607169070.0278187;1.6129849345077196;197.769981092451;71347;6989051;0.7345501759043653;5219.34889689015;0.3040651495453344;1.0250798274082256;8.08806766586174;2.5778985409533917;1.3701304222519823
N081;N;16.56187454234806;29.458677158812815;92;-112;129.1163461069075;-2.0;17.0;37.0;39.0;204;87.3275376899514;0.371389319935588;-0.315462932261711;0.5622070011176125;5925522.742413962;384091360.1507274;0.527984120695892;174.24766464328974;18819;529009;0.7017699341537796;867.81365994716;0.19633329119223225;1.0092231221375019;6.8719190086015445;2.2336979101794125;1.32524683199666
N082;N;27.598974859653406;42.33301879475273;236;-128;151.95642177202834;0.0;27.0;54.0;54.0;364;87.38504021754899;0.9668212730540011;0.10485040663441803;0.6519491320348352;9880888.652518917;955327754.861218;0.7895132627064751;298.91834773108803;29718;1211828;0.7671598384609618;1792.084480276888;0.21813433810242527;0.9020523925608218;7.367277709928251;2.3843616827841765;1.489011930464768
N083;N;-75.96680497925311;19.57600039403313;-25;-158;156.70241152062485;-89.0;-75.0;-62.0;27.0;133;86.56873969417636;0.08081408189674599;-0.28926392718523347;-3.880609085112616;-26943308.267456673;2183510455.2008567;1.2256090176082783;-20.398022241045837;14590;1188992;0.6798870441958553;383.2197914271853;0.22924053150692428;1.0926939854921867;6.297417897642087;2.0674375463434607;1.180509823705731
N084;N;-6.978520868928484;40.43646456535723;188;-207;99.32678545277032;-30.0;-6.0;17.0;47.0;395;83.41452193253481;2.803098147344671;-0.3791510676656608;-0.17257989648548877;-2384904.5965731028;560971471.7121162;0.641081475061813;293.2544572152441;28149;798440;0.8278141123411226;1635.1076665453909;0.2192741174626105;0.7168159781590849;7.238170995447772;2.4057272579319853;1.3030975940710912
N085;N;-9.690017085672443;56.9520614278219;194;-205;156.82953624603368;-47.0;-11.0;28.0;75.0;399;87.10259353855405;0.24177518351508365;0.05674336552021033;-0.17014339503677262;-3457972.9634805955;1187850982.3232074;0.9025543081878594;214.94551434750946;61243;3294560;0.7226361070852193;3243.5373008783995;0.3305827390938887;0.8935301402490275;7.799592405202539;2.5016338010652226;1.4860469734590307
N086;N;-16.462533561142298;33.236111775022735;110;-139;101.78453014400782;-38.0;-18.0;5.0;43.0;249;86.92769448140876;0.2588272101836919;0.04787766841127168;-0.49532068229214626;-5863012.209687577;488689131.5683452;0.579457578663633;189.83270570675106;26122;774550;0.6871988027810066;1104.639125921805;0.2458610648498502;0.8147293532159273;7.051942739106363;2.2934349266109493;1.3805989926361582
N087;N;19.65096412008787;30.93349089330071;118;-73;40.129038320722486;-1.0;19.0;41.0;42.0;191;85.18405685332768;-0.08947118563162126;-0.017949237041026952;0.6352650008972539;6858168.417261411;482151706.1641494;0.5725477256471629;206.0963561886864;18152;441871;0.7777946435577211;956.8808588459179;0.18015290715520133;0.7272350207799348;6.954613324525905;2.2390418326754755;1.102732610551052
N088;N;12.322919209177448;32.927282763381896;116;-107;66.44385648035149;-11.0;13.0;35.0;46.0;223;86.18833962081187;0.03727552386652189;-0.09215673302613546;0.3742464659999714;4351390.702435929;426261864.986229;0.5492712210757813;211.18892734413956;23488;608327;0.8175409290465123;1084.2059501797066;0.2209794340073405;0.7508325622949771;7.03218293304482;2.280863504848732;1.2777293675688668
N089;N;-41.6599951183793;65.85320205534526;160;-336;26.272443251159388;-81.0;-39.0;1.0;82.0;496;84.88099094227421;0.9547685173072584;-0.3980988465660921;-0.6326191258454954;-14487572.415018305;1952955352.016317;1.2174188749810984;131.42559499291823;24059;963334;0.8063800776568566;4336.644220942129;0.11303981415838217;0.6322724620122172;7.975876928341538;2.5531523025514824;1.1031569432166144
N090;N;-12.512326092262631;31.067177944045163;88;-137;10.466602391994144;-31.0;-12.0;7.0;38.0;225;86.19006868312623;0.7499983915178894;-0.2601011940950557;-0.40275064940879013;-4418361.4909031;356972910.58120334;0.5232518460758568;168.1790530887921;20820;564708;0.6836050761903506;965.1695454069663;0.20776759273444262;0.9606561291104508;6.9355334099094765;2.283745598170618;1.3476256518403122
N091;N;-7.399072492067367;94.14208606763809;418;-287;152.08354649743717;-71.0;-10.0;52.0;123.0;705;72.65346080602396;0.5391126747512796;0.27282471271526926;-0.07859473696760202;-2202417.0108738104;3299905130.073676;1.4753262066038075;283.32717071584705;93975;8155129;0.6820177027533204;8862.732369166577;0.31010584038921507;0.8830713804482737;8.469730746221916;2.684210738320251;1.049725276015221
N092;N;-37.617525018306075;74.55366443095797;232;-355;21.18745423480596;-84.0;-40.0;9.0;93.0;587;86.16779032801973;1.000338404937592;-0.02985421327348107;-0.5045697660259557;-13280093.677564073;2260624367.6618648;1.3046290229877084;177.82832967236985;68766;5493046;0.6705308749608473;5558.248880083886;0.2821563988491695;1.1172865277644606;8.137623600755886;2.6259540794241305;1.3861825017168172
N093;N;-9.816206980717599;26.47644885779112;73;-115;79.96145228215768;-27.0;-9.0;9.0;36.0;188;85.50350384470568;0.17234209006489687;-0.18589588503012977;-0.3707524008767899;-3438694.4141225284;284106640.89347816;0.44115815569058753;165.47353609665458;16078;405900;0.6573844841868265;701.0023441192287;0.18708126792046578;1.0833511815034305;6.726544610078923;2.2002107233454478;1.2435549123125211
N094;N;-8.62313888210886;77.27074104493805;212;-288;15.763465950695633;-57.0;-9.0;42.0;99.0;500;83.79846072263312;0.3046176295639196;-0.18267381623346732;-0.111596430492286;-2960515.8188699055;2044121932.3587432;1.2147018551796218;174.5284236588664;52062;3135997;0.7378574580611577;5970.767421633873;0.2079885363609691;0.8344826753025147;8.204985972241007;2.612940907787179;1.349354513443096
N095;N;-3.2626311935562606;70.10499014590555;240;-228;80.13095191603612;-48.0;-7.0;41.0;89.0;468;100.74452682635363;0.3846316940968433;0.1857276917119002;-0.046539214780088135;-1346652.090087869;1679763563.5173566;1.096442246815168;218.88977800438388;32825;1524255;0.7463954328961092;4914.709643357513;0.14594860072692414;0.7759112364658702;8.071102438528394;2.578406835469551;1.3389833936173146
N096;N;-3.30680986087381;70.67695494269616;254;-248;95.93679277520137;-50.0;-5.0;42.0;92.0;502;55.220933285129675;0.32245141629705065;0.13694649563577466;-0.04678766740240752;-748133.2041469369;1609868551.3487992;1.105400565589079;229.78095715433332;72826;4883888;0.7210604740749699;4995.231959971902;0.31746339722295247;0.9749805837191347;8.084881032544988;2.5816645579933923;1.3347353678570775
N097;N;-76.35025628508664;19.58484406920962;-1;-162;23.390949475225778;-89.0;-76.0;-63.0;26.0;161;86.98559346990757;0.5653794737718121;-0.1360031352821077;-3.898435750383173;-27209702.536541376;2206919864.626959;1.231445425300171;-0.8120538510719993;14210;1105196;0.8005453475271862;383.56611721525525;0.2223616727224962;1.0582547209075015;6.300505552959592;2.105124465790092;1.1339997945272051
N098;N;-31.378813766170367;60.14361642184886;206;-280;10.678476934342202;-69.0;-30.0;7.0;76.0;486;87.14145184221603;0.6602837958949097;-0.0509380883008116;-0.5217314094662776;-11202817.907383451;1660060299.604679;1.059826751592167;194.37139106984068;47694;2903615;0.7966057134465534;3617.254596298488;0.24482735240163345;1.0044012174109522;7.8637580385624535;2.535017891945043;1.5184180771507574
N099;N;-0.7842323651452282;67.07215132512685;255;-242;22.84007566512082;-43.0;-2.0;43.0;86.0;497;160.5554684407324;0.5606754882176719;-0.02443848532901808;-0.0116923693314044;-515864.7201000732;1362164650.5188994;1.0479460836957373;243.33312941130012;26421;977072;0.732784939211686;4498.673483380715;0.12191499150507668;0.6258375525032026;8.008140201704375;2.5714837677172544;1.1602694446223483
N100;N;-6.296802538442763;51.03568099108109;153;-173;157.08378569685138;-37.0;-7.0;28.0;65.0;326;95.87734339686813;0.33281988179805255;-0.18797542402714415;-0.12338039614957194;-2473443.704952404;924588983.9686381;0.8033810747033379;190.44511355523014;27345;1042215;0.7244097186731548;2604.6407342233956;0.16615865908192784;0.843536684554341;7.629134935550917;2.459152673051876;1.3843215613436595
F001;F;28.570417378569687;28.62507053383784;123;-64;116.70049792531121;7.0;29.0;49.0;42.0;187;87.59876269613456;-0.18072031920125964;0.0836471667718495;0.998090724171193;10253697.969870638;568824813.1597902;0.6318499967687062;194.66645664164676;20283;721915;0.7630137448156739;819.3946630671912;0.21763671923252667;1.0317997834807695;6.838186464495515;2.2212600713823556;1.387833260908729
F002;F;31.778374420307543;133.47572179796714;893;-269;85.13119111545033;-37.0;26.0;64.0;101.0;1162;91.21876123586202;8.93430826413078;2.184076080531281;0.2380835555128763;11876317.83786429;6044092836.852544;2.143590464761505;416.59076893652576;36978;4207601;0.6906033656472691;17815.76830948832;0.1438010537988669;0.5115606672585721;8.478559453380399;2.781485130699715;1.0226653442719993
F003;F;-25.015865267268733;71.95809056217087;181;-253;37.289919453258484;-74.0;-27.0;23.0;97.0;434;86.03973950056813;-0.25497430735385773;0.04984613338982067;-0.34764492876107306;-8818212.901413228;2042107746.4286628;1.1902049501614225;152.07464897155043;44168;2322773;0.8093866048738451;5177.966797353583;0.21410450765456046;0.622432642710838;8.112262089126528;2.559512797128815;1.174214533032365
F004;F;-35.25213570905541;37.80157249426841;76;-177;71.86784476446181;-58.0;-35.0;-10.0;48.0;253;86.99601540064668;0.3333998165038823;-0.14066049530938735;-0.9325573880398875;-12564660.5122846;942846485.1601832;0.8075298481920263;94.11416825044417;23898;925976;0.7529435825991362;1428.9588830394302;0.1990268444694913;0.831900267115009;7.230202576951491;2.343122439230428;1.325664528984638
F005;F;-15.550646814742494;84.28527598177443;295;-401;17.543212106419332;-67.0;-25.0;33.0;100.0;696;80.20491828284872;0.9611821233312301;0.3154616536319146;-0.1845001589376668;-5109935.548718575;2529926990.790476;1.3390212385893645;220.31017245908464;62656;4650202;0.7871657452171983;7104.007747323882;0.27118664349115484;0.749049468689248;8.272597537040603;2.6622255903764414;1.1410118426995215
F006;F;-33.69123749084696;22.86761048579896;45;-114;16.483839394679034;-48.0;-34.0;-18.0;30.0;159;87.49805384166314;0.0735681382360096;-0.08668033643854081;-1.4733169218432154;-12077618.865926288;573448272.8095534;0.6361548308048729;70.73749631526857;17674;610014;0.7221847659255122;522.9276093302226;0.23831712608704944;0.9653158669679288;6.527830793997767;2.148494737538305;1.267620256518006
F007;F;-27.657310226995364;38.71827632452503;131;-180;40.21378813766171;-52.0;-28.0;-3.0;49.0;311;86.59302448665781;0.9059208471237952;0.09229450001014637;-0.7143218358994096;-9812028.79063217;802769023.3015621;0.7433755496674821;176.2231755652945;37156;1608874;0.7632937082808698;1499.1049215422754;0.2945019704939361;0.9864264286448589;7.245604926388619;2.3804869480163724;1.6373991625707305
F008;F;-17.464486209421526;103.7131790120796;752;-275;4.279865755430803;-66.0;-21.0;11.0;77.0;1027;90.9378138313387;10.857055326220085;2.360301388534201;-0.1683921597600187;-6506782.455259947;3332988099.844379;1.6431328967004972;457.6623117400048;32034;2525739;0.7162124707766945;10756.42350079167;0.14920245849158145;0.5006240945025722;8.099769129373737;2.6947499241175126;1.0775503807532276
F009;F;-6.316817183304857;440.0174760689693;2047;-569;5.678237734927997;-245.0;-146.0;34.0;279.0;2616;41.00315015944494;8.971257409842776;2.883260080458455;-0.0143558324995136;-1061161.526126435;70235770657.50519;6.875142289790468;297.7392923255972;97091;39176285;0.5706450305571845;193615.37924610596;0.14612272399708276;0.4754666936236577;9.35593938189686;2.993387761753837;0.8657619888167227
F010;F;26.902855748108372;138.8885405171625;928;-250;4.3646155723700275;-42.0;23.0;64.0;106.0;1178;81.44041005691373;8.896878700411936;2.2148309945968285;0.19370104724215154;8976443.436883088;6317201950.040585;2.210200592064346;419.87139236680787;39802;4678069;0.6806535304490193;19290.026686987494;0.14614573507643577;0.543821100220882;8.48405664866347;2.7739812649314297;1.0112375542261445
F011;F;-32.22943617280937;56.85161397634454;105;-273;56.69762753234074;-63.0;-25.0;4.0;67.0;378;87.1345406172144;0.7278575124839484;-0.7287199215452653;-0.5669045066375734;-11505593.281259459;1499043075.953483;1.0209954328215396;102.84081262717363;29772;1169661;0.7352866279793505;3232.106011715294;0.17380475318015387;0.6647821582447621;7.725750002400217;2.480362562681819;1.1830702616602702
F012;F;-2.3209665608982184;41.7157440562384;173;-152;45.764901147180865;-30.0;-1.0;25.0;55.0;325;85.16480494809167;0.23575429653509072;-0.06958263978138465;-0.0556376642298228;-809832.1302514037;579627778.6764853;0.6527368992101863;265.0378739264328;27774;786330;0.7852373876311223;1740.2033021655893;0.2110511681503857;0.6998711958272442;7.35966517506838;2.3761471240111387;1.2394127704219962
F013;F;15.009763241396143;24.4850784160549;89;-90;35.76442274835246;-1.0;16.0;32.0;33.0;179;88.47920648308919;0.16178030607112248;-0.2699783367457087;0.613016751931422;5441028.80267757;291388032.9041958;0.4486880660556155;198.35606679355791;19091;448162;0.7284078180400037;599.5190650403575;0.24362969875847348;0.8516473053661989;6.616461283272333;2.1719560080128226;1.2287290684432524
F014;F;-16.21308274347083;29.295857196970434;84;-115;29.111562118623386;-36.0;-16.0;4.0;40.0;199;85.49147639857652;-0.032963307635961225;-0.09146293428968641;-0.55342578421455;-5678771.319775445;388061713.5998341;0.5231080257255203;160.5786871334977;21160;518154;0.7508167616677954;858.2472489052844;0.22171906415311898;0.7981749443944739;6.882225951050183;2.2319957453910093;1.2503126506133828
F015;F;20.86185013424457;29.52686794226335;103;-84;16.56858921161826;2.0;23.0;42.0;40.0;187;85.1399272746405;0.16099711419754614;-0.348311562178596;0.706537861551645;7276994.724090798;437114407.78983647;0.564824557662054;182.35751013791258;19622;513011;0.7503456068768495;871.8359304798591;0.20727336368828447;0.7595032284966676;6.880537522511211;2.2347976923023727;1.168367694061077
F016;F;0.32853307298022943;52.46512793863856;180;-174;112.29350744447157;-32.0;0.0;35.0;67.0;354;-18.00285078669911;0.38168418832245443;-0.029983998717955162;0.006261932180256391;-24231.837158897004;954468605.2446182;0.8196836432314274;219.59691581789838;45138;2049453;0.7360472582139884;2752.5896496177124;0.2638901424627444;0.8947428853008916;7.680008126798663;2.4751018402256544;1.531059532911308
F017;F;-3.758847937515255;37.29923637767131;105;-124;153.43954356846476;-29.0;-1.0;23.0;52.0;229;84.68100449045706;-0.2294444082541678;-0.25781979961959284;-0.10077546627108534;-1304087.4691530387;486391003.45345867;0.5856809750901623;179.2784885727863;26610;626491;0.7460308079401237;1391.2330343573992;0.21653673365984677;0.5650978719511225;7.207343789123351;2.3012963246632805;1.138878172609516
F018;F;1.4915792042958262;63.69240512002803;228;-262;23.179074932877718;-39.0;3.0;43.0;82.0;490;64.86981342718889;0.46477802956765624;-0.10865786031280587;0.02341847825474564;396419.4298535513;1343043395.4650745;0.9953451925611125;229.06625932791772;57742;3033276;0.7696663373938454;4056.7224699737726;0.2809449435962006;0.7969409728550872;7.942824397761419;2.5493104736851646;1.423416173062753
F019;F;-28.3060776177691;32.09002385652518;65;-298;143.86281425433245;-44.0;-24.0;-8.0;36.0;363;86.61296679510825;3.963900177537795;-1.08082888347581;-0.8820834083616098;-10044505.759228704;638179765.171135;0.6685157204896109;97.23032384697696;22864;805203;0.7323111086656922;1029.769631112355;0.24723663694599488;0.7867135227803821;6.8869805214099085;2.286965659063516;1.2579424637713839
F020;F;13.973395167195509;38.40409888091466;226;-152;5.5511130095191605;-10.0;12.0;37.0;47.0;378;86.87338319414013;3.2481921216861194;0.5662324187160004;0.36385166100433464;4973414.314481328;479509576.67781067;0.6384725532151697;353.96979691911116;21021;591312;0.7998287460663236;1474.8748108550706;0.18129822004164856;0.7620806707572099;7.162803800328614;2.3616695425264065;1.1855364266014181
F021;F;-21.464242128386623;143.14533359326433;647;-764;159.75340493043691;-98.0;-15.0;69.0;167.0;1411;139.5496582303458;2.1270552206782734;-0.5023343833082319;-0.1499472011387776;-12271857.39511838;8028961966.987909;2.2613745908613945;286.1091667937894;81573;12809004;0.5299743668980779;20490.586529526925;0.26210571484899997;0.81566091730476;8.946555885326358;2.831558256050381;0.9736552501731248
F022;F;-16.655845740785942;69.81860933199734;189;-250;14.110844520380768;-64.0;-19.0;33.0;97.0;439;85.0947304001586;-0.2686485742261828;0.06522079784900553;-0.23855882980402898;-5806779.307776422;1800002194.5543764;1.1213915531488092;168.540595360557;38712;1813415;0.7912154238246966;4874.6382090540665;0.18856842105751656;0.6312579585193624;8.083178363771435;2.543186443361086;1.2061117129393129
F023;F;-7.76055650475958;65.18043169608244;239;-281;23.22144984134733;-49.0;-7.0;36.0;85.0;520;86.48692963223218;0.4753653740676449;-0.08711290995816248;-0.11906267422322113;-2749851.927656822;1420884746.241931;1.0255123573879021;233.0542370145207;58901;2990659;0.7809207398873986;4248.488676087667;0.27670488757228767;0.7247349381570728;7.986155785059243;2.556724806921546;1.3712054767240796
F024;F;12.0136685379546;77.0749759939763;245;-265;81.23269953624605;-40.0;13.0;65.0;105.0;510;89.66407175000548;0.08699487736745004;-0.14061371807370515;0.1558698965912557;4413265.61153527;2196066595.051296;1.218689396767075;201.03563766939558;62595;4392844;0.7729806967995313;5940.551924472023;0.25630291997955895;0.949220654348423;8.211064921864875;2.6012901555983694;1.3190324391813437
F025;F;6.03539175006102;91.16599117455057;327;-306;102.420153771052;-52.0;6.0;65.0;117.0;633;64.1648311830752;0.34556160895660515;-0.056763556191520084;0.06620222818074104;1586603.7806639003;2798134145.4128146;1.4274124995391486;229.08584596644243;57869;3864965;0.7577665927500891;8311.237946838233;0.19749050784789246;0.764630909095913;8.443111502493107;2.675470701623705;1.212602846651687
F026;F;2.8918721015377105;20.675303423945067;80;-95;30.298059555772518;-11.0;2.0;16.0;27.0;175;80.00987155214938;0.8994679050732235;-0.033795029585236794;0.13987084214631132;947956.9581498659;143588357.39616305;0.3261565650669283;245.28097413456558;16725;339958;0.733771793693548;427.4681716721946;0.2548499850400274;1.0604002403150972;6.362067644330475;2.1532949308180953;1.2444171508496522
F027;F;-40.00488162069807;62.59034164362387;182;-248;85.93631437637296;-80.0;-40.0;-2.0;78.0;430;85.88434551974295;0.4159820931949536;0.06847012097833502;-0.6391542300324446;-14076444.23068587;1908449853.1921847;1.160527833559202;156.82519172489597;36868;2308094;0.706798332023574;3917.5508670655568;0.1815204274418597;0.9866509221278225;7.9201186166789;2.5480011851046376;1.4781115648802228
F028;F;-34.71320478398828;39.51845243547741;97;-207;166.74526482792288;-58.0;-29.0;-8.0;50.0;304;87.57183150352648;0.5180591992262902;-0.5647483261317174;-0.8784049638751732;-12454465.876431536;993905057.4675862;0.8217679598027706;118.038186866376;26727;964525;0.7162372801573482;1561.7080828950905;0.21617787154868004;0.7415537398688667;7.235802184665294;2.3505026049249174;1.2894875644026733
F029;F;-13.156700024408103;103.86813305737279;637;-277;135.21833292653162;-62.0;-15.0;16.0;78.0;914;78.12744567836265;8.137198002558948;1.9519003143125184;-0.12666733903016092;-4211303.704400782;3458493540.7990165;1.6357078307211945;389.433851227051;29430;2384914;0.7082150519418432;10788.589064824098;0.13966597197335978;0.5470896828043024;8.165261660504925;2.717239506045847;1.096912219149936
F030;F;-38.859409323895534;143.95654110211552;769;-288;133.90471076397364;-126.0;-78.0;-12.0;114.0;1057;82.89023299263894;6.710910187450333;2.3075379424340006;-0.2699384760594562;-13196705.32405907;8485483208.196341;2.3295461598733147;330.1072171249956;44369;6340669;0.6271429146895929;20723.485726085077;0.16163114020774305;0.5767423479516008;8.507532578269007;2.7854631732327753;1.129142332406416
