name;class;SG_average_gamma;SG_std_gamma;SG_min_gamma;SG_peak_gamma;SG_kurtosis_gamma;SG_skewness_gamma;SG_centroid_gamma;SG_sbe_gamma;SG_sbw_gamma;SG_rms_gamma;SG_crest_factor_gamma;SG_var_coef_gamma;SG_Q1_gamma;SG_Q2_gamma;SG_Q3_gamma;SG_interquatile_range_gamma
O097;O;1204.3524715274236;1141.4063648285528;15.103703319720003;23797.860677084594;29.698816119342567;3.6668029033938727;3.0473852505211694;0.07596516963237003;108.61500496847039;5.746716409774049;4141.123205002609;1.0551478497391469;467.89338446107143;914.398092949322;1555.985520576076;1088.0921361150045
O098;O;1106.8767903732737;1015.1653220101168;3.117533065001838;17052.029334802413;22.53564623525956;3.3402991562497513;1.2671987812642411;0.03080010550838248;50.68749251441044;5.201628328566814;3278.209871542417;1.0903414117629235;451.77508848225193;815.1106310375645;1460.2657792684206;1008.4906907861687
O099;O;2488.5695923202193;2112.878383235557;16.631466755638503;23556.435884668335;6.016947748717621;1.9638944287417803;3.5371239016958036;0.0881574648176002;122.48281649939156;11.306217700546632;2083.4939241908837;1.1778101437666977;981.2567976358657;1922.4889239293993;3304.2838585065956;2323.0270608707297
O100;O;3703.868958417107;4872.949261285274;0.1968227466716621;75492.91693512727;25.0660740858034;3.826494780008497;1.9673019722886014;0.052206095786913355;68.64248779129562;21.19843467739599;3561.249596208431;0.7600877332837622;730.789522430576;2040.1912955817352;4857.290669870351;4126.501147439775
N001;N;139.39879732379075;190.60049895401352;0.08640721862833071;3209.987600881088;11.550756673698086;2.908645282698621;0.286683103963456;0.007618411426862384;10.952211951678887;0.8178218708328788;3925.044946049194;0.7313663819811076;29.84056600947889;66.00286377897395;163.56508736285144;133.72452135337255
N002;N;284.36153414092144;386.545754532701;0.4654614355945257;4394.306667226056;13.692558462620543;3.19946150951349;0.3649505124795659;0.009374638381243184;14.38555061917675;1.6619668740510347;2644.039863751892;0.7356478005681085;59.8761009564167;150.53100411548886;335.8570641514913;275.9809631950746
N003;N;222.2922292026439;206.90631023776618;0.1772259367270959;2413.6423040201253;8.681675616762691;2.3349948918507946;0.5732570174783536;0.014388764299865802;23.01087654448796;1.0517613549204272;2294.8573768454667;1.0743617676386816;78.59960048759142;163.2284962796678;297.1290215966069;218.52942110901546
N004;N;214.12896743474477;276.5803778310432;0.7337735322419219;2796.4552804613177;21.47753054997029;3.880565024365593;0.4080235255996997;0.010593386195977151;15.931989764428854;1.2114162489605151;2308.4181699402525;0.7742015869453739;62.53422628134359;122.9381040869622;256.1636659429782;193.6294396616346
N005;N;7293.7657760854445;8213.176663709111;1.9498270782364244;84377.97346039375;8.121174503724463;2.4549668013270725;2.777269912411179;0.07162898903458367;96.04054704146209;38.04243290747362;2217.996248179419;0.8880566040072908;2001.5547526876358;4539.778409674825;9008.789164519843;7007.234411832207
N006;N;242.02298939391926;346.5788305039829;0.005244470634216742;3194.7859182735237;11.078550771891859;2.9833741322359564;0.4360436432936446;0.011212470878986858;17.104093954087297;1.464022226234759;2182.1976886853854;0.6983201744953027;37.38838502426204;113.9083128212369;290.3175013303611;252.92911630609905
N007;N;165.62191640371813;188.295509321757;0.3052697170155457;2314.452108514384;12.698478196356815;3.1096366446633934;0.41974241383036764;0.01050376190725377;16.966269446289644;0.8685032672366109;2664.8743831194424;0.8795850575528356;56.54931070993083;111.34115916847259;192.01051353091336;135.46120282098252
N008;N;111.29683948644553;123.29457316653848;0.5906918407734112;1702.1855933621966;13.594081187948156;3.002971757180896;0.21505292708987178;0.005482614425634554;8.636418210747536;0.5752537315023827;2959.0170391709075;0.9026904966539997;35.901499631575376;73.0427660874822;140.21579756934352;104.31429793776815
N009;N;495.9102261582181;908.5719666919691;0.003889046583592252;12917.558577108503;57.03799395720994;6.583204995308699;0.5831682085030263;0.015320365447137886;22.238250313683317;3.584899578873266;3603.3250842603775;0.5458128187289156;119.96008167296712;251.86965873073513;530.5303452650954;410.5702635921283
N010;N;176.61318919096726;196.84650959658515;0.30556606622775206;1966.4415903284157;7.598954715501627;2.3596928332274785;0.758527189692225;0.019596968914782756;29.09288502836357;0.9159258039842747;2146.9441976352236;0.8972127042176983;47.66303558173069;107.08990807369639;233.84786051019395;186.18482492846326
N011;N;59.04415109013735;56.676909913589746;0.12069283630074326;644.260568159302;8.87977059776335;2.4217372795711913;0.6535333731679612;0.016432200607532647;25.992246407979003;0.28345450129395305;2272.8888241967957;1.0417672943030367;20.84072350942346;42.22372219366627;78.19592959074248;57.355206081319025
N012;N;305.0928954049988;619.299059058351;0.5632026905031126;9502.138217662225;56.45911411029748;6.560403371889202;0.470421096383258;0.01235737379236906;18.01209718535703;2.3909915480129627;3974.1412827489885;0.4926422718434207;55.230044430328604;130.50900193584766;316.2077679689497;260.97772353862115
N013;N;68.09764552159903;87.48610495513324;0.10702810976228634;1052.056574791766;9.805822576934986;2.622832905594479;0.22596703499676393;0.005913542438674413;8.80300904676636;0.3839640948346317;2739.9868606070395;0.7783824134875192;13.70999211072394;33.99430862787332;84.8707653072015;71.16077319647755
N014;N;179.83746595407186;213.51279701244084;0.01869187666180409;3241.782157241081;8.369117718209672;2.3496783400544086;0.19836260296052624;0.005176932975630371;7.7422829811067;0.9668192480627342;3353.0384958065406;0.842279565770445;38.69668124149105;96.99985737649239;237.60014664476003;198.90346540326897
N015;N;1428.855576893275;1396.6322385338992;15.420253470970277;11371.99987710816;3.3560405627339724;1.8104275305106468;1.6695604389120808;0.042520706846504504;62.221733455639956;6.919931273826833;1643.3689045612819;1.0230721713779154;470.68344682204156;922.9307004610857;1851.7175991198185;1381.034152297777
N016;N;145.85841962633035;224.07666069120347;0.005640707005347099;3370.385435231251;22.021297956164105;4.005874327217457;0.2995713700256193;0.007814501626554565;11.660658245743692;0.9259822170861295;3639.794990704187;0.6509308875650175;32.52880481684569;72.94974417340359;156.13075196605735;123.60194714921165
N017;N;1660.4654920460616;1742.692189132194;7.82787576218197;15135.626932883082;4.0543862650329245;1.9237844345588524;1.3103623422736;0.03378951890078531;49.056225736128354;8.336598892136886;1815.5637723147586;0.9528162818431644;513.9426300185678;933.9720699406308;2221.6700525157894;1707.7274224972216
N018;N;100.62002266987683;126.20863590298238;0.11652941532710834;1789.910104158597;15.680082747332886;3.281298092545701;0.3367611619431033;0.008773634087423767;13.106516662900333;0.5590157470738413;3201.895677407751;0.797251487190023;26.745681058166973;53.242955053019145;129.60967154427675;102.86399048610977
N019;N;182.570875247823;191.80217506111032;0.274326479665238;2297.5836019634576;11.91953315324037;2.7725711574054968;0.26369813663446107;0.006689494044216683;10.6227129188957;0.9170999478491048;2505.270671263293;0.9518707240397764;63.625903217485565;118.7043966539693;232.6554141088754;169.02951089138983
N020;N;88.50832002854776;86.98823128042132;0.02472813941548504;1384.0431385911654;9.092170085110464;2.4016197225679004;0.18314402452830247;0.0046340391103708006;7.423621671584551;0.4297985822981162;3220.213364108232;1.0174746483030122;29.733247444060176;60.82776206351174;115.89817891909877;86.1649314750386
N021;N;206.25341762933766;290.551347941731;0.3389799145887665;5100.413609373776;36.50378073505348;4.710747318471068;0.40353318501313135;0.010309329986473818;15.994785901989317;1.234040777273136;4133.099734876004;0.7098690785310038;58.65464143763114;114.84303149325335;235.18876917024107;176.53412773260993
N022;N;161.56802172521242;231.9282858994472;0.09962786852175576;2608.21797350631;11.489450683903286;3.0167181911095513;0.30290961248830023;0.00816605825359886;11.347001076397031;0.9789370794382187;2664.3366854620367;0.6966292235491295;26.133731673001275;72.89903068114694;202.98630539347107;176.8525737204698
N023;N;71.04346935391578;74.34560299675552;0.06430971738717065;724.4833331747616;6.337886054432497;2.19652502902266;0.5348116645133648;0.013748174252256976;20.92371762620919;0.35614254192531625;2034.2510312252646;0.9555840088756312;22.045601829070442;43.719767491783834;93.04775846416305;71.0021566350926
N024;N;592.8373611118798;629.8287099574197;7.149471146290244;5706.585284023357;5.002385179558685;2.090228312170947;0.7381122653190609;0.019023715140850026;28.45361033722536;2.9956194090233708;1904.976735974552;0.9412676045713432;174.80042824611695;360.45532288929246;775.3466005045315;600.5461722584146
N025;N;86.82452566537184;94.81706966858742;0.032023178615549416;1253.5340639823494;9.44492648976907;2.582554344377054;0.23421736334989302;0.006039409901732018;9.271598620594972;0.44526179483719547;2815.2742465602482;0.915705642125919;25.169122896066185;58.68787093613099;107.369558846329;82.20043595026281
N026;N;39.06137434141993;41.46765017726908;0.027113326168766844;493.19127263405534;6.566644998694377;2.208330626577161;0.25487671231943926;0.006578271916716295;10.050409314224405;0.19729965983609787;2499.7066545566404;0.9419722162803386;11.827590309489231;24.036014907837068;50.832951837119424;39.00536152763019
N027;N;74.39741658960189;72.29094937660487;0.6411844393590196;903.7094487918706;6.500383174181367;2.035177404685565;0.5308935158749827;0.013513449818268044;20.953779283842067;0.3592696628159114;2515.407066961088;1.0291387404808205;21.933794230175177;52.089389719708265;98.43889417797965;76.50509994780447
N028;N;28.518800428025095;27.383881602964422;0.06557227211143213;300.6673502377077;8.444819288198538;2.3129890036469254;0.4301739152225361;0.010783677560401318;17.333338889434437;0.13693114084662322;2195.7558257291207;1.0414447754893088;9.632064446905012;20.356162728127437;38.3929073261737;28.760842879268687
N029;N;174.49366354136816;176.43349515255247;0.3465915007759551;2262.6652113444534;8.128272070143405;2.3584772969513668;0.2521004612033408;0.006430965442027814;10.086017163376408;0.8594165575164939;2632.792202518193;0.9890053098505641;57.573257992484685;116.80651900051649;231.20928207373782;173.63602408125314
N030;N;161.85573795731753;168.95734693925044;0.2829103421686338;2744.243715596819;6.331638703685622;2.0453642557193694;0.2422640323405606;0.006266246915282195;9.564109801927819;0.8103316971779824;3386.5683955764966;0.9579680368413553;49.79892740356688;94.6539073104103;216.05472119360707;166.25579379004017
N031;N;64.77966089470567;87.4472210122662;0.009255698695569203;1053.2947165336536;10.634995318724652;2.8308080837017773;0.18811136643018134;0.005019341412000856;7.188413954710891;0.3769065472777635;2794.577924265725;0.7407858150874691;13.530194269421186;30.93739301783046;78.35690597528523;64.82671170586404
N032;N;124.64433944569238;147.266583881924;0.0981644917475078;1672.7114018009772;13.630891661171074;3.040865737694632;0.25212199366151444;0.006510664582745754;9.942254094845145;0.6681971584304586;2503.3201364250663;0.8463857594851948;35.43642524628864;74.72393084957596;157.5349593560556;122.09853410976694
N033;N;184.86995218149661;175.48857826830704;0.5231339421622202;1607.8473623135408;6.942746188149355;2.2336870270642573;0.23345678049554533;0.005860736076573773;9.516545818976333;0.8827993976917692;1821.3054591083028;1.0534586011566307;67.31708672182992;126.46919174825933;243.51042639229047;176.19333967046055
N034;N;163.49798573901407;283.52478783141254;0.1577644214784578;5079.782106499358;51.417558599604746;5.766272509306095;0.1950064711594195;0.005091314058937943;7.630648143307052;1.1335119876380895;4481.454243006421;0.5766620512779718;34.28619671321681;77.21255596722833;173.1100313734727;138.8238346602559
N035;N;102.25301241097273;117.50418524564007;0.33176389415715646;1291.9267848390925;11.892497673892333;2.9536765918438985;0.18249129446113238;0.004697723922672907;7.265990054597383;0.5394690846890644;2394.8115313850185;0.8702074074826774;31.976058740268368;66.76529924808848;121.55068700209331;89.57462826182494
N036;N;74.34047707770777;93.75841736068227;0.0009690539965005006;1020.3439587201167;9.05147833966826;2.700679624511856;0.10809404043754568;0.0028372832127687166;4.216491564566822;0.414403435080324;2462.1995677288314;0.7928938987069822;18.18210912608447;40.62450255529602;88.36444119823092;70.18233207214645
N037;N;371.34955722276976;522.1964942087872;1.8663578206204559;7485.2025256129755;20.854855834463216;3.5844876051133157;0.6999512664799917;0.017804756642313724;27.454463994301324;2.2192136234610333;3372.9076130756757;0.7111299316274133;62.685281107403405;182.63847885114416;467.3294460402802;404.6441649328768
N038;N;217.9517696663169;211.19828333285773;0.2843852808879541;2329.99161714445;7.5436360445618575;2.25130937422308;0.42468224830265805;0.01070790609616006;17.07950462349932;1.0510975933255617;2216.722435613807;1.0319769944475135;77.03749519619655;147.81521019767098;291.05033202743886;214.0128368312423
N039;N;707.3344071540376;803.0945543588736;3.345248667931743;6491.812394883394;5.047671974664079;2.1480906171867367;1.087264589170465;0.028435940584450873;40.54315812309531;3.706393056280386;1751.5175256124517;0.8807610552392761;198.06930096237855;395.080011241076;869.0305559445939;670.9612549822153
N040;N;179.88973405369737;209.76511312572453;0.6551141942493551;3384.681368445875;26.637576574374414;3.993394050291968;0.31414890498943304;0.008004896890489496;12.58312654514367;0.9570462980855964;3536.5910460302052;0.857576988723949;62.08348218421052;113.16042693320986;214.3203381015963;152.23685591738578
N041;N;69.82423177836434;79.76240332126663;0.02843992940138771;819.1478151303063;9.809733007579704;2.6514786808508157;0.4659826283854607;0.011996772583386857;18.268993751382222;0.3671379362147483;2231.17181399409;0.8754028072239326;19.259266832635603;42.122881490510565;90.65147021169174;71.39220337905614
N042;N;588.377562686491;580.7861125954822;5.4200409347693235;5045.528742047341;3.764729177815025;1.7881834311805165;0.6346290737890338;0.01623866880603962;24.768178399746365;2.86328494599821;1762.1469176859548;1.013070991069472;170.42044553537372;382.4859976010089;804.3972983347062;633.9768527993325
N043;N;682.835856639805;790.2320263139069;0.9318558009333708;7780.822746361693;9.154872731838413;2.6209815816913227;0.8725305933602502;0.022727519311624783;33.02777093333618;3.6170458970067165;2151.1539991241766;0.8640953971771318;186.17943592206976;423.28837480396555;838.1471627032229;651.9677267811531
N044;N;167.90984278407583;176.82325495426517;0.24816574817847908;2549.653035711399;15.748147452622884;3.013418728215526;0.4395208876674755;0.011261661215119881;17.344764772269198;0.8445166273613713;3019.067894113107;0.9495914031641666;54.00773684679943;112.3155520219868;219.81456064741428;165.80682380061484
N045;N;110.09424674574217;159.38540456553466;0.054300515847375094;1935.194571787923;14.994597309857696;3.2839806120976376;0.13971734748257922;0.00373661607721614;5.3317219327532275;0.6708914683471212;2884.512120202798;0.6907423364507295;19.9814682467001;49.57072920052089;129.35356990441795;109.37210165771785
N046;N;76.19743747586318;72.41880601374366;0.0061581580652924055;846.4012996559652;8.118824678943847;2.321742432148896;0.4386714429179104;0.011096644630005854;17.524646261536155;0.3640715234064635;2324.8214849009496;1.052177489109699;28.076878545417443;56.000022251269584;99.02501486940425;70.9481363239868
N047;N;654.5839746736956;1366.9579981306233;1.4212883643169303;17088.087457278245;53.492005542107485;6.6384629989022415;0.7797587838286786;0.02061242752296652;29.187078271569767;5.249050301706434;3255.462698028063;0.4788618052411769;137.01758136724047;312.1522098707105;669.8115855141962;532.7940041469557
N048;N;1938.08610663564;1693.6911812660653;33.12772663279521;17956.9412299731;4.5329598144127115;1.839128199897092;4.2529561035631005;0.10675102091319248;140.97959918965628;8.914159943701375;2014.4288798252082;1.1442972178593296;726.0283553212305;1393.2243539354236;2646.425166534518;1920.3968112132877
N049;N;261.22606777125674;293.9806735606255;0.31268943956066486;6588.015372038011;15.925644864944768;2.709012891114342;0.31453459822474594;0.008143298211661848;12.32736016749796;1.362038205694771;4836.88001151002;0.8885824520617202;69.38816045807033;151.05447289545953;344.2623183689278;274.8741579108575
N050;N;1979.0007430019157;1987.4105451047458;4.021386665893718;17787.318078638178;5.062463195647188;2.110570878846287;1.2680880865350126;0.0319026332495805;49.11376997613102;9.713568854051555;1831.1825803570682;0.9957684625738026;701.8472576043553;1290.8730985532084;2447.2152335689907;1745.3679759646354
N051;N;505.5709599332579;1134.9563610254288;0.07635748054938098;17905.273287571512;48.34017999932179;6.307339879631843;0.5364925774807993;0.013897435785379306;20.790428973296383;4.303090510879766;4161.026416316487;0.4454540961173841;80.1752546322794;197.45342894629908;496.6111467951649;416.4358921628855
N052;N;2496.0462348673245;2258.6981765375735;25.035837093724748;25089.123920087095;7.930222892777113;2.0953882839135027;3.2838051039147906;0.08318144163946901;113.3265918902674;11.65863476806034;2151.977861835121;1.1050817948122618;894.823788511572;1755.0868237739742;3504.1519600657925;2609.3281715542207
N053;N;248.00389973965582;374.7516848551241;0.07842513397493636;3384.7098607489543;13.370834204703588;3.3256550288514712;0.33172894854116597;0.008448211756730342;13.224838357454082;1.5563647759041188;2174.753575223211;0.6617819472527043;46.58302474410932;112.01308713464289;276.36279057203103;229.77976582792172
N054;N;228.0255003676974;278.40210647108796;0.8214306672762544;6246.281251132483;46.219810789825665;4.74112906997883;0.32955476428078306;0.00832732913092503;13.263099008559855;1.2463373794626504;5011.709793880629;0.8190509161660307;70.0479374973605;142.19603779712122;281.42170685573336;211.37376935837287
N055;N;76.76965629013398;93.859408355031;0.051905430218379386;1090.7878066512462;17.572533134582475;3.562205442905415;0.249528832373868;0.006403324271108267;9.943464891405984;0.41995288471062414;2597.4052003544934;0.8179218006547239;23.796983920789494;48.046535328013846;91.48980380554708;67.6928198847576
N056;N;1340.6654755116479;1353.3171208276322;9.403401725000048;10326.434028807485;4.59710957236325;1.948846207259267;1.576475099482099;0.04055047896360662;58.34712654416471;6.597504214006475;1565.2030970870028;0.9906513816153844;393.96427120951057;833.9387376062153;1835.6756812082458;1441.7114099987352
N057;N;36.86322873112036;32.26253332248517;0.0299217129727322;470.5377178436499;7.061535869169758;2.0207023823674497;0.49891211237171174;0.012395727853423565;20.239285653929443;0.16966012808088396;2773.413666287728;1.1426018026125917;13.75030396483935;27.978434447371832;50.161253721626345;36.41094975678699
N058;N;171.37310606402767;287.0355865283147;0.0004833798778331626;4333.591454957224;26.232685770410068;4.297131591114221;0.21943975533189894;0.005755710558780636;8.513687567350633;1.1578031824866055;3742.943118924584;0.5970448059656273;30.32755150456409;72.96953931805325;183.95777647690352;153.63022497233942
N059;N;39.17757528811529;31.60521501976938;0.008978015065493705;429.57626344841503;6.4271177276601605;1.942721517528543;0.5557233373487008;0.013696858499633873;22.71626293055437;0.1743327044200707;2464.11747513141;1.2395921136309096;17.349135247606547;31.42498511275609;50.42735198585514;33.07821673824859
N060;N;712.5411034491468;2025.531204345631;0.06402887903658964;28951.312688943843;50.18329286514457;6.670132512939474;0.8588893687618919;0.021992795906313846;33.14932699618772;7.436502209906016;3893.1357608390645;0.3517798698536173;88.30303696744346;216.20783523263805;557.7338283917426;469.4307914242991
N061;N;147.70444158173444;198.15840171565603;0.1941259829345794;1586.149246761699;7.889863047837595;2.572912856353813;0.8522180381328497;0.022782529608627013;31.360084525674207;0.8559660463697049;1853.0515941477156;0.7453857131613343;31.021226842399827;68.88729425251867;171.83113393564332;140.8099070932435
N062;N;180.82949184044784;171.7638961271107;1.9278904733084556;1960.8385101082706;7.0460410470639125;2.145339486321655;0.8349493410423859;0.021081922317818955;32.73078990167792;0.8637693041106277;2270.0951524634584;1.0527794019450298;58.13400156633777;135.45079346071452;240.71980457225297;182.58580300591518
N063;N;149.06977590231972;151.0162775435859;0.7489794780728788;1743.504843679515;7.605556489324073;2.1319475549998597;0.6453007815688214;0.016643956000139844;24.92462162181015;0.7349115105098137;2372.401056108146;0.9871106501038978;40.14184378789539;95.74895202936158;218.62282551129664;178.48098172340124
N064;N;134.30307551514372;195.17090358404;0.22576290654980583;2304.1910364159967;11.996298261305459;3.019206869572622;0.3034940183770598;0.0082283401065166;11.281974396903463;0.8205191902797482;2808.211025058908;0.688130623206923;18.54221079986631;57.722102774287144;165.72421392975502;147.1820031298887
N065;N;181.34005104237758;259.41821174654604;0.34478129758564263;4711.776798514556;21.94478607853008;3.705320613503401;0.4747465606860427;0.012338858193041221;18.391612417970297;1.0962005035277984;4298.280089592269;0.6990259080944883;41.10795795264361;86.22325050030597;209.31102958618152;168.20307163353792
N066;N;61.2072199168404;81.56294442465777;1.7192727592015034e-06;1198.403921349512;14.516457634489086;3.1338827031521537;0.05875129313318504;0.001558617254907016;2.270857988720664;0.3531730034459886;3393.248945011127;0.750429258636922;11.564468494299549;34.68478763723671;74.36032651831705;62.795858024017505
N067;N;93.98862877944443;93.70340812589976;0.11499217516153812;1026.104289678738;6.52750325081033;2.1034383055281873;0.5679010940993887;0.014496386485200932;22.29998399433246;0.45964913834969934;2232.364218853559;1.0030438663784933;28.27451037368388;64.55601930308035;126.41469006407814;98.14017969039426
N068;N;1263.076096857925;1121.2467873396085;9.72804906291389;9255.867108868488;4.309400519154607;1.917309153636132;1.0563816433531958;0.026136279798837196;41.98687344709888;5.8494112648654575;1582.3587519762782;1.126492500241482;517.3107415537451;900.7595487403353;1567.2939678848034;1049.9832263310582
N069;N;167.1340862719095;229.16025053737016;0.01593702190968019;2855.9990781509136;10.582715239311492;2.7863697153006752;0.4967365698005836;0.01330558670184984;18.564061105032618;0.9823207718663209;2907.3996600161195;0.7293327960673276;30.11237800615799;76.5162895031045;197.7303906012781;167.6180125951201
N070;N;301.6770089669375;392.6904493251862;0.21866779899471683;5906.610404576984;16.85885777146593;3.1938599210531096;0.5636406698188324;0.014910727417748114;21.25183582863104;1.7150170599787995;3444.0534397074744;0.7682310824858369;52.56580652383471;150.16071405556568;409.9995525138107;357.43374598997605
N071;N;659.2309002175125;577.5733822750697;1.231031406039429;5577.242150297443;6.458283379304026;1.9767142568183926;0.5730063969637964;0.01408340586567302;23.370344088968597;3.0354674290898256;1837.3585882849547;1.14138033442745;227.03137234630864;554.4121305794673;882.1567353133036;655.1253629669949
N072;N;104.02757743218585;138.36410428076655;0.09616824291235584;2601.3988379965363;14.940832999024312;3.13959489159595;0.2685047009498312;0.00710291068917625;10.327988546818082;0.5995316453971813;4339.051754762913;0.7518393442644236;25.24010825131896;53.997383773127325;124.02286840492799;98.78276015360903
N073;N;164.25263015253577;175.14859539652053;1.421398516000783;1910.566152184446;6.524257300285434;2.2722391380524014;0.49903666432039856;0.012750724229045244;19.68691512453327;0.8316051913085482;2297.4437535414254;0.9377901648636274;49.81372948772374;104.02825767800624;207.4143280046082;157.60059851688445
N074;N;47.8075981858381;44.16731954446372;0.10108564134059735;526.3871232563718;7.892661804065304;2.108421494331925;0.6219654932347286;0.015743399957176052;24.56716082193115;0.22541842159855857;2335.1557495766697;1.082420184854317;15.394437409763219;35.856699542659385;65.50081003248258;50.106372622719356
N075;N;185.86025850391584;172.11280549693805;2.3457446080059015;1813.9923234018806;9.069778371375124;2.431993388943105;0.3857407775010681;0.009653087542609793;15.68105721216522;0.8773047304707642;2067.6878402655907;1.0798746668923618;70.49051658525423;133.80081792156273;242.39697542091653;171.9064588356623
N076;N;172.6882673075594;193.69138080372517;2.006649583016105;2512.0606011176856;8.370278008970942;2.4578896117862783;0.3144765061095626;0.008144163684607582;12.337149207517124;0.8987189092601923;2795.1571678686105;0.8915640261894306;47.689251932514665;99.48415427262339;228.38344960985143;180.69419767733677
N077;N;1759.9685327274187;1936.7806492111106;5.424189064091095;13693.689104000538;4.5600165645717565;2.082157844243284;1.0507867474006742;0.027235175620641976;39.70467377166124;9.063506908636336;1510.8598958480677;0.908708238821102;530.9477151732702;974.9552441555948;2209.01050115844;1678.0627859851697
N078;N;786.1501404975677;698.5414876177409;0.045934589233743495;6587.327121452414;5.102611350483398;1.830449942164791;0.930879454897579;0.023049085036393285;37.02008329217941;3.642261655777109;1808.5815199476515;1.1254165349270828;258.85461066055603;627.048253989871;1084.9150033491237;826.0603926885676
N079;N;651.3900960008397;617.3167170545039;4.427008053918871;8556.453696713503;12.403680762346193;2.6528913974037587;0.7320579341895403;0.01835780528613778;29.038776470139126;3.108121177220117;2752.934396324386;1.055195944002481;227.97648660519692;491.29302357162817;875.7570715669038;647.780584961707
N080;N;1784.0568908433863;1843.0526973718363;0.08658501392352222;17571.359722897912;6.252888556170312;2.1976632272702274;0.9620282900819839;0.024543072259466628;37.10064273023226;8.883788677816721;1977.9128432866155;0.9679901683698046;536.5149507558394;1177.5951493961418;2351.01783498258;1814.5028842267407
N081;N;82.0566488357547;88.67720722550757;0.0007588324022908355;995.6104990599255;8.03430050529994;2.3774464852403505;0.4071921901405729;0.010469060719029422;16.02115593298702;0.41843308956563896;2379.3780269467566;0.9253409235936277;24.602821590502426;49.13319784770663;111.26368544219892;86.66086385169649
N082;N;203.26410721749767;190.33308797314234;0.7334056743361248;2298.439439424277;7.16553423219999;2.2349636653831104;0.4622318120382433;0.011651409629826281;18.55624244228587;0.9644203093305757;2383.2341741327205;1.0679388927172768;78.66261618147689;143.95408260024044;259.8384257240075;181.1758095425306
N083;N;28.876239363427555;27.472609980336962;0.003442431701819039;297.39109627937324;7.5195618632741095;2.1624702552375563;0.026760414523508753;0.0006658555114062298;1.1108717889222917;0.13803837859640172;2154.40879053563;1.0510919561008296;9.882436471851323;19.97842558716994;39.83899900569371;29.956562533842387
N084;N;207.6212932593981;224.06187054949007;0.38657209290697997;2375.956852993392;5.879397631418453;2.1086265637644557;0.7146690983385467;0.018508771462178625;27.392549674112175;1.0579373408489543;2245.8389181033895;0.9266248324635823;52.21034109491091;128.61203720155817;281.8051825707173;229.5948414758064
N085;N;1434.814180481202;1306.2555250175476;26.046709559916586;11473.42203566439;5.970636248476151;2.1730750683307796;2.645581951092121;0.06569609505795705;96.80848370644506;6.720124427268161;1707.322856866881;1.0984176931706584;572.9935649623151;992.9372892324154;1830.6869967154585;1257.6934317531434
N086;N;164.9323925704496;173.09839959995108;0.6325319019116182;2245.399809195421;6.907648323414234;2.224399359317305;0.6931369422287992;0.017792349893722737;26.906776855085432;0.8280623758785715;2711.6312425293554;0.9528244799005999;50.23152168553264;96.9198894181214;219.5430277654151;169.31150607988246
N087;N;59.75016598031218;80.49588626581391;0.0015618769279759815;1171.6978988979067;19.025698239816453;3.517007058712023;0.24628404918789715;0.006516543840079268;9.470436130987451;0.3471930321363559;3374.7736574325504;0.7422760187148557;13.167154348263665;31.133775324908108;74.02453783589466;60.857383487631
N088;N;126.78075272536603;157.25428913185115;0.04991472358815317;1827.397754661018;8.467096243840343;2.5564642332450007;0.5806127977732223;0.015408038385519839;21.83805334332813;0.6995798076734877;2612.1362203666013;0.8062149110544493;29.398149607333274;67.58990013431571;155.47922414744315;126.08107454010988
N089;N;53.56774260963176;71.98660204068723;0.000509160811740058;1005.6265015434786;15.436506160397315;3.2219638285245913;0.048420042610519694;0.0012768779334577458;1.8878157159712325;0.3107674266179733;3235.9456474815693;0.7441348958151264;10.855214256161048;27.563254206468777;67.3440086455829;56.488794389421855
N090;N;108.16323517023395;107.50649642362866;0.03628458640839624;1362.4164613582602;11.609459271089307;2.585854525454779;0.5649166112889291;0.014421226595156895;22.196234669679857;0.5281670606862446;2579.518040348976;1.0061088284750477;35.08144092557489;74.74723305338568;141.79635112021526;106.71491019464037
N091;N;3745.3337962852;4053.164756736581;23.126661201545925;39006.863912286404;7.62587385862386;2.375996958357084;2.486232267674864;0.0638892813815233;87.70456324568941;19.113013950635086;2040.8536305698813;0.9240517030698668;1060.2925704944857;2394.1619023880994;4888.145096834425;3827.8525263399397
N092;N;1286.7009877312778;1284.6823007221954;4.135589003481692;9717.236355181853;6.272169299425078;2.2563763468783944;1.07184979360983;0.027105356881324535;41.60941788596025;6.297193700535921;1543.1058368674398;1.0015713511487996;447.165347354941;847.2704973604266;1670.3255535573223;1223.1602062023812
N093;N;36.64081955727454;38.52090095611585;0.03688793210645046;402.7131823577266;8.007356065281009;2.43952430411616;0.2617891724915363;0.006650883607389417;10.498677631196674;0.18412494871969184;2187.1733578636818;0.9511932132381027;10.561006329091349;26.02896078832822;46.414045769047135;35.853039439955786
N094;N;537.3923063550138;475.07300211379476;0.28424553693198595;5043.106419585689;5.567459799240771;1.8559621555901427;0.5380231265675105;0.013371054430226703;21.722660110362117;2.484170463943714;2030.0967638024197;1.1311783746159747;186.13582743151937;419.6756860102158;756.8922553642522;570.7564279327328
N095;N;224.231640225617;210.4155106581269;0.2687642304032444;1990.272463953025;5.739066262874658;1.9579777205996418;0.26540665087830967;0.006676534937672345;10.771357023765226;1.0649672102818755;1868.8579749100818;1.0656611745221478;78.561003443927;150.6956462500758;311.1373895182924;232.57638607436542
