name;class;SG_average_beta;SG_std_beta;SG_min_beta;SG_peak_beta;SG_kurtosis_beta;SG_skewness_beta;SG_centroid_beta;SG_sbe_beta;SG_sbw_beta;SG_rms_beta;SG_crest_factor_beta;SG_var_coef_beta;SG_Q1_beta;SG_Q2_beta;SG_Q3_beta;SG_interquatile_range_beta
O099;O;20188.31552074971;10744.380779573929;1433.0984717532472;74784.8314786834;1.5164876795994164;1.053071509022915;8.920538355447457;0.44272438519382523;65.61916098603885;100.66719894223665;742.8917488962348;1.8789650083073735;12213.213367118535;18104.46986500609;26496.207005828524;14282.99363870999
O100;O;88447.408590705;48573.16651170871;1774.483453165026;248067.44923310803;-0.835882624541648;0.20727258519503142;16.624049975807864;0.7717466863870824;33.10015597598924;444.176872647191;558.4879909543323;1.820910904982579;46828.39566308555;86188.27028241723;125540.64585830322;78712.25019521767
N001;N;4845.98830210842;6653.14370884259;73.87438405727734;78685.99465486353;20.876650906475945;3.528912200336092;2.614728565642165;0.16395014869021143;31.639456475638035;36.23106213046754;2171.782719797625;0.7283757144262031;949.1603933744552;2332.025680436569;5852.946689548827;4903.786296174371
N002;N;8045.72466711698;13589.379403255518;9.69784584690625;139648.51374282138;26.289478198190334;4.381752582860808;2.6053631769582815;0.16419990429282574;31.263414607485828;69.51612844250286;2008.8649479138553;0.5920597569885729;1318.7161478035102;3156.014653774213;8766.723471847366;7448.007324043856
N003;N;4749.282250850158;5346.863845793079;9.3114311363252;49669.369277518446;6.290648780494763;2.1966274152074097;3.2118314322877315;0.19030546302555856;38.872388797036535;31.479883158418716;1577.8130124423694;0.888236990471882;1255.5432974894684;2574.0654761691467;6324.713530270124;5069.170232780655
N004;N;3783.8872951791154;3869.6401586334214;72.08710965654655;40751.508241526586;7.660160100329318;2.1379307600669524;1.927652407392698;0.11588350768701844;27.089153969792168;23.82357733518731;1710.5536951134875;0.9778395768239624;989.127342462517;2395.6560910920484;5457.283050778338;4468.155708315821
N005;N;35185.86097082708;28230.982288041236;1156.5973013776356;240165.29759579757;5.6970001869601266;2.1031067169518796;3.937803940046938;0.2139090942366622;50.2050351876078;198.57236898374012;1209.4597995930806;1.2463562412325966;17218.515580906787;26401.76419911488;41902.2989006171;24683.78331971031
N006;N;4883.613867116175;6223.0045636987925;58.336231616389455;61071.44991249438;10.389974732787804;2.7802764806135425;2.2725599737991278;0.14005869743101657;29.57970922615783;34.82051028492708;1753.8930191649335;0.7847678427883849;1133.5576922852626;2516.872771270627;6058.176414912076;4924.618722626814
N007;N;2802.811945906003;4255.144587024273;3.6615221904280646;39698.59476399231;14.72127929091793;3.4077886347989295;1.7397373194820194;0.11003860619305462;23.502493168795496;22.428603276292414;1769.9985271019843;0.658687828012462;574.2069251283167;1201.326070655251;3020.3145238772026;2446.1075987488857
N008;N;2187.8022824661716;2780.6245448968325;35.37233216871334;31797.222709912243;19.93950988375076;3.730829201933931;1.1312022278181382;0.0667170755445861;17.89358290194946;15.57423217200346;2041.6558812492563;0.7868024780552831;635.0165661655334;1311.430401180186;2639.824619946735;2004.8080537812016
N009;N;7418.138586739588;10835.036686285974;71.83742116849277;123470.34062898732;23.048603637467618;3.9698366708328403;2.3127457140010836;0.14186820086833163;30.70121978881537;57.80101366319502;2136.1276006065523;0.6846436058798775;1852.2581221510454;3761.333875726981;7812.439385813097;5960.181263662052
N010;N;2431.2902306701067;2714.099838810212;73.67117089704047;23468.502413019174;11.461721551542645;2.9003819338616887;2.826259978560225;0.1670039077757837;36.60108333232627;16.039520872381818;1463.167297810572;0.8957998508028056;771.7345854037819;1498.0835448191247;3072.090151629477;2300.355566225695
N011;N;880.7156105919065;966.5030657081259;0.40742067806093;9485.721724451534;7.510302363890284;2.3778250424634053;2.5320539860496067;0.1517324942961521;33.220487221553114;5.755780499663597;1648.033959079214;0.9112393347108882;271.5459032174332;518.041303073329;1119.1313838591175;847.5854806416843
N012;N;6840.266662283609;10346.87196292842;78.61568741373847;102976.87917786949;26.081904262024427;4.353572376311283;2.814331110742021;0.17151068417881557;34.942264204665946;54.5981084613405;1886.0887690053353;0.661095129696342;1621.103500913356;3383.8164208758362;7816.289398807856;6195.1858978945
N013;N;1764.6708303083924;1982.745868681162;50.19959566082081;32481.797940155906;30.589693730332996;3.7812072944072526;1.5732925319171456;0.09486442659273159;23.05705412293087;11.683801818724385;2780.0709430128118;0.8900136211012136;495.0095369710981;1085.23042912076;2418.1893151935337;1923.1797782224357
N014;N;2849.8357735764757;3311.4727201428755;31.209230935566364;30117.065593781233;11.011143665153362;2.8288078085363435;0.8506670673520252;0.05078509384390211;13.840725954610026;19.231211065022784;1566.0514302480592;0.8605946702328618;787.8098603670026;1694.7070042972114;3593.228550677459;2805.4186903104564
N015;N;11031.656220330762;13491.194104340442;320.59443563962765;187608.04549368232;21.64923039973985;3.8443819336967255;3.549509361092502;0.20322489986633288;43.5642919544254;76.71184760494042;2445.6202184028734;0.8176930918799554;3606.114631329617;6837.859821063695;12769.240024107496;9163.125392777878
N016;N;3395.543722279127;4008.5049189488914;28.472668942397558;28087.616279683378;4.787699917322523;2.0401005868531046;1.8670158164713058;0.11261679586401628;26.49671762152837;23.12440297784374;1214.6309812450102;0.8470848336066169;684.7788585084556;1896.3430374784316;4493.373777157888;3808.5949186494327
N017;N;11412.336990230979;12634.890368476976;263.3010679571736;165574.7865780341;17.72738411228051;3.42175724695101;2.5484499542545027;0.14376421544926088;36.29030792195964;74.94516372923856;2209.2791360923798;0.9032398902885482;4127.182727877333;7287.79915059005;13443.81090901015;9316.628181132817
N018;N;3550.15105695343;5223.749991427449;27.8285577083911;52616.55711235865;17.44853037323028;3.5554572092117565;3.11253141205053;0.19163110195121136;35.65715073791443;27.80169504259291;1892.5665155217598;0.6796173367369197;629.7512760427859;1551.3959940204213;4460.2278906470565;3830.4766146042707
N019;N;4077.6846596954574;4553.405792643363;53.81015758780827;54690.57144432292;10.030977279297296;2.357159890083467;1.512048240237181;0.09249099867356668;21.857110569057834;26.905583334662083;2032.684843292947;0.8955241077532564;985.5729748628984;2250.0894482746025;5683.617500653231;4698.044525790333
N020;N;3147.9071957361402;3249.8578195018827;34.37132884768151;29588.62171947499;2.775968989676585;1.503619267811808;1.6759572479950695;0.1020285172491074;23.586959397961678;19.915971299600862;1485.6730447320929;0.9686292048981489;583.772596494883;1955.0093913716792;4832.802319906864;4249.029723411981
N021;N;4550.475958567176;5351.3189962770475;2.532768567122109;42985.18900184012;5.26911390996599;2.1564747703611613;2.3345347686136555;0.1408024362158104;31.229448315026158;30.920592727650106;1390.1799807156185;0.8503466083283349;1076.698520333183;2519.680727181686;5631.429543956622;4554.731023623439
N022;N;5130.389102483922;7588.180727057468;45.3699868102663;115101.83085101377;32.350151535964265;4.223644736620569;2.5443850085901216;0.16052084168432842;30.943870543859145;40.319730460333616;2854.7271903082406;0.6761026505589537;980.5387767058822;2217.964804784964;6051.013481148869;5070.474704442987
N023;N;867.4194093810019;1005.2097905174539;7.884763603242035;9859.862476838342;12.31863526863667;2.9402122965319286;1.7503725744952217;0.10391399926683323;25.739181638731512;5.844432819036072;1687.052068546925;0.8629237573725566;269.2603488307426;506.77140661717476;1068.6794468350215;799.4190980042789
N024;N;7061.211688880518;8009.978826406871;65.04810232867294;107699.39535167247;14.630363748723404;2.982313528220816;2.3693686643432628;0.1402694382811861;32.33005094009796;47.00288186069041;2291.336000862193;0.8815518544944827;2202.8855275470873;4123.706691805157;8854.248621693438;6651.363094146351
N025;N;4948.622131340993;5242.408517213425;35.12202486984015;38915.02905321878;2.4494671503467815;1.4447050494162428;3.4483187790165992;0.21308870885979522;37.12096012266453;31.733397043065587;1226.3114787366433;0.9439596542490374;631.1703399954703;3222.399096736214;7841.280375359694;7210.110035364223
N026;N;918.5248917492089;1183.2406410746494;8.19305485832361;11051.516717453029;9.841966705002452;2.6847372144004584;1.5285686930315356;0.0957589310557777;21.431883804141755;6.593559873463913;1676.107736873729;0.7762790254693932;197.13444597296987;422.64020684375856;1216.8048036454886;1019.6703576725188
N027;N;1814.3517217772999;1907.5296365254949;21.34344720997526;19624.32361573437;7.415260250287103;2.191009969195467;3.3603900234730366;0.20401115605441275;38.52992832173851;11.588217934400493;1693.472087496568;0.9511525729592775;468.4466516094419;1152.543802898515;2496.575719757909;2028.1290681484672
N028;N;692.423392987247;884.5637605089781;12.941044138654817;7813.497176438059;8.622403560220786;2.5346875958195536;2.634018859863708;0.16208074675456952;32.34265033102183;4.944769952681324;1580.153829441783;0.7827851692554378;126.95733584537054;318.3316717167867;945.4958342437308;818.5384983983603
N029;N;3344.0096416336814;4136.247798559496;11.645928256388194;45056.41095706782;13.313042438883699;3.0978275284565777;1.2765303579256808;0.0762935974394071;19.626041211420148;23.412986133233975;1924.4196661062258;0.8084645322261103;938.4578946266996;1804.5417079279505;4084.8897804739463;3146.4318858472466
N030;N;3274.6148881267777;3973.7223522832824;69.72087562211428;53157.676677871765;20.446203021740175;3.6813586474915017;1.351529824747912;0.07848084911778641;21.274145376478838;22.665598486442967;2345.3021419075744;0.8240673599767733;986.4894111990213;2032.622599241719;3934.78374418839;2948.2943329893687
N031;N;5835.501254192637;6022.280457211311;15.045152983287199;40016.87829547525;1.4049612307535817;1.2236852647703096;4.542375234344037;0.2799047645696905;41.43893971170421;36.91266440544319;1084.0961751212496;0.9689853031014162;645.0872898554735;4007.368007184604;9550.557202816304;8905.46991296083
N032;N;2261.0136694986495;2723.5693808044985;26.73121262595459;29600.956083996854;12.594349594277187;3.045443293542608;1.2188607941635508;0.07311054259299306;18.90649991515066;15.581484464670186;1899.7519877592367;0.8301656221552846;633.1113256381598;1322.9137609272082;2776.684970737625;2143.5736450994655
N033;N;4106.711515758575;6254.156739180663;24.207853435163962;65290.17561763441;13.490941801947422;3.1506705357511793;1.2528779089343793;0.08059425575917303;17.580697143010543;32.93425131598205;1982.439952595824;0.6566371274373565;643.6215530459068;1392.1488612417647;4906.910767934549;4263.289214888642
N034;N;3759.339299547588;4812.08738001456;16.061958230764454;51361.87895727605;10.948251793220548;2.75853812519446;1.1933279554490857;0.07246913259706864;18.31406861237493;26.879573455213954;1910.814509123587;0.7812283948044628;768.2430456111788;1848.9212133847009;4854.936234740899;4086.69318912972
N035;N;3895.4558884495736;4177.85840196364;22.21497640069825;41970.43935562526;4.454428380305405;1.6977450520906774;1.7930168449963269;0.11078825641382288;24.412934752372966;25.14406365988191;1669.1987390483077;0.9324049581524031;637.7117712847165;2288.8634655975043;5986.464057458055;5348.752286173339
N036;N;4328.7744563357355;6979.133044972834;11.106405140247151;81257.35754166238;27.57878583671318;4.296302168706813;1.5652931025302166;0.1022742634296155;20.628521590466175;36.15039586186999;2247.7584437012883;0.6202452981540181;659.264842681303;1769.5885600458819;5063.664644394944;4404.399801713641
N037;N;4727.153187405102;5520.251224815499;108.52852055872151;45712.0894935003;8.095279975857702;2.5411203956159203;2.3748500324233475;0.14030620093700885;32.62276595369625;31.991070870301034;1428.901510637995;0.8563293580108929;1248.7221148266162;2719.285008722371;6037.948334413793;4789.226219587177
N038;N;2713.6100835535362;3003.263662266033;35.45386856785792;29601.498559558087;15.869599183693733;3.3785984450716517;1.434191518910872;0.08253072424715088;22.724235323940906;17.816951401129447;1661.4233205845528;0.9035537297801065;993.6303647089974;1805.8210218791166;3225.1273360359323;2231.4969713269347
N039;N;6889.637130095546;6301.552019097494;30.874621088825073;65886.81614875337;14.454738801318452;2.9933497645920464;2.9963686762676565;0.17146015824497648;39.762798160957516;41.09918193753452;1603.1174598290756;1.0933238524756759;2944.8755467026176;5295.875811373344;8558.034187852194;5613.158641149576
N040;N;4144.402622544505;5407.733456858611;19.96080770697202;41092.5627546916;7.536316857792638;2.4901047467422774;1.8323534100584435;0.11416562535843444;24.902756175576076;29.99052173405279;1370.1849910811313;0.7663844114373226;820.365845664225;1923.9418619989592;5138.233023683978;4317.867178019753
N041;N;892.9461063859727;963.8933042894074;19.851601312243186;7527.577842860346;6.5630415756069365;2.2832527824758424;1.5876057559134784;0.09497462020401502;23.496162841140364;5.783745825279361;1301.50564534823;0.9263951750803604;263.4028399443239;521.0253922437967;1174.1655699851663;910.7627300408424
N042;N;8022.31798916836;9114.80970891696;61.679503951179264;131180.2494621791;17.46036751299061;3.171941631819981;2.3140561455492423;0.13706237456036857;31.654809419784282;53.448659412266345;2454.3225387627504;0.8801410282125998;2372.2987932592455;4821.411187980917;10440.622580225434;8068.323786966188
N043;N;7972.994862313152;7017.4337864652025;220.7944584912078;65036.40028778256;7.27579281417934;2.209296635496401;2.8639139199818624;0.16427870052132387;38.371034574977664;46.75334529110848;1391.053407683132;1.1361695891867163;3216.661970515584;6133.055286388384;10318.924142071497;7102.262171555913
N044;N;3214.6381186434255;3150.057210818163;62.644336823741114;33128.84739575351;4.683750798401154;1.8397190503661052;2.239214074048492;0.1334696283248152;30.58094282899128;19.811531416909265;1672.2002301890623;1.0205015031484106;931.7512239237515;2109.505698641192;4571.458133321423;3639.7069093976716
N045;N;4130.580281984614;6290.989609314934;58.410177846800856;81414.01995670432;22.562475508626076;3.8361149618462824;1.3611471040292342;0.08678586146460392;19.069615145054154;33.127446363782965;2457.6002346414275;0.656586727765144;687.4445329916123;1549.9778890378466;5105.052780405462;4417.608247413849
N046;N;1054.0929298191993;1338.3302774280435;12.772952714220043;17099.358817856883;16.66865754958224;3.307291058778561;1.5700028883944213;0.09502858656021206;22.987199563757603;7.49893725749007;2280.2376164406155;0.7876179352714925;290.1740874671534;563.2417318372795;1282.1861317046396;992.0120442374862
N047;N;8600.972230140625;11990.291206124763;86.34729541390571;139655.11203746422;20.682258919399853;3.727607931113594;2.7499936470294224;0.16766228311505324;34.82383339424415;64.95401120202436;2150.061396564093;0.7173280516946212;2190.6623760384914;4564.024208997762;9466.80939507773;7276.147019039237
N048;N;10228.879128705279;5994.628239945127;162.6086295646119;54840.48884675285;3.878808821037169;1.4265082218505558;6.789039986295449;0.34877959826617133;64.34270163028735;52.18822149112504;1050.8211868472822;1.7063408637328463;5805.412757633387;9033.39947736617;13270.200234631551;7464.7874769981645
N049;N;4430.461205940755;5102.072365524432;52.93101100128386;47456.605480992934;9.616228092985594;2.6417673560279167;1.4453697346593855;0.0854981705162035;22.066797052468427;29.74415510714786;1595.4934779636274;0.8683650267052526;1231.5458713136236;2588.0561771688035;5629.359742029646;4397.813870716023
N050;N;16077.666038158022;13357.338141601269;236.99384072893105;125984.74221899713;3.7275590971466537;1.7005649092820678;2.9125084878379948;0.16044553471405845;40.760816772361736;92.00871750729944;1369.2696260982252;1.203657934516483;6563.492559281218;12320.74976149813;20374.105462771924;13810.612903490706
N051;N;8996.049135970958;11847.637867255238;39.483845576984756;98216.15353480613;9.394688833245853;2.7851706821307376;2.5224907192356794;0.15308351737938442;32.8639870000624;65.48160057128833;1499.9045942360624;0.7593116228539054;2042.4748285518087;4391.843406943826;11132.360995228471;9089.886166676662
N052;N;13301.298218176777;8319.044938450425;745.0323597238674;78150.64450348254;4.620401852264997;1.5615696547222457;5.196202635444613;0.2744049273209367;58.62312683451743;69.05836095031893;1131.6608652166633;1.5988972672450052;7216.481640049827;11324.99009844232;17663.59669107787;10447.115051028042
N053;N;5371.62428197836;6885.451723393064;30.562219315006086;76815.86373043415;14.421287184121375;2.9992134614824923;1.8409348922324913;0.11327549456778394;25.361312978108383;38.440787023591895;1998.290609484418;0.7801411581651888;1067.6338059306747;2754.7338673250288;7052.431726537308;5984.797920606634
N054;N;4732.349071615393;5648.401312041519;18.48735919376002;48889.25246275547;8.768995688199794;2.492778190520347;1.7721338119825636;0.10698506189144778;25.38069284198556;32.43629534213194;1507.2390958055114;0.8378209709580577;1027.4945320534923;2624.541371060388;6246.037231576851;5218.542699523358
N055;N;3833.0132056733933;3847.678044651441;21.637398185288966;28295.33545425468;1.0001596969633182;1.2007789022138942;3.276184614610101;0.197915711696042;37.48765552948126;23.90667468633822;1183.574705620787;0.9961886522708331;626.7489636133038;2492.142665286017;6152.572914273476;5525.823950660172
N056;N;11881.468017532467;11069.362937724076;155.2066387522636;143023.97384801213;18.897500081916256;3.2769740205319327;4.018708592247913;0.22246911311435352;48.80507889551302;71.48060171271088;2000.878146253478;1.073365114539768;5065.486305490393;8929.589655963919;14538.669996886652;9473.18369139626
N057;N;773.2375255006837;885.3669737323262;13.610834353832507;6222.167024734392;2.995945414315158;1.7487159548405649;2.624110915258549;0.16095913953524715;32.46332938680682;5.174293974676721;1202.515175053064;0.8733525740643419;145.8571165495643;388.2178910620439;1105.504724410267;959.6476078607027
N058;N;4203.487178159238;5508.631337907472;17.766406353058933;57763.19245090694;9.648105713490304;2.6557126573089005;1.4146820944806102;0.08739569946564743;20.606163593543563;30.50130902496615;1893.793882866673;0.7630728796884763;805.7361407497259;2005.2872146894551;5396.656919620815;4590.920778871089
N059;N;652.7062029823693;743.9650858755391;14.148648431829074;6129.873720445062;7.768666799221366;2.474014963007224;2.35240387735642;0.14126195515623693;31.303077709596053;4.356496631790158;1407.0649511615009;0.8773344547670926;181.29412622430442;381.61520393258604;831.3575778794749;650.0634516551704
N060;N;8666.777228385068;10550.425604685699;51.42082371936866;84536.85889113019;6.113335591427738;2.3049911144523976;2.8117025178002653;0.16559690406411154;36.83828103247787;60.101397877788315;1406.5705936329393;0.8214623327172643;2089.0568816369546;4342.373449412413;10656.090745576737;8567.033863939783
N061;N;2216.1302296137555;2647.017835769871;48.60667879362633;26423.91505185858;11.85274911015473;2.968666366750505;3.521290207425324;0.2116058762243429;40.66175175721597;15.196151202962149;1738.8557601814223;0.8372177171103972;673.4392442685019;1243.6088730743327;2620.6778152681036;1947.2385709996017
N062;N;1949.8160684989848;2077.413116426731;58.22315700222681;33892.72865490755;43.653838412627806;4.77824374478595;2.475719195739486;0.14072091473810372;35.466809819416476;12.54129235358356;2702.49091555728;0.9385788763348041;727.7760767781488;1328.5987434468432;2519.2099757565734;1791.4338989784246
N063;N;3265.9893995273346;4780.854590475867;0.9533958225915686;51950.244260771105;32.79454130862261;4.8190125853553605;3.699694652668047;0.22573858000615377;39.881914945748825;25.486263923367392;2038.3624848654215;0.6831392458648803;764.7194746654224;1769.0302205415505;3821.1098438736826;3056.3903692082604
N064;N;4800.139870320666;6869.104604872706;27.208503066875863;90314.97199170009;20.414644415233262;3.5321449698664513;2.8702889126084195;0.18205567710499074;33.02735812978674;36.8877234798379;2448.3747835798126;0.6988013935492571;875.4551996722705;1990.4427983159371;5877.141495365043;5001.686295692773
N065;N;3449.6338366331493;3915.286416640167;45.11786784439355;34899.56037667692;5.524590748875831;2.1250124948676423;2.4372860019920095;0.14530424294158734;32.68112954282957;22.969547302836588;1519.3839006294675;0.8810680674527487;812.3983145993145;2025.1845321582432;4638.512666274054;3826.1143516747397
N066;N;5720.701284944775;8839.43003164545;11.172528398859095;106870.7091657941;26.9757855872792;4.110338201752794;1.3710962196669958;0.09017998412370117;18.27548322265318;46.34728732048007;2305.867621265717;0.6471798820132606;632.5835185856208;2307.1380314916423;7644.128397608587;7011.544879022966
N067;N;1087.616951008423;1210.7990732532376;12.383431459251899;18614.446490311828;21.606333132817042;3.504829194077168;1.7482513028275326;0.10384473220576682;25.790281900746738;7.1642303853500175;2598.247891130932;0.8982637788829467;387.1154138635806;666.0029678002859;1336.2159948714436;949.100581007863
N068;N;10764.852624418767;13875.262278035589;127.62819006096963;175381.2248022244;22.964043709253467;4.075422359662521;2.3925929508088526;0.1378943272849999;33.647910152739584;77.30253644769027;2268.7641681835735;0.7758305687280181;3296.199697177982;6335.226645743951;13009.497335756529;9713.297638578546
N069;N;4495.030011895683;5062.420563357907;17.509198824735964;45976.823163617744;7.349519638727173;2.3691684140056646;3.657672784310177;0.22152648226295507;40.42781139164414;29.800537183645698;1542.8186035803901;0.8879210953809271;1176.9216953068621;2719.183640316626;5739.016520301657;4562.094824994794
N070;N;6422.06216403503;8136.147375500607;60.43180522196549;82930.72884978163;14.390085810263532;3.227283812565527;3.3456781870789727;0.1964966633407253;40.36909925636714;45.62633855462354;1817.6064851335275;0.7893247095514772;1772.4220569050221;3515.216858386045;7777.464437771172;6005.04238086615
N071;N;8933.59232261771;8317.123848434643;174.01237968264198;69597.59353456697;5.2794464858793635;1.9732504862354714;2.0353701955043024;0.11814635481848186;29.392481652065527;53.728205189452616;1295.3642000352856;1.0741203913055943;2947.781813189298;6626.9479358068675;11950.296466689011;9002.514653499713
N072;N;4672.581278414174;6658.730185185657;22.32185264092587;86247.69433875363;28.718232389587627;4.055079711598713;3.1386860640715804;0.19750076912316722;35.02876972423274;35.807106499234244;2408.6753376902457;0.7017225729929308;909.7029455326511;2176.136079107917;5782.188978227397;4872.4860326947455
N073;N;3217.1399070981824;2892.9851811995077;26.272976570236477;26728.593344182922;5.313546357771029;1.839505924759073;2.667650719445587;0.15460250480831367;35.88942566084318;19.04489054448104;1403.4521900640968;1.112048526209274;1058.6726414413686;2382.353699631645;4539.632039364991;3480.9593979236224
N074;N;678.7967709001076;754.6320131317573;16.048257791822433;7874.541136942042;11.189276544327335;2.717256333551175;2.3063499534992946;0.13837748348915863;31.152380731525884;4.467876106634741;1762.479744066413;0.8995069902787056;201.06222060139;409.89318145341673;871.8401033421949;670.7778827408049
N075;N;4196.741873787673;5419.007631998465;45.727526930361265;53612.24309316953;13.484751651267775;3.1452864446934434;2.2091434418839455;0.13493233120348058;29.427728565317356;30.170440740805937;1776.9791152125342;0.7744484154269341;1021.2701903720912;2202.5812630507835;5243.0516490903765;4221.781458718286
N076;N;3156.230492798285;3084.978694151959;27.739994849228232;32095.593455538037;7.157521406114114;2.104929789328604;1.5558545550001575;0.09214598792492916;23.38349478072386;19.42741919771156;1652.0770529993358;1.0230963665264186;953.7409519906907;2167.5710990071616;4404.513066186492;3450.772114195802
N077;N;11074.953823447995;7937.433032996283;501.7675140512574;80667.10305536527;7.961419873918567;2.163210001258197;1.965854643660671;0.10609410630878777;31.723063198560876;59.977623765402925;1344.953300765755;1.3952815447272298;5703.312072148028;9319.265862857523;14081.045885024883;8377.733812876855
N078;N;7517.785198569301;6439.211347414621;107.02695763786771;49435.22492022654;2.972287329708868;1.6007886851871602;2.380213027194571;0.13644642587140487;33.581074802777515;43.57154685325154;1134.575852602245;1.1675009240980627;2693.0105255070166;5807.436135441427;10207.237475595033;7514.226950088017
N079;N;12580.772348196926;11504.207481791957;21.47625853874198;87237.45864395596;2.093539860848507;1.3032840596157056;3.6800017728743466;0.21948809513097356;41.05186297362669;75.04085597278565;1162.5328297906615;1.093580098247435;2980.636141183836;9537.632619319322;19336.548191613183;16355.912050429346
N080;N;10520.397311631667;8512.780377357707;516.164852376496;106526.83025485855;13.680946860851805;2.7876694289741333;1.628282110593143;0.08959348415554617;26.75801393620463;59.570605423899;1788.2448817973784;1.2358356312837364;4960.930859141472;8340.711374321618;13255.515034749782;8294.58417560831
N081;N;1099.327154866311;1338.595758716773;1.6351575535926437;13544.635379925536;13.025207771527661;3.114133411934219;1.442113130060761;0.08682503267684488;21.659556055578243;7.624645685582538;1776.4281697098556;0.8212540251286665;334.7067456397908;600.4128279816764;1353.4655532535312;1018.7588076137404
N082;N;3455.0026315315504;3612.8360741822753;25.570237424211435;37418.54434803709;7.113292158904487;2.1698045585736256;2.040220542710649;0.12259992776818446;28.136492791532625;22.00457390352955;1700.489385165287;0.956313145847214;939.4190559504601;2192.8801137163337;4871.155428290567;3931.736372340107
N083;N;770.5551951998126;1129.0840929182946;2.454128872638876;12331.390922890012;14.386977318544346;3.199034973865257;0.17356986422955847;0.01099935391503299;2.8454705366165025;6.017133384143741;2049.3796855800983;0.6824604119682459;139.95865241050032;326.97756874366064;894.1844824175255;754.2258300070251
N084;N;4347.854971316182;6429.428694685057;21.690998781913763;70822.9957172596;20.801747913222897;3.9952867753922483;3.9737971883067473;0.23994118966474473;41.9101635523565;34.164933903278055;2072.973298229161;0.6762428168633978;1077.4048420692266;2224.07923499331;4770.303212928613;3692.8983708593864
N085;N;9386.082150237287;6158.701224848719;496.70644453654995;58727.0234883865;4.0507748331985;1.687974001510492;4.980639754176663;0.26604328667246935;56.60305221397749;49.415913935164475;1188.4232995354198;1.5240359627070308;5111.387785539735;7998.416676581943;11650.826001681351;6539.438216141616
N086;N;3321.192699473576;3356.428216755067;76.31539934674707;21462.16493391408;3.9392622528081054;1.8721433717463507;3.7223890395413055;0.22179179904694252;41.63424741128583;20.7848014134808;1032.5893669589716;0.989502079292029;970.8578711767823;2116.016552763236;4499.6312282970675;3528.7733571202853
N087;N;1819.9149694144246;2054.011917320165;13.05275773648188;19195.322575599752;8.143626831704925;2.4332239890882623;1.9993941971856448;0.12287212241709906;27.091010850972406;12.079834747442291;1589.0385073077302;0.8860294110604953;447.30492483952185;1097.5675782735022;2482.282377107577;2034.977452268055
N088;N;2877.6245600206976;3087.3432571566145;54.74589412828029;28113.86048188291;7.658928518696577;2.4072343498952993;3.591423781615043;0.2164971655502987;40.44141575308798;18.57780629060641;1513.3035645924601;0.932071467385501;881.3522594814211;1720.0512424092326;3751.0145249556417;2869.6622654742205
N089;N;3468.15827081679;5763.1815552856715;18.42281808645312;95581.12496261456;42.75839851097757;5.07806318061181;0.7839373719867851;0.051176314015457545;11.481171345376273;29.607777506438353;3228.2438268738674;0.6017784165824147;508.0622080923296;1392.3351193665833;4263.236450880531;3755.174242788202
N090;N;1470.407317184126;1620.2468249004219;42.49033177066617;14740.102934462426;7.701475381938181;2.4268156130381877;2.053483779525022;0.12136242481049575;29.266658735143345;9.63115288180786;1530.460902796464;0.9075205669818209;461.1495374217969;839.2362199980464;1849.8650160287752;1388.7154786069784
N091;N;25046.47736331628;19734.11627411045;1062.3176728521485;133360.5765620605;3.5365120805593424;1.8004994853802503;4.95517521207398;0.26448934734130986;56.382362357970784;140.3597512949955;950.134032952048;1.269196806961922;11807.091084489877;19315.51409249606;31029.13744204963;19222.046357559753
N092;N;11874.28611721163;10611.141911685252;418.6641669227955;99728.0955709235;6.661357266914408;2.1374747871941686;2.7812271162377;0.1548492343275951;38.96361696682831;70.09764323127209;1422.7025471012216;1.1190394225276896;4575.154955354886;8834.473427626519;14828.174989036837;10253.02003368195
N093;N;975.0955230310024;1296.511899870471;6.990048332000552;11226.070867395905;9.574999279422315;2.679072633631138;1.7360347983063626;0.10956841733922185;23.393759842776948;7.140945986511001;1572.0705475999346;0.7520914564134891;174.59642828239183;436.523152607107;1284.928760680842;1110.3323323984503
N094;N;14088.144299456233;13343.103496150265;57.02044011941573;88390.29544125835;1.364847704696662;1.1952916667277877;3.6024921138135344;0.21699616624636445;39.83573301108481;85.41295798082535;1034.8581471806817;1.0558371448981811;2679.1783818062677;10191.610572318288;21927.923950013672;19248.745568207403
N095;N;4537.026362762809;7119.676926932194;29.78733123105426;102840.02911481813;26.659919567718305;4.1516254944847395;1.3113395814455202;0.08362759215838012;18.58674861534612;37.16206846628962;2767.338669754246;0.6372517193301598;917.5615788344567;1821.958567677706;5151.431786576406;4233.870207741949
N096;N;11632.372330660757;9845.933228003649;1034.0882614817135;114391.01842494108;12.67451328445918;2.830609847014025;4.008964007824159;0.22026637660928755;49.70905676944729;67.08340945604816;1705.205793093865;1.1814392867885948;5566.655313027366;8808.793768933021;14319.54078669759;8752.885473670223
N097;N;832.8804761093668;1269.0396149868275;0.5376022127633528;11793.916566228556;9.657611027455303;2.7532431309445116;0.18318941853575754;0.011848970340051;2.915436403498266;6.6817247248871485;1765.1006367113919;0.6563077040885064;96.4910165050036;279.9006652119457;1018.7962295073955;922.305213002392
N098;N;7252.5819219184;9155.187894743725;42.73148414136956;96106.92948760555;18.914456163830934;3.7109749169976336;2.3930554354751323;0.1434463996138457;32.37938554560345;51.41241094587586;1869.333254742354;0.7921827498573055;2333.817061080873;4355.437121540738;8311.851910544236;5978.034849463363
