name;class;mean_psDelta;std_psDelta;peak_psDelta;min_psDelta;peak_frequency_psDelta;Q1_psDelta;Q2_psDelta;Q3_psDelta;Q_range_psDelta;amplitude_psDelta;spec_centroid_psDelta;kurtosis_psDelta;skewness_psDelta;coef_var_psDelta;flatness_psDelta;1st_moment_psDelta;2nd_moment_psDelta;rms_psDelta;crest_factor_psDelta;line_length_psDelta;nonlinear_energy_psDelta;Hurst_exponent_psDelta;Hjorth_activity_psDelta;Hjorth_mobility_psDelta;Hjorth_complexity_psDelta;Shannon_entropy_psDelta;Renyi_entropy_psDelta;spectral_entropy_psDelta;approx_entropy_psDelta
N045;N;26372.26378098914;11520.745692566503;53775.17970053665;9270.47492402553;2.033995606541372;16971.599682274355;22357.84871703975;34164.32885593586;17192.729173661508;44504.70477651112;2.447404293105029;-0.5127635787844809;0.7462012635429985;2.2891108340326647;0.003030873638114304;4518051.411754375;139690432962.66068;3439.7339561717376;15.63352875127177;463786.5803210705;21402633412.508766;0.5399068072949104;132727581.31278965;0.7643706165637585;1.6609289688984468;6.129283016944968;1.845098040014257;-8234663.105554482;0.01459879942115272
N046;N;16274.832513818474;10296.570911389887;49579.58242468575;4489.242251666946;1.0593727117402978;10008.226439495274;12322.726569573791;18247.611941444444;8239.38550194917;45090.340173018805;2.2127790829409277;2.2759935061384198;1.71695653725082;1.5806070442165885;0.003875208301383967;2520882.6275461107;47615403347.08336;2301.830159696296;21.539200977029207;192257.4386591397;4580643884.201189;0.5077975729986405;106019372.53328034;0.3445270424228495;1.3963023134831711;6.129283016944968;1.845098040014257;-4879823.336548374;0.01459879942115272
N047;N;75189.68761074932;21017.116913589776;117552.24893235406;26528.63355211651;2.9238686844032222;64146.282901358674;70392.3496847086;89146.10976183646;24999.826860477784;91023.61538023755;2.5443069484894814;-0.32470235974319017;0.17866566401152026;3.5775452893889206;0.00171181543448919;13391395.124994807;1116090661517.8403;9331.366709239765;12.597538237989916;784636.8726814688;94494939066.48282;0.5514511824817128;441719203.3595014;0.7564661170247998;1.6090364334866736;6.129283016944968;1.845098040014257;-25755884.618597917;0.01459879942115272
N048;N;42326.237289091;18419.029319705736;84088.15328333559;7067.726177783622;2.7543690505247747;26854.183792207572;41306.03764492816;55575.41559988805;28721.23180768048;77020.42710555196;2.522490020553047;-0.7019945205812479;0.13249672502862336;2.297962425403599;0.0022917526960595696;7473725.781850462;380792421104.42773;5517.208150262512;15.241069575983754;651235.8831875235;49551527885.36274;0.5287952255484839;339260641.0801795;0.7590600904450655;1.6591735814996846;6.129283016944968;1.845098040014257;-13837576.431746237;0.01459879942115272
N049;N;30645.857679563873;14911.569965122604;63011.42003710232;6337.433056276784;1.483121796436417;21483.749046203226;29621.73250324926;37300.8064815022;15817.057435298975;56673.98698082553;2.300685793172283;-0.37534465414340756;0.45205381906499603;2.055173113980819;0.002722789015405529;4935454.256806662;173708869118.431;4073.474318670613;15.468716655041103;382465.546827951;21173989811.90051;0.45787438602377256;222354918.82474652;0.5692957027633462;1.5416502524404372;6.129283016944968;1.845098040014257;-9737915.427165423;0.01459879942115272
N050;N;267220.2344338423;125526.92251758098;547252.9884817313;94653.63890175568;2.2882450573590436;140057.2833444248;268815.67539718904;355244.56244399515;215187.27909957035;452599.3495799756;2.2752836341402536;-0.7697467832443898;0.4393401596177459;2.128788223868199;0.000807751098119993;42560127.82829102;13121462078033.352;35287.32309152809;15.508486916456347;3170667.9406245183;1474658924885.8748;0.5047236193945939;15757008276.73478;0.5080205909765116;1.5343849812662982;6.129283016944968;1.845098040014257;-102412568.65344742;0.01459879942115272
N051;N;134170.0375671128;59584.48245195378;274012.26826840144;51551.488751267534;1.440746887966805;82069.13510337268;117214.83862877142;183026.26542006322;100957.13031669054;222460.7795171339;2.48398967924033;-0.6927476129220751;0.597644960150266;2.2517613990404537;0.0012036957054731253;23329389.20059969;3762620197612.1704;17546.635627797164;15.616228323241327;2045633.1261859094;565318078775.9325;0.5163248647306107;3550310549.0671883;0.68889833286347;1.7590947940925774;6.129283016944968;1.845098040014257;-48550084.20615137;0.01459879942115272
N052;N;72325.46379428366;28740.491619023953;148135.93142177095;27620.578592077625;3.7713668537954605;50317.04571484081;66400.74725673391;93815.43913785773;43498.39342301692;120515.35282969332;2.727033435305154;-0.5559854515323774;0.44174154177203656;2.5165005788004637;0.0017194095900159622;13806377.059367474;1233749876151.9622;9302.064725917748;15.925059197774585;940455.2317676949;106799736926.68843;0.5864847272257763;826015858.5031861;0.6438333815419066;1.542498883069885;6.129283016944968;1.845098040014257;-24774724.987613384;0.01459879942115272
N053;N;85901.71081463038;30196.996335095908;170979.56800451007;37837.731508864395;1.1441225286795218;64632.39614804332;76794.25554935384;104853.81521144592;40221.4190634026;133141.8364956457;2.408583441043452;0.07469510455730077;0.9050906119609142;2.844710442766544;0.001577508024184235;14483100.675779538;1337701300632.4915;10883.120947164127;15.710527231534915;983120.6178365735;143599313131.47565;0.5402312939145981;911858587.6617956;0.6479794464472413;1.6364961581045263;6.129283016944968;1.845098040014257;-29820962.60471562;0.01459879942115272
N054;N;132705.4232264037;94680.87196536825;429296.3656720711;18640.597960256935;1.440746887966805;65601.15695337449;108488.76168413582;165558.23056779994;99957.07361442545;410655.7677118142;2.061100702370925;0.6820605510278845;1.1572713757340243;1.4016075314023706;0.001130543969074736;19146346.87142601;3168816654702.5073;19484.498186221706;22.032713471453132;2086502.1951819798;599533628042.7692;0.5052987014509995;8964467516.122456;0.4775041725027926;1.5532511819296264;6.129283016944968;1.845098040014257;-48530265.94685849;0.01459879942115272
N055;N;33365.35592039175;13714.324404992489;62612.377735470676;7217.386551988833;2.6696192335855504;21726.64188233082;32236.686328298274;41669.23168139442;19942.5897990636;55394.99118348184;2.3455394580648288;-0.618002655135427;0.4986910205949073;2.432883672216883;0.0026556766537437037;5478183.119055905;207842002296.79282;4311.661379461507;14.521636145575625;404139.97842743224;22983513870.550137;0.5060175159426531;188082693.88537258;0.60526215600096;1.5171264265734676;6.129283016944968;1.845098040014257;-10649731.072826661;0.01459879942115272
N056;N;102863.91148912141;47839.517624222324;208151.33953662723;19800.78408430503;1.949245789602148;56381.39070102411;112537.1358430975;134306.48012675508;77925.08942573097;188350.5554523222;2.283670071975996;-0.9459946161164052;-0.10152928011674847;2.1501870544998742;0.0013694292347330445;16443506.530786607;1965921635645.079;13559.184411502929;15.351317101347343;952580.1344890494;164992756785.10437;0.47685654901873953;2288619446.518278;0.40339870037329945;1.521557396639646;6.129283016944968;1.845098040014257;-36465910.86432006;0.01459879942115272
N057;N;7427.315070733193;2561.060775252623;14528.224863586085;2467.2538084629023;1.016997803270686;5653.6998599620765;7542.316779613933;9412.840155258224;3759.140295296147;12060.971055123184;2.423632265198302;-0.4342869034754484;-0.017960396244780425;2.9000932513991446;0.006264876797041744;1260075.6314455804;10211298792.75585;939.0271672205533;15.471570334422262;90679.83660799649;1114804017.5579965;0.5666991048314571;6559032.294537566;0.6660720631263569;1.6396830796796347;6.129283016944968;1.845098040014257;-2026692.6850812503;0.01459879942115272
N058;N;70547.70999910467;43037.65262214414;174116.5126300003;11915.263489198542;1.440746887966805;35643.73702210948;56545.18114525979;102897.475588884;67253.73856677453;162201.24914080175;2.069285952411226;-0.9970546932626148;0.44053118182305023;1.6392090576707197;0.0016381409415666237;10218836.96931498;878785258887.7587;9877.260268878877;17.62801707054374;894147.3675287061;124414677160.50179;0.5592526614504935;1852239543.2243502;0.4838397015972243;1.5102119971991723;6.129283016944968;1.845098040014257;-24353602.97469069;0.01459879942115272
N059;N;6674.058348038549;3015.156235714006;14006.735957952867;2149.6917898445217;1.1017476202099097;4063.614474769627;5925.996478390751;8578.890658917202;4515.276184147575;11857.044168108347;2.1816700675781235;-0.6216687060461359;0.6460740765194991;2.213503323305598;0.006565249221465516;1019241.532902992;7218975223.859272;875.3303209873571;16.00165745675703;84246.20529448356;1203567375.283518;0.49578305469213907;9091167.125765054;0.6060376160413051;1.7494841896260338;6.129283016944968;1.845098040014257;-1806750.8644355796;0.01459879942115272
N060;N;129302.28529020087;63971.7614755748;307400.40799349814;36225.801459503375;1.440746887966805;80396.90067457376;110865.37297038916;170152.5544859276;89755.65381135384;271174.6065339948;2.406488108345092;-0.33456230897035866;0.7949787352860057;2.0212400332226284;0.0012181664231699291;21781508.835289903;3377299358102.492;17242.583187129778;17.82797882761257;2093400.4207007587;570018062943.2219;0.5029055077223066;4092386266.2878366;0.6720922341496489;1.717020713939025;6.129283016944968;1.845098040014257;-46723609.84919484;0.01459879942115272
N061;N;14099.251862077945;8571.539265275554;34218.90701251857;4155.662487489764;3.6442421283866246;6166.879497784205;12893.690495381308;19455.496646543186;13288.617148758982;30063.244525028804;2.840020411416599;-0.6575024717928928;0.6806000852086619;1.6448914746498204;0.004129508177192137;2802951.41518034;59390039584.92217;1972.164106640466;17.3509430058585;177500.58609995534;5680151495.909822;0.5082996719561788;73471285.3761606;0.4699379828086705;1.5662502864581902;6.129283016944968;1.845098040014257;-4172111.0331101893;0.01459879942115272
N062;N;27046.73022579256;12339.325547753797;65014.450353822554;9521.13698214063;3.09336831828167;17960.61964770539;23708.93276692402;35828.53003214574;17867.91038444035;55493.31337168193;2.604942998988299;-0.027139778674218018;0.6989210632855563;2.191913173951071;0.002969854435431317;4931863.338304248;166985385918.8674;3553.237097312514;18.29724518045704;358660.1315794408;20855686641.073776;0.5042237605213282;152258954.97344956;0.601748689927374;1.6984692894334283;6.129283016944968;1.845098040014257;-8474385.200385422;0.01459879942115272
N063;N;14544.542656673213;4732.354762561969;26839.184259425518;6547.818462617267;1.99162069807176;11137.615325166631;12907.713393247617;19009.856259565357;7872.240934398726;20291.36579680825;2.3619939869397877;-0.641542681705813;0.5167599518565107;3.073426103160362;0.004317056963867194;2404788.5608495963;37141789009.14775;1828.1094945736766;14.681387706311616;152178.28705107016;3571790060.3892107;0.48775168282924913;22395181.598742954;0.6047826443256716;1.6009125160297946;6.129283016944968;1.845098040014257;-4261066.34393751;0.01459879942115272
N064;N;37938.43451288635;18773.45769069073;84812.90880063703;9224.569976051645;2.033995606541372;23085.42150013044;33024.98342964744;47981.5014101046;24896.079909974163;75588.33882458539;2.485711352634696;-0.20798404042190688;0.8720477426181832;2.0208549292280362;0.0024400626910079173;6601279.815890869;307584735029.8782;5059.316056194497;16.76371032341304;603964.6094338822;39210968660.08605;0.5157853082742848;352442713.664155;0.6122918411808845;1.5052325361384875;6.129283016944968;1.845098040014257;-12293530.238180002;0.01459879942115272
N065;N;51822.796738632045;34432.7950677482;153125.39157637782;3806.6516050688524;1.440746887966805;22180.716564620612;47657.17194975344;81436.82550282727;59256.10893820666;149318.73997130897;2.116311675792349;-0.32283040122873974;0.6397982961477754;1.505041825290923;0.0019068903760976702;7677123.286712645;500991328294.651;7436.607942172787;20.5907576097979;874158.3402287074;101895351046.94432;0.5613675714136004;1185617376.1775448;0.6023431619564683;1.678513016040733;6.129283016944968;1.845098040014257;-17456534.755639177;0.01459879942115272
N066;N;198869.23208109447;76977.08388458952;364794.8337858551;41933.75170770103;2.3306199658286553;151464.88809263238;210198.389416602;243266.90538217875;91802.01728954638;322861.0820781541;2.3135146111256333;-0.4890567614066792;-0.08517271847372292;2.583486175954078;0.0009633086446088835;32206081.18860626;7157135074457.339;25487.93633744049;14.312450759302546;2019813.6310772644;627183211997.843;0.4635683637064698;5925471443.375131;0.5088605323027783;1.4551014284980215;6.129283016944968;1.845098040014257;-74256061.37282364;0.01459879942115272
N067;N;16778.53399471302;5975.277073838245;30589.15408759049;6863.257648337521;1.016997803270686;12192.905291570427;15596.522752514422;22564.696602848497;10371.79131127807;23725.89643925297;2.4739710310056378;-1.1043854828026924;0.1937867778895987;2.8079926315341988;0.0039545902176114575;2905672.4931964315;54515039755.69668;2128.7928810239505;14.369248582265595;196517.10976960105;5064578491.787448;0.5981977585130479;35703936.10913694;0.6773241511695753;1.5172919087723054;6.129283016944968;1.845098040014257;-4994871.189292901;0.01459879942115272
N068;N;172523.0661967928;77936.51161587218;343647.114998022;35837.221703030795;2.500119599707103;111939.78452295164;161851.74646541223;220100.5326645192;108160.74814156757;307809.89329499117;2.2834467089578503;-0.6546168028633206;0.4490420306007452;2.213635979078868;0.0010373362527560529;27576305.940846868;5420763985944.656;22626.88294068234;15.187558794506183;2770812.1723536127;942394605953.7489;0.5068232039623792;6074099842.85098;0.7461029982201175;1.6624116062086571;6.129283016944968;1.845098040014257;-63784094.46338139;0.01459879942115272
N069;N;32981.69777572335;11388.286777736375;54870.84613805906;4922.021389791643;1.99162069807176;29164.411126647625;35463.64158851924;40116.50002718226;10952.088900534633;49948.82474826742;2.454564597904914;0.1616637595549144;-0.869137990000286;2.8961070632855144;0.002661607792729571;5666899.541736284;208426746031.4219;4170.449554220949;13.157057872219985;335153.81929549377;18150307446.899742;0.5129025644945253;129693075.73196514;0.5583679513579562;1.5325409151245375;6.129283016944968;1.845098040014257;-10503955.258095706;0.01459879942115272
N070;N;38462.90311681842;14027.36371318483;72372.65331124091;12934.09033126452;1.1441225286795218;26956.321717426792;38633.34162496404;47387.3727110499;20431.05099362311;59438.562979976385;2.376496063242774;-0.500946210576716;0.2618727913073619;2.741990861808605;0.002467350906663125;6398485.648660504;265059771886.67963;4893.380147732728;14.78991027189532;526295.1354394575;34626378297.31546;0.5431933046414926;196766932.7419745;0.7288043485017616;1.6354043967630187;6.129283016944968;1.845098040014257;-12424397.134387169;0.01459879942115272
N071;N;212250.15106876794;78500.8993578236;363470.5800419833;49082.942298729104;1.1864974371491337;141779.85939088863;218846.51686681417;267792.71794924745;126012.85855835883;314387.6377432542;2.3373296876907705;-0.956739404578328;-0.08422774283245853;2.7037926037163875;0.0009350005610477394;34726900.551691756;8038093481006.353;27048.24204182012;13.437863336183186;3201599.702401824;1153060872299.2073;0.5518030286076661;6162391199.987148;0.7611572357795178;1.6156459297120538;6.129283016944968;1.845098040014257;-79615010.4241687;0.01459879942115272
N072;N;36647.783294811976;12841.967099254387;60173.052797880184;12472.177146188205;1.016997803270686;26095.243058467902;34348.078634585414;48258.048738517246;22162.805680049343;47700.87565169198;2.450762465629262;-1.0769636894876953;0.08814076436360943;2.8537515328893632;0.0025410374216848263;6287050.82232082;256491802130.51913;4641.391631522709;12.964442041306286;317399.63405814563;17684683744.22077;0.5996839729294038;164916118.97833213;0.5182609170857219;1.4168560439654212;6.129283016944968;1.845098040014257;-11779137.600326013;0.01459879942115272
N073;N;48553.16218334032;16974.943480787082;82459.99888162731;6545.635323880542;2.3729948742982674;36412.56977846488;48874.15274987792;60070.103038128764;23657.533259663884;75914.36355774676;2.32274142682931;-0.2348771088180941;-0.2420893024763261;2.8602841734521665;0.002151468831574071;7894350.8844764745;414016416712.39746;6147.65723574862;13.413239502378646;602713.3514766874;47152618513.89908;0.5777609778652524;288148706.17591584;0.6697350214840588;1.4934353991456784;6.129283016944968;1.845098040014257;-16027736.21570458;0.01459879942115272
N074;N;8623.628333790573;4201.988089413028;21380.6574239788;2282.859496908093;1.016997803270686;5113.694439651243;7384.809243254303;11394.230425073356;6280.535985422113;19097.797927070707;2.3044663353925245;-0.25039716313296667;0.6857408295159414;2.052273388284449;0.005628891926997468;1391100.2828910255;13642971041.676376;1146.570473461273;18.647486498963083;142290.98684405768;2158360933.286973;0.603095683372358;17656703.903568953;0.6723971591707073;1.5699470529336597;6.129283016944968;1.845098040014257;-2406088.7342969677;0.01459879942115272
N075;N;50325.95972080484;15850.517347866135;89135.02567065302;22074.776205115326;2.7119941420551625;39732.21417532158;48906.14049622362;57641.169327514544;17908.955152192968;67060.2494655377;2.531404416885524;-0.19289001737032452;0.47510459057939564;3.1750357806194853;0.002140606730905385;8917674.970487384;499209784585.12146;6306.392586682044;14.134074979551704;694602.4711080174;64226320662.77465;0.45609111214197934;251238900.19500527;0.8105862201903684;1.736227372952014;6.129283016944968;1.845098040014257;-16638882.233787023;0.01459879942115272
N076;N;70496.49761273347;27875.405342979477;138080.71751493946;9582.406046826327;2.542494508176715;50685.060996653236;72206.86450586864;86934.49501993437;36249.43402328114;128498.31146811313;2.315812539989549;-0.34387361566565566;0.17041768908627258;2.5289855607602227;0.0017322610587212253;11427967.1237838;902638186247.2251;9060.74295179685;15.239447609266573;1051368.6936822133;125605277118.21149;0.5366524057039161;777038223.0354089;0.7045685795412848;1.630586139468632;6.129283016944968;1.845098040014257;-24102357.298277296;0.01459879942115272
N077;N;63776.29131358009;22919.942637224332;151791.27611904417;24585.394774326913;3.7713668537954605;47227.81093708088;57772.52795465751;80689.56386657164;33461.75292949076;127205.88134471726;2.685198971287021;1.4117241885297274;0.8511770290482917;2.7825676670761323;0.0018617969268788482;11987642.227940863;927924516172.3615;8100.034483355422;18.739583940161815;845809.1780118218;96953109126.58192;0.5723942869257196;525323770.49365395;0.7339375436014344;1.6404463727242105;6.129283016944968;1.845098040014257;-21570518.9701632;0.01459879942115272
N078;N;162792.35301785957;61115.51827015962;283410.5769377552;46042.48014196627;2.966243592872834;110060.00013670513;163333.30758347537;203202.38409756785;93142.38396086272;237368.09679578897;2.3672350234142607;-0.9714619282248176;-0.05779416062087906;2.6636827703602224;0.0010856397636971205;26975743.172552675;4923098347218.977;20783.391987189338;13.63639665327231;2562784.555376849;705992489220.6744;0.556594469013219;3735106573.4302144;0.7722656112414776;1.64255131856798;6.129283016944968;1.845098040014257;-59760107.012346655;0.01459879942115272
N079;N;128109.13481093709;46761.65814360116;238049.05277299407;28314.57328898257;1.8221210641933123;97237.95458368446;125374.56800251591;155732.01560869918;58494.061025014715;209734.4794840115;2.523455550561863;-0.23143048100509533;0.2268764835437704;2.7396191644343446;0.0012471132491074215;22629439.512143604;3252636169093.4443;16300.132819067052;14.604117366119656;1974219.1828548685;433463262994.65094;0.5449527034401227;2186652672.3390207;0.8376510933238213;1.7366969135639394;6.129283016944968;1.845098040014257;-46072517.89106368;0.01459879942115272
N080;N;129154.49916377866;47619.92368863525;233292.44618443266;36323.160699941414;1.2288723456187456;96898.02923416102;136970.15405336805;162254.18831568785;65356.15908152683;196969.28548449124;2.5145727119029844;-0.7556911459193669;-0.09334073357090766;2.712194584944328;0.0012381218671407984;22733786.545171425;3331970894946.234;16452.764329766218;14.179528832268126;1451609.437839233;307492224276.3259;0.5514545959782142;2267657132.1114445;0.5552598865621773;1.5628647466233054;6.129283016944968;1.845098040014257;-46495019.673727386;0.01459879942115272
N081;N;17339.385256942252;6704.086130720069;34250.407758387104;6370.4494518222955;1.1017476202099097;11982.265923239476;14850.654186092252;22453.854699228585;10471.588775989108;27879.958306564808;2.413785276748657;-0.5399616987097628;0.5988087807881094;2.5863905861066065;0.0038716494189702565;2929748.698875596;55993452050.41931;2221.9651917576393;15.414466385629575;180509.2848129216;4879565607.67521;0.6012291638368127;44944770.84811319;0.5920498184678391;1.470827405723071;6.129283016944968;1.845098040014257;-5183526.728810115;0.01459879942115272
N082;N;47237.50494447354;23404.538808629142;108796.56041931889;15698.7967181305;2.500119599707103;29689.687551006984;42869.00009330553;61034.772480324085;31345.0849293171;93097.76370118839;2.273279987362417;-0.1428681935191869;0.7804398462741546;2.0183053095264283;0.002148613772510035;7516885.225024345;425824227326.01013;6300.968531247273;17.26664081557993;478203.6002285327;42804560424.227715;0.45325644105202345;547772436.8446276;0.4399865305044536;1.3991423591228092;6.129283016944968;1.845098040014257;-15625886.45342269;0.01459879942115272
N083;N;7473.148994645469;3772.02984389616;16661.33828565937;2619.8311939736514;1.0593727117402978;4087.5637802885053;6449.595799329291;10143.904503391672;6056.340723103167;14041.507091685718;2.1475469938607983;-0.8291140261039902;0.6160042373571918;1.9812009193772426;0.006085493319307953;1123425.7060687307;9235571757.387049;1000.5438880886868;16.652281308206376;101786.08427711068;1558438066.997062;0.5155811916789974;14228209.14324329;0.5712761708520088;1.5800578894134019;6.129283016944968;1.845098040014257;-2054424.1471018263;0.01459879942115272
N084;N;31202.091599883028;10928.676279675881;55872.060215072415;10724.805253567192;2.3306199658286553;22224.320631180148;30106.943208180543;40570.069332335166;18345.74870115502;45147.25496150523;2.2788323047136485;-1.0677510637580112;0.12372560731720271;2.8550659568816883;0.00278482378842595;4977303.401871347;163220609483.88004;3951.5033042292753;14.139444133900335;454512.1711867119;26048994459.311974;0.537703254622038;119435965.22595026;0.7430195752023246;1.7376456596354033;6.129283016944968;1.845098040014257;-9875756.114437288;0.01459879942115272
N085;N;54905.851693625875;16881.31815400624;93656.02643072927;26730.5504099576;2.88149377593361;41448.16785725072;50889.66563861614;66102.1642418637;24653.996384612983;66925.47602077166;2.487384647700807;-0.720321441207568;0.4740599184743382;3.2524623487767;0.002041096481037473;9560038.080016363;573923964421.0444;6865.682208137201;13.64118285575878;815681.7976831606;76148563649.78459;0.5715235983495641;284978902.61678064;0.8867793709257542;1.6905549970359868;6.129283016944968;1.845098040014257;-18293905.152166978;0.01459879942115272
N086;N;16455.00190196361;4110.302047197072;27642.882159431254;3177.36216543888;2.2882450573590436;14618.937029360786;17048.82295998195;18656.422844913395;4037.485815552609;24465.519993992373;2.4622030345424117;0.8657983402512381;-0.48911684138503436;4.003355887965637;0.004046515359415805;2836088.893149117;49063520766.93749;2027.1784420463352;13.63613660548163;171980.3021866731;4509716163.388238;0.5931462831429634;16894582.91919244;0.8283802749729208;1.6047500795798577;6.129283016944968;1.845098040014257;-4873720.988742111;0.01459879942115272
N087;N;22540.09690182573;12470.191267511387;54161.65178963001;4571.2930933237;1.3983719794971932;10068.040236244777;21639.046950072552;32410.131386639405;22342.091150394626;49590.358696306306;2.0827394526893332;-1.002465931193553;0.2975305240361042;1.8075181381178562;0.0031785823885462014;3286160.4359411146;85771363070.1913;3078.871868052627;17.591395196282402;290491.6586772449;12220344478.925388;0.5172227473757683;155505670.24831727;0.5071850254156738;1.561881152924354;6.129283016944968;1.845098040014257;-6977651.104364566;0.01459879942115272
N088;N;17300.28409093679;6555.442237333195;32677.220680078684;4996.616056689893;2.1187454234805956;13119.591884843692;16112.829788348728;22503.32863273468;9383.736747890987;27680.60462338879;2.4988932665352688;-0.5255449199000326;0.21136632989401952;2.639072005304509;0.003862070732733521;3026209.4396792427;60152454816.596405;2211.249331919895;14.77771873500444;198096.95763107509;5526068787.018126;0.5883902678949143;42973822.927012056;0.6002589331987789;1.4329472076069654;6.129283016944968;1.845098040014257;-5171516.09142847;0.01459879942115272
N089;N;165786.08949797013;77487.49849726593;328878.27360673447;35632.52597805318;2.3306199658286553;95688.72343591286;164962.3665609824;232021.9456813496;136333.22224543674;293245.7476286813;2.252002181990789;-0.9488338400232026;0.11893699175619794;2.1395204737938434;0.0010503001293846333;26134544.47052043;5068701162036.811;21872.794548216007;15.0359512993075;1745323.5079432777;437703189673.80035;0.46595090821855384;6004312423.3637905;0.46198469451504104;1.3202343132014753;6.129283016944968;1.845098040014257;-61160037.47388388;0.01459879942115272
N090;N;26451.081541882555;11426.62747800578;56972.17927526946;9147.953607621635;2.076370515010984;18006.066271444597;22826.706784027083;35224.007999236535;17217.94172779194;47824.22566764783;2.328854993025207;-0.29553297440319604;0.7893179633912132;2.314863383163245;0.003028773019759588;4312051.332381106;127671711633.73967;3443.892171566594;16.542962565913715;270684.57852454635;12702613159.554874;0.5621189655488787;130567815.52111672;0.5249958049433174;1.6524924689677603;6.129283016944968;1.845098040014257;-8259880.0614206195;0.01459879942115272
N091;N;205803.5586847059;85671.29361120293;421169.9285548323;79178.59262290673;2.076370515010984;139929.35365254688;195745.89438451035;247622.9822511802;107693.62859863331;341991.33593192557;2.407285965435763;-0.02047230276072609;0.8271572065908256;2.40224642362344;0.0009514838865269392;34679961.292089954;8091415696311.648;26644.397780585845;15.807072541970276;2848756.3611157085;1112178296859.5947;0.5247036103362289;7339570549.01694;0.6279372228589319;1.7420063994474841;6.129283016944968;1.845098040014257;-77062920.05676292;0.01459879942115272
N092;N;133073.2567904452;55832.21912186271;248081.50025225914;40296.92760375378;2.2882450573590436;77859.08312130258;143891.74007346234;176124.34246494205;98265.25934363947;207784.57264850536;2.3030195684109476;-1.0636961578822646;-0.07408198013042187;2.383449178331809;0.0012036182515128833;21452922.00943992;3204657152807.08;17248.48994006948;14.382795312182546;1297993.6595713918;267738108000.24884;0.5331605599188993;3117236692.0716925;0.4483519266050385;1.4939684397833373;6.129283016944968;1.845098040014257;-48115386.29988679;0.01459879942115272
N093;N;15673.674893187901;8992.134754654255;41431.750801149676;3142.1361707225856;1.8221210641933123;8304.1422637618;15051.60934522151;19528.602293710574;11224.460029948774;38289.61463042709;2.27174513786148;0.03317411726614061;0.7574941186799797;1.7430427057463007;0.003912399853708427;2492461.6311714817;48738849353.83199;2159.770398191205;19.183405252636355;197174.74641674655;5379927087.54661;0.4924923582393904;80858487.44586092;0.44917664422780723;1.482397590790789;6.129283016944968;1.845098040014257;-4679816.908711285;0.01459879942115272
N094;N;145130.02833696842;57780.07367365751;278312.8893505777;43267.12870876937;1.8221210641933123;99556.0938279641;143593.3923397094;172026.56088825403;72470.46706028993;235045.76064180836;2.5278462530246366;-0.4738468710760424;0.36579164226593175;2.5117660658701197;0.0011568846476909974;25680647.883307543;4295690538210.4233;18670.55054618007;14.906517548167296;2393097.8057300705;636558444019.4092;0.5519291085235554;3338536913.7332897;0.8527613575854871;1.7743170606448493;6.129283016944968;1.845098040014257;-52794539.60159661;0.01459879942115272
N095;N;157184.92564783496;56181.708952104;329188.78178680135;57376.573754946075;2.7967439589943863;112107.93661239716;154889.64157131276;184389.30512353964;72281.36851114249;271812.2080318553;2.4144257673423093;0.18195930524345538;0.6036966411087822;2.797795378240241;0.0011167850500445207;26565793.430534244;4609586175827.34;19951.185167694504;16.499710619689534;2254082.429322574;702301585473.8534;0.5650599879192958;3156384420.7789235;0.8339757883434267;1.730974222672905;6.129283016944968;1.845098040014257;-57476568.885347806;0.01459879942115272
N096;N;110224.06918235909;39770.770856995994;194616.07394165886;32717.716547420627;2.1187454234805956;78565.98062477578;112751.26005425479;138078.17224801594;59512.191623240156;161898.35739423824;2.305126703032991;-0.8178835355349698;-0.04194535784074403;2.771484354142706;0.0013578572813898;17785631.16324482;2085918460268.6892;14005.641537648406;13.895548691469335;1279486.809362701;231486525706.1466;0.549032324635682;1581714214.5596817;0.6560351515120012;1.6082651953875167;6.129283016944968;1.845098040014257;-39135919.69732962;0.01459879942115272
N097;N;8110.487006999199;4491.130434330108;27795.03332053843;2481.34985526584;1.0593727117402978;5221.825395498726;7593.203948330229;9671.153213195785;4449.327817697059;25313.683465272592;2.2902593863619725;7.587122310270523;2.328891278554391;1.8058898813097932;0.005835463730493458;1300258.3297022716;11933560461.367971;1108.0887797649539;25.083760279960845;177190.88894258585;3739540585.713998;0.5578086610748256;20170252.578166142;0.9559734897176922;1.8586146899204166;6.129283016944968;1.845098040014257;-2250332.1187644983;0.01459879942115272
N098;N;62317.30765667733;24077.76418808626;135171.534513426;12680.032132729748;3.09336831828167;46035.63707146987;60030.09303649581;77088.62991854455;31052.99284707468;122491.50238069627;2.652492452708404;0.31655181225220597;0.45031368174282155;2.5881683685361487;0.001868135641810926;11570733.1762711;865770801887.5929;7984.972995637374;16.928239405102257;696639.2652636187;86868156016.32741;0.510784658528513;579738728.2970892;0.6056087592960333;1.725818061980784;6.129283016944968;1.845098040014257;-21059698.973669834;0.01459879942115272
N099;N;173361.30953002043;88276.39465364421;430173.21548319916;66313.81416716697;2.5848694166463266;96828.46736078856;138070.97777022407;247086.4144040146;150257.94704322604;363859.40131603216;2.414958249310236;-0.4005392961022074;0.6513285090809556;1.9638467362674938;0.0010264501738255737;29306222.719252363;6370036758933.255;23252.301113471847;18.500242766681133;1885205.4920508268;579914087724.4858;0.4976837332124701;7792721853.045944;0.46827207564947076;1.5005336764271455;6.129283016944968;1.845098040014257;-64240589.77254096;0.01459879942115272
