name;class;SG_average_theta;SG_std_theta;SG_min_theta;SG_peak_theta;SG_kurtosis_theta;SG_skewness_theta;SG_centroid_theta;SG_sbe_theta;SG_sbw_theta;SG_rms_theta;SG_crest_factor_theta;SG_var_coef_theta;SG_Q1_theta;SG_Q2_theta;SG_Q3_theta;SG_interquatile_range_theta
O098;O;97473.06382968952;42746.92284635618;14901.199486698053;227847.9217508513;-0.46276772140856126;0.2316419733142113;1.236123098437348;0.25831417658270944;3.372405533493673;1194.46127234451;190.75371217655916;2.2802358003647107;65399.62773167567;97240.83349003078;124888.86280524009;59489.23507356442
O099;O;38786.98930216715;20039.94174314002;4396.286888378305;119332.69940201705;0.8118472602378306;0.9093481181131979;0.6237006558929021;0.13085974618621476;2.30570307130985;489.9531931834805;243.55938702358586;1.9354841346005676;22468.05296869702;36514.722265432436;50257.67781754601;27789.624848848995
O100;O;27641.68676135383;17946.121370306002;2809.517313838557;129372.5045982543;3.1567458195307783;1.6274900380533484;0.1763195023493901;0.03710571844831666;0.7938784047944174;369.8536233111579;349.79380069345217;1.540259657838395;14813.080398680313;22899.954288288274;34675.02968579183;19861.949287111514
N001;N;39735.379917245205;23748.171898325134;3123.011005634434;135810.72733869214;1.5753705823221331;1.178889305733999;0.9784168518424391;0.2068204441904427;3.007102947657758;519.503260812662;261.4242057426986;1.6731974186209924;21686.56616350411;35366.48927078825;51863.725064166574;30177.158900662464
N002;N;63374.94481729933;44888.27186126705;3379.496707290469;229488.25073128604;0.46196327210095856;0.8321892132050455;0.9376761833233983;0.19898116566168986;2.9264432670859817;871.5587661091517;263.3078337973432;1.411837484257975;25857.447942787832;57896.76221824146;88979.55436814022;63122.10642535239
N003;N;32170.89791714078;22864.144998381857;2434.8856961134807;155289.05502333448;2.4806223308905526;1.454567083954582;0.934523167131972;0.1983230080705196;2.9210935188856624;442.9315836801733;350.59377281946945;1.4070457443047875;15854.508914773582;25122.137970879317;42206.88427047741;26352.375355703825
N004;N;52579.00030758738;41473.716715323964;2981.5580930761016;236129.88507195385;3.588502713469814;1.8170233111954153;1.1716622015083182;0.24773217068972836;3.2497945140957087;751.540856429408;314.1943422661193;1.2677667803078805;23959.300185855525;41352.97417787094;64919.131812075;40959.83162621947
N005;N;180942.43253578732;111885.22425449538;20897.4631320478;657584.8721573021;0.5322221035100467;1.0549302514458907;0.7928963721660109;0.16923420061256766;2.6410875885992144;2387.4796027837892;275.430571800723;1.6172147282309024;100145.73212636217;143020.62799577706;247462.984004756;147317.2518783938
N006;N;48826.69736188476;34515.242771995545;3254.521052282683;204852.64843821275;0.4353143235238015;0.9019518013191599;1.0113478876593394;0.2154332621589543;3.0209388998139675;671.0408058255339;305.27599314351244;1.4146415739975913;20555.41665161861;38083.63068139838;72172.7993970769;51617.38274545829
N007;N;36249.50994905221;23344.821050328166;2998.5811627182065;201898.83595517356;10.181963494515818;2.4904466141910344;1.0254816821907535;0.2189474563380415;3.0298729368089576;483.8718267919798;417.25685352202044;1.5527859421540795;21322.377142026344;31791.618735817086;44204.74401311044;22882.366871084094
N008;N;63002.65443987962;57814.13073125752;6279.671124804457;303618.80848083826;4.3153224846747715;2.0362234963851233;1.4067439729675288;0.29557957558681475;3.4580481664955065;959.626303386563;316.3927535222349;1.0897449056657162;22942.112497014066;47874.49099428918;78027.6992756819;55085.58677866783
N009;N;71938.53868131366;38353.75240880051;7405.161928000144;170898.8636344347;-0.5800205167001327;0.39821584288244266;1.0023953089002202;0.21165979612477023;3.047622604663461;914.9034491900494;186.79442490432072;1.8756584209686589;42311.6226729051;68191.51116807308;97538.44463403715;55226.82196113205
N010;N;18555.57889131537;13420.112174269552;2041.150646980767;79721.77671298113;1.9355892790688909;1.477008221671731;0.922599691491013;0.1960879831685349;2.8952205694104185;256.99506477776345;310.207422784249;1.3826694330388738;9283.86364359784;14584.275022064925;23964.84368588702;14680.980042289179
N011;N;7636.477512692093;8432.430573963613;621.0153640465528;76105.11392322276;19.17246220451961;3.9145191132467176;0.9501376641079807;0.20240564634243857;2.9298817022949124;127.67129264467674;596.1020081078968;0.9056081097508062;3506.014989240475;5441.154798688467;8582.852658398047;5076.837669157572
N012;N;52059.154868897545;36606.9254059076;4453.331281195285;255572.50020548244;3.572091440666062;1.5146090033541884;0.9441721059449855;0.20081766061879744;2.9271968142696396;714.2153745026864;357.8367385096401;1.4221121902932683;23259.17005225707;42875.412226422646;72528.74309125126;49269.57303899419
N013;N;30814.677205998178;22126.431168246418;535.0623550218263;122106.66843357799;1.6579224598181597;1.3679056758945116;1.203351804425401;0.25484959344002156;3.2719693127576637;425.7344058524927;286.81418921045616;1.392663686777479;15992.539517010582;24885.103228775355;38574.81507719525;22582.275560184666
N014;N;114583.31532845034;32662.796449999692;38295.61537111585;215906.82817171287;-0.24171635229216282;0.16081635128216526;1.5035240649674892;0.31414087764718485;3.5290559894058937;1337.1364203019382;161.4695590469064;3.508068132006236;91798.82444182207;115142.02167249029;134650.30134970392;42851.47690788185
N015;N;65864.51338950804;40402.0899356156;3160.7410896679175;228199.78577961563;0.8580687048678421;1.0695725671262397;0.8743104498120747;0.18666991500136867;2.7939855217559835;867.1490532221447;263.16096976831477;1.6302254040439275;36443.29854803696;55797.97729343624;88458.4665892208;52015.16804118384
N016;N;49177.88344476543;21147.385028957287;13057.263761547967;127038.50573892271;0.19999013662757026;0.7327129722263306;1.1878629351829744;0.2509286883450513;3.2705724138569647;600.7631705689666;211.46187376734156;2.325482955808756;32435.070204710995;45523.122018183676;63076.86644956407;30641.796244853074
N017;N;126268.97792087926;63099.33054593618;8681.302330736746;351561.7915916452;0.08804705474239816;0.705086246446563;1.1634827291923324;0.24471439665437744;3.2681387046105588;1584.1381696748433;221.92621724644513;2.0011143831225864;80413.61435107618;114427.56130560578;169182.70111374834;88769.08676267216
N018;N;28037.98009041705;14231.557438382179;5693.246195457679;78752.55872064808;-0.12868746898667593;0.7734850124978633;1.1114803466212921;0.23283728733345582;3.2295894988831475;352.8697668785203;223.17740456285566;1.9701273182370942;16482.213187433175;25366.563076541064;36348.19777694442;19865.984589511245
N019;N;72689.20395470467;64400.68507508531;2626.5758598293824;347355.20589668007;2.93252136926451;1.7540736587061203;1.1952100797457101;0.25365439261343825;3.253426703108807;1089.8644919413507;318.7141231456621;1.1287023401995757;29426.32490163986;50913.447090387024;91727.51173326015;62301.18683162029
N020;N;56005.71309410062;28199.70766844365;3872.4285692335275;161129.90423391867;0.8216925582219714;0.9161790609409897;1.332333263177197;0.2792663632919673;3.430124844245134;703.7022831033642;228.97453667952774;1.9860387828336517;35958.134543589214;51038.17756067193;70647.27530301054;34689.14075942132
N021;N;43820.17820462621;28695.165039271655;3189.039815302453;169452.3568248808;0.9119570651065696;1.0817131749206756;0.977656964987246;0.20859991528869537;2.9649718356437336;587.8300310507004;288.26760776750024;1.5270927400018348;21882.4729671736;36321.48692591746;61515.14565291369;39632.67268574009
N022;N;43321.51636684322;26043.988007962304;3209.1207232873226;158597.44009456682;2.935185389691661;1.4674747283890877;0.9869929299843441;0.20853137980929665;3.02219876457871;567.2687548791669;279.58077847659604;1.6633979540152892;25659.449056698773;39298.26143890702;54402.42323141676;28742.974174717987
N023;N;13017.85129743884;10911.957186180613;527.1734310012591;60571.495155090335;3.873871329855902;2.0024924557519985;1.1307796848200085;0.23992244219297446;3.189001811572042;190.6290997115468;317.7452720846134;1.192989587049079;6363.98547622119;9993.574249521043;14693.820168782178;8329.834692560988
N024;N;68091.52533760911;36766.401557994344;8726.05141980551;257672.59696842698;1.1139984712734536;1.0137817070892263;0.975597859116344;0.20809590438240014;2.963273595530985;868.437905818669;296.70814141342805;1.8520040703522032;41856.24223235842;59502.56481482023;86997.89820915973;45141.65597680131
N025;N;29024.661007376064;20308.958769846653;3521.514358107243;116892.810504138;4.343747855922311;1.9921219691717549;0.9106767390092779;0.1922781541703462;2.902394861435204;397.54991969997224;294.0330376430615;1.4291555434377998;16273.841631558822;22776.95689790867;35097.44609481275;18823.60446325393
N026;N;15293.20450365665;9852.113730711793;2098.375154033422;50064.52637611815;1.7959997510860672;1.3759385183412784;1.159855904827877;0.24528641668870993;3.236637076646448;204.15897672530642;245.22324307825758;1.5522764882406357;7935.614273967103;13795.049704268284;18639.365546140758;10703.751272173655
N027;N;10975.254591283257;6321.50922833549;1388.3544822736535;47040.0141004515;3.1906481587217987;1.4078923957216127;0.8925696600033027;0.18986008995211626;2.840959333197198;142.13985922421244;330.94175242041183;1.7361763140497923;6618.042966095543;9539.205247839693;14131.493333961786;7513.450367866242
N028;N;5840.743711178359;5306.880204602345;464.18249854253355;45230.86732410047;15.127945978895578;3.3170130590802636;0.9928466417784306;0.21033642619365495;3.0189455690999156;88.56344735421733;510.7171036736592;1.1005983715466248;2948.0154841945996;4563.351136121506;6595.336637595316;3647.321153400716
N029;N;72096.56470938293;45402.63216868853;3651.196665814783;229070.0542574205;-0.19129199225775784;0.6337799225699207;1.1930586219229062;0.25305900006154153;3.254269420690398;956.1753189908678;239.56909335327478;1.587937995346085;34976.57304269597;63929.42257628286;103594.08365382857;68617.5106111326
N030;N;71298.40587362519;54114.39836421933;3383.502425832994;287815.3849043459;3.570542099610477;1.6842490973960353;1.2411046829813255;0.2628874926986548;3.304295039687378;1004.5131651939965;286.52226260146784;1.317549636119913;30535.518315336893;60002.65816621792;95344.36150125868;64808.84318592179
N031;N;21111.638921109654;16311.69102426562;635.2318148155001;125160.86661201595;6.292111463326192;2.150505493620571;0.7348163748712119;0.15579040888595183;2.5416214201932803;299.4059109253359;418.03071363954416;1.2942642727662956;10702.338611514471;16572.411669265683;25724.306077865753;15021.967466351281
N032;N;56683.91977035416;28674.90426668419;6427.832503364654;161574.78314610926;2.0453517814046522;1.2940265146814323;1.3424614730826296;0.2819832664922979;3.424588264996749;712.8999293194025;226.64440898509116;1.9767779952525288;38572.680652739036;51090.22653968312;67648.45045381483;29075.769801075796
N033;N;75438.77006402853;52096.400123296036;6755.2552667586515;333533.3346470138;3.995762370360638;1.7121183708198755;1.067710086212294;0.2277671752079081;3.0887255958438766;1028.8681349501799;324.17500680314515;1.4480610922345563;40180.65303484545;62961.88504345872;95209.94870395934;55029.29566911389
N034;N;76932.5673573246;64451.45343538287;2872.7110533417444;421449.2003507023;3.280721738048511;1.6624752367765367;1.0627613720606819;0.2281594217498564;3.0522098365500865;1126.3172959468166;374.1833689914344;1.1936513958440818;30958.40549432784;51532.67651623518;108948.57787791926;77990.17238359142
N035;N;60370.582222740086;27680.793753044643;3302.124422848598;175740.92282375842;1.2320607826202865;0.9091919293261742;1.257067237082264;0.2641480714837059;3.3607411441388004;745.3325412639016;235.78860856624456;2.180955602694733;40359.51861972037;57521.050353433915;75216.30246352825;34856.783843807876
N036;N;59510.17814366109;47583.65133632342;7550.985174775573;376120.34019906924;8.123861337723014;2.491686511453369;1.0112873663565731;0.2163113440998542;3.002096653947849;855.0977065850033;439.8565652820869;1.2506433716706697;30294.354624160333;47292.69066230653;67960.47035346454;37666.115729304205
N037;N;48841.92234238244;32450.74061499126;2980.6290134079873;153398.44033002533;-0.41174279959838467;0.6298645955570319;1.049292010034072;0.22302655770394003;3.0823923031396485;658.0813215426489;233.09952023928383;1.5051096343797759;21802.549607937155;40592.87843747864;74866.38634729368;53063.83673935653
N038;N;56290.452214578865;35259.92907036881;662.1170096872356;174282.64584848427;0.48653715235745887;0.8921906216961245;1.2464222663105484;0.2633841236425871;3.3216120376819944;745.4207481411745;233.80439340209654;1.5964425822365977;28306.779826512156;50473.90686612738;76261.95104544854;47955.17121893639
N039;N;50991.23101452133;34770.01230226818;4206.317588166921;187832.64089989095;0.7525404178046853;1.1253762410940267;0.9150288574591593;0.19523110464565946;2.8666361209126547;692.6257304658092;271.18923343140676;1.4665289897293183;23949.93605461108;39187.35455889797;71102.28990366921;47152.35384905813
N040;N;51536.68334847118;29303.664212081057;6178.175236847942;189401.61620117963;3.169969688247983;1.5156375203292798;1.026222894198783;0.21841201696483117;3.045457900538328;665.3283186812104;284.67391343961526;1.758711230632519;30228.820278623654;45214.36995032012;64768.81309638937;34539.99281776571
N041;N;14527.600591008582;18475.08860906197;1029.0549137893788;159813.98991337535;19.94375756151071;3.98806827626596;1.1113969324045427;0.2377184293894373;3.127400699076773;263.7598895789516;605.9071004635754;0.7863345555962769;4826.614449557783;9675.91742748829;16094.748093885048;11268.133644327265
N042;N;80333.07622770486;42591.20463362642;6176.085044176443;242643.06826430545;0.17056114148665058;0.6465987626186629;0.9895116333366584;0.21115405218243874;2.9818648523836977;1020.409722146745;237.78984362656922;1.8861423835915796;51351.485598665895;73041.27685631115;105832.58956105862;54481.10396239272
N043;N;63608.53357003149;45728.9891330815;3489.1787020130855;287373.1933808063;2.451049690322357;1.543964567744713;0.9429026319420518;0.20163308802750818;2.9021781495046417;879.1730994513575;326.8675913311494;1.3909892778280435;33085.612032470875;48016.7075709956;83190.6324753221;50105.02044285122
N044;N;33236.89908829844;19308.60154288759;4637.398307284023;121982.42440317656;2.7613740595583716;1.37954638474843;0.9951752013248146;0.21230367052501506;2.9912892269318494;431.37550990705677;282.77549745338723;1.7213519588393704;19423.686218479008;29100.370395795806;43660.134062178;24236.44784369899
N045;N;86466.43259702584;32989.70613735685;19128.03847949977;234497.10868953104;1.6346494049323272;1.0581323519164156;1.3352887655042371;0.2794937469545126;3.4400045295430357;1038.597962443885;225.7823692795862;2.6210125133280004;64582.82969774339;81752.44979241522;102225.39198337466;37642.56228563127
N046;N;17138.426530997345;14614.484818524297;583.2779776274748;76452.58563169508;3.553920110322343;1.906297337453469;1.1230947539134521;0.23770206782083023;3.19274011904667;252.77025103285612;302.4587953657468;1.1727013811170324;7252.58839352955;13574.475330112242;20128.849407382477;12876.261013852927
N047;N;64470.06455918027;35654.797232784484;6257.496685586016;191566.47046415944;-0.06649108749199861;0.6978162257979951;0.9126214220025256;0.1933448367560135;2.8917894053122897;826.7911469970078;231.69874418702832;1.8081736417757617;34950.22738547108;59194.0532798302;85567.29329947074;50617.06591399966
N048;N;23162.329784793405;13201.11315178444;3198.9504665034547;82571.1704544039;0.6588036123315621;0.9943416852331207;0.5713063840345849;0.1215043735200815;2.128757149395405;299.1934812666572;275.979176099803;1.7545739907291433;13394.976339638602;19597.729709957785;32125.477540205386;18730.50120056678
N049;N;98336.2407889198;38195.53846667069;20141.241325067647;266426.7008139448;1.7903515181595298;1.0656009364716605;1.3955490035315639;0.29194976435548925;3.4782908483494013;1183.9031320605109;225.0409628955415;2.574547832981271;71725.18168755171;92567.38797179297;118483.79013986746;46758.60845231575
N050;N;134362.08788952944;130822.6886021667;11292.15270834191;722946.103429101;3.7670085422668853;2.045111562056037;0.9646800553197042;0.2062851754493426;2.9358633471125115;2104.563427062874;343.5135734721208;1.027054934623199;52810.942336457185;88062.93391792933;151202.92116156218;98391.97882510499
N051;N;77447.42434327008;45423.94391570876;4070.7259893296127;314178.62695057405;3.6630854998577034;1.4382932206382626;0.953496355462125;0.20275437585894998;2.942895468462501;1007.6182242930379;311.803239933465;1.7049911933447675;46730.19793932342;73493.79825733052;98983.88219155179;52253.68425222837
N052;N;43908.19721567035;25934.54640123378;5559.2055666515025;153063.8600900218;0.4169576594632929;0.8715343050481645;0.6565975558997948;0.1393574286813648;2.355384685613558;572.2960164542153;267.45574962824713;1.6930389503007275;22690.04167689418;39467.900449220615;60260.49864447217;37570.45696757799
N053;N;73975.04879209104;46780.19389732577;5214.45017220519;241728.3387992925;1.23552662886555;1.151386398377681;1.1363631816974267;0.23999502679329904;3.2182244847895394;982.2540253854138;246.09554407725017;1.581332667291913;39379.07039481112;62631.00337724386;100562.7491398626;61183.67874505148
N054;N;68263.73141478297;58419.994688666535;7926.769790329963;353541.08674071945;7.6824685865913;2.500645126450118;1.1120968375611027;0.237423136271754;3.137456822758418;1008.3300910693129;350.6203869863653;1.1684994457561313;31783.362977796987;51510.25499106813;81418.9966167823;49635.63363898531
N055;N;26638.083298259662;19919.39452502801;2169.6637125818934;113425.69023092848;2.937362658936978;1.6718278982612504;1.0012476514098174;0.21160677719916482;3.0419559532296176;373.2844486489029;303.85860070375537;1.3372938251104902;13561.630888794021;20830.830450877944;32829.5648155424;19267.933926748377
N056;N;61334.016339480986;56911.38490577347;4225.521743955347;324675.14514735655;2.2402258264741093;1.5984213398344667;0.8285369668616962;0.1766801128854416;2.7144112254080435;938.9934648230798;345.7693341971556;1.0777108383679284;22721.812577686665;36149.23208781572;85645.2182750761;62923.40569738943
N057;N;6741.606251412771;5449.025669596028;405.1819153512325;46798.61499234239;14.171857736391761;3.1221971066654346;1.0220461135505219;0.21590005171094057;3.073873068071198;97.28113431093263;481.0656796287281;1.2372131570289648;3484.2978033437676;5445.346252623098;8073.279496016661;4588.981692672894
N058;N;82962.7307621713;50872.72552213298;5595.406262090221;228883.0567154807;-0.7231766137870053;0.41114208268547825;1.2577077134716654;0.2653688959166031;3.3390069712551207;1092.1548096112706;209.57015864531766;1.6307899746019514;33971.89401615295;81027.81600877923;118545.82891180088;84573.93489564792
N059;N;7096.304390919861;5146.397003561677;706.1689988335171;25384.27544309908;0.4224123338193788;1.0927271280857236;1.1175896633250137;0.23627966812273926;3.191835015107003;98.37658209729464;258.03168703293613;1.3788878677662662;3124.504113873819;5385.223448580353;9489.791822571398;6365.28770869758
N060;N;67073.68775433284;40272.84122029766;5611.465104437725;253052.4645347991;1.4286000091056783;1.1171216586338957;0.925756619736121;0.19716662737727317;2.891780127867648;877.9973010034824;288.2155380723607;1.6654818910697429;35603.10317795109;59568.41053372036;88072.85699813039;52469.7538201793
N061;N;11736.729867090527;7057.779039310304;1779.11056786385;38987.0473615036;2.3496974847143486;1.4456327701039893;0.8153270961299046;0.17241148726083394;2.719981096055019;153.6963020605932;253.6628847851743;1.662949463523791;6889.970652187552;10415.735867261648;14464.172269864404;7574.201617676852
N062;N;19501.27461423252;13895.240096920355;335.38384194718685;95492.43452263794;4.015905186242486;1.7110378598730922;1.022767657811764;0.21652828983831282;3.0648798128696635;268.7262165519286;355.3521340341016;1.4034499928183786;9408.815513145104;15359.132423847681;26179.222048298627;16770.406535153525
N063;N;19437.80882367998;13888.464156981236;1973.4608525414328;104461.68804251982;7.61208189712973;2.3478315251660353;0.9823433561006557;0.2066926187783252;3.0332752350261503;268.10226076990654;389.6337455064282;1.3995650349797164;10210.936812239845;16041.366132950965;23896.887844253823;13685.951032013978
N064;N;32121.767204259093;19867.19421207249;2555.7687351747436;116552.76797354795;1.5665020346773524;1.1950841506130143;0.8847732590747569;0.18742883576687275;2.8437888130839046;423.8651070689021;274.97608562197956;1.616824543082183;16399.73320069465;28247.173352007354;42082.6788477153;25682.945647020653
N065;N;34544.0143810368;25459.117240717376;2448.3534950851968;103796.6938917588;-1.2639551870519565;0.4189296694519047;1.0545041927061953;0.22385394176295875;3.0950482485423705;481.582140150644;215.53268952060824;1.3568425823417685;10980.847281529132;25760.68574331974;58828.89882405595;47848.05154252682
N066;N;93252.16097710826;83032.009046116;11136.976965364718;701106.5590886917;9.864086689927937;2.6635018108318156;1.0560541491799456;0.22615512376879537;3.0557203593680544;1401.2534894531516;500.34241796058126;1.1230868920119226;40642.502644307286;71630.10118805504;112185.2171938691;71542.71454956182
N067;N;15458.10491943059;12298.273341971335;1721.0085711334182;86125.62351132379;8.671415012488984;2.4655405504643757;1.0734447915334229;0.22706562753883552;3.1360901766020253;221.68365792993106;388.50686746853506;1.2569329441292736;6570.98086895921;13751.627554385384;19798.828759818032;13227.847890858822
N068;N;115718.70297988155;64844.06358997205;4107.355315151524;331192.8502327465;-0.039423546920535735;0.6971799474524202;1.0742511652022626;0.22804917874057967;3.1200983164924136;1488.6459792923472;222.4792562098509;1.7845689577939579;66521.82231222518;104854.84206605854;154355.5765088593;87833.75419663411
N069;N;24380.19031688147;17277.42816924094;2852.31166476943;91500.64267164524;1.16659515390824;1.3255457694969097;0.8728078481669729;0.18484886585020618;2.8232930997189185;335.3450803661408;272.85518121137136;1.4111006613985293;11618.077309007089;18693.16395528594;32447.335975360314;20829.258666353227
N070;N;45853.66176570476;35694.54306394722;4590.514783836356;235470.6140317326;6.015270534661436;2.2758745973631527;1.0255408356315234;0.21584467631389814;3.0954506286152452;652.1287271770242;361.0799589385559;1.2846126558773243;24456.084254391648;34378.097375132544;55686.712331352726;31230.62807696108
N071;N;108946.51010804264;74320.63485431997;8123.743803900082;430561.2376474809;2.2965476222380827;1.4630357325573002;1.0385649078337647;0.2216634882505774;3.0489644963650764;1480.0477743442727;290.91036459160165;1.4658985397742468;53112.02302210946;92088.83721778324;141280.0806578057;88168.05763569623
N072;N;28864.81563553521;18912.584555658985;2330.649848639564;116954.44539042986;3.8041035729725845;1.7533071244760152;0.8857806112994523;0.18770133347105988;2.8443183415131443;387.27612957044124;301.99239369633585;1.5262226878926677;15769.694664878307;24761.610012246125;34973.70248090573;19204.007816027428
N073;N;30156.659885287427;18197.661593077937;915.4283265736728;119763.34966311634;1.0134127012441567;0.9293226569536448;1.0494394947480439;0.22295461136057326;3.084751554930032;395.2773829001339;302.9855864365868;1.6571722543053815;15977.699528422658;26236.51613561385;41886.738522084524;25909.038993661867
N074;N;6770.809561400906;4516.591175476355;589.9836047808775;30572.439310671693;3.0202460433876777;1.4717061428139167;0.9998341552666318;0.21235031171374547;3.01792369271344;91.34005025865167;334.7101213990835;1.499097283403518;3505.2504745045494;5833.922079207328;8988.47820036711;5483.22772586256
N075;N;46724.80137301025;26279.031645266517;7191.468061640441;190176.81550251512;5.585676764869438;1.8369053568127043;1.0947024044432183;0.23112018300372664;3.1715548526577093;601.6135490604585;316.1112574667156;1.7780259944025183;28542.607781917875;41485.17255022545;59631.37922679516;31088.771444877282
N076;N;58511.966734231035;29242.332218145726;6104.200703372241;151840.00106414245;-0.4777097151061498;0.4681941527486352;1.2434107900145739;0.2628082889704454;3.3178630248667926;734.0893572764288;206.84130557005957;2.000933656650089;36322.49717483419;55504.87012350168;76733.75766856383;40411.26049372964
N077;N;182581.28564968612;61524.53534034533;51772.52904800079;469287.43906353647;0.8897789822330342;0.5977298739568838;1.2860876580244693;0.26908670387828565;3.407303583703413;2162.224176679851;217.039215510086;2.967617465774774;137929.13405922797;178271.9695996039;220422.21834992428;82493.08429069631
N078;N;73511.4346231905;45682.88966191547;7276.302492298875;265324.6475574892;1.7180240376022509;1.2730358105745383;0.9594681072636526;0.20526447515056906;2.9259607883778522;971.3047541677182;273.163130746578;1.6091677905497053;39927.43726390406;63669.360432583155;95448.18019330465;55520.74292940059
N079;N;66889.8586867004;46359.97482359039;6457.902043918528;281693.060753752;1.653918062342429;1.268213329722354;0.8428467726362082;0.1795356041423865;2.7456561892252624;913.3422210165921;308.42005797149574;1.4428363893904301;31707.550563773955;56884.403057891046;90710.36911017666;59002.818546402705
N080;N;206506.66939064188;90941.2962750575;24401.161332054533;518732.1192157393;0.0664782953291958;0.714403912860348;1.2897081811605833;0.27056088449331595;3.395444660502236;2532.29328942223;204.84677718120622;2.2707689229109937;136249.2497361073;191958.78913154406;258378.17485624447;122128.92512013717
N081;N;20206.58115729326;10263.599424432128;2164.7475937486734;53512.56652301115;-0.6792668317074164;0.29705274322557956;1.1640286564886275;0.2455259965856342;3.2542747470669977;254.34446663777598;210.39406608841597;1.9687616713871572;11913.015220051617;18970.476922325055;28332.148542968807;16419.13332291719
N082;N;45133.14310080942;33547.3813299384;1323.1539602403204;159714.78334803978;0.688097688421518;1.1469271401671648;1.1672194491278076;0.24639055414053246;3.2536106971662684;631.1026893985241;253.0725760339523;1.345355175622356;21209.820521997077;35698.31840277574;61076.19298329563;39866.37246129855
N083;N;158605.39709025677;37206.217080519236;78768.23580159553;282131.130835044;-0.2121741400723245;0.4842554076504586;1.670540839791762;0.3483116721549158;3.5620745702956658;1828.2685982798055;154.31601849996088;4.262873507054303;129633.22164097856;153600.96820154914;182866.07008202048;53232.84844104192
N084;N;21485.76784254579;19850.080657823444;1519.0778329536301;154520.76742910634;5.545120680578394;2.1198061040344114;0.8596006125517157;0.1824178281726298;2.791301009946409;328.277682786773;470.7014077757841;1.0824020422344065;8535.841526541046;14608.978493717856;27414.77509042838;18878.93356388733
N085;N;36014.13434915076;21160.30823536677;3394.4330930377023;120367.78278516368;0.44692740199996983;0.8525269870614516;0.7399607880995456;0.15704625235452338;2.5494364805552165;468.7698298118863;256.7737408217298;1.7019664339746101;19506.79544107001;30975.69056201849;49587.51624055736;30080.720799487346
N086;N;19525.075701911584;10263.34945699774;2685.96991329581;59111.436520596035;1.7507659184092237;1.2056614602019942;0.9527258592209369;0.2005999307760788;2.983824746626071;247.548413513351;238.7873777159472;1.902407765001028;12610.246014231983;17603.490013834355;24258.12442747083;11647.878413238846
N087;N;24018.820974575767;17348.86507296015;1462.4580212104831;101868.08972890345;4.302453638994885;1.8895491504504691;1.181834846854483;0.2494827895133053;3.268224417019568;332.51330541520935;306.35793536652847;1.3844606476311454;12112.774348712945;20053.496807321404;29335.623582559438;17222.849233846493
N088;N;17029.142208649948;9508.019215709213;2317.1278233349312;56545.3142229255;1.8050393883639293;1.1976980970710056;0.9334504507330679;0.19710493541986157;2.9403472762091143;218.8802836262142;258.33900288382733;1.7910294270876403;10069.66633976705;14833.11820268441;22124.292351219825;12054.626011452774
N089;N;118104.66389308954;90441.06323148846;4624.655827611273;516510.28628488985;3.546909100726035;1.864147401118411;1.2634703746268254;0.26811665062170364;3.3122457678740833;1669.4128423654306;309.3963776827272;1.3058743415122698;57298.39773153694;94014.30107946778;146541.45671319877;89243.05898166183
N090;N;17925.267847597726;14478.253139590464;1211.9659832711714;103597.4360886341;4.184857396398855;1.7521195897415678;1.0727107644998934;0.22761395597808132;3.1204404089279216;258.5892362825292;400.6254768293824;1.2380822240620641;7709.13258823612;13520.88587219294;23529.35686700281;15820.224278766691
N091;N;96583.74032960749;56365.25073401422;10013.628615465099;339794.9550357483;1.1109875976991015;1.0730559095224648;0.7343532148660689;0.15691056807345902;2.5143549396535665;1254.9880520854533;270.75552988022497;1.713533410600496;55513.03776231079;81153.16097405062;127112.1204344539;71599.08267214311
N092;N;112625.0102698424;93980.480859505;6877.376420946712;489195.9668406065;3.815754754897844;1.9124579582899142;1.0672219521775579;0.22595556397143307;3.123866896292343;1646.181893444809;297.17005683795514;1.1983872527552804;48622.190807918334;87966.321241125;137421.16513292128;88798.97432500294
N093;N;13266.781405861951;8692.858241832351;1283.8971772746518;45164.434622294284;1.7132488685401537;1.4553837535251704;1.0810394220739874;0.22934561596863304;3.13151878278084;178.00081838444189;253.73161220387888;1.526170223508151;7255.112195931889;11062.06242724392;16161.823101494367;8906.710905562479
N094;N;77210.59364779678;50324.68851588987;5230.437539547657;305300.9287712817;1.8705667036880618;1.3434181630282418;0.8595885044978036;0.1829623815823469;2.779604958497864;1034.3015047503236;295.17594953608824;1.534248813550386;40793.02186129615;62936.615719535606;100944.56294770402;60151.54108640787
N095;N;76706.8947484314;59866.44103159244;3013.0499018779415;369217.20209344925;4.526882815214121;1.921789187086204;1.01854591343616;0.2175200703942784;3.0193019518537927;1091.9869847108268;338.11502084086015;1.2813003984645086;38937.47738816816;60609.83633921626;94398.007435887;55460.53004771884
N096;N;59930.38141319916;39336.55096853028;4945.862634453532;208154.5428294498;0.20234561148439933;0.9047907097817759;0.8196956750710286;0.1745876816533081;2.701825299586828;804.5067373754765;258.7356117221684;1.5235291335314118;26665.816890318903;51380.16408703269;85245.47072091108;58579.65383059217
N097;N;158499.55932562333;30215.042954437406;72057.67201879554;258040.68852150947;0.14288400769584442;0.1381490722287254;1.6639785266995313;0.3469066563813163;3.563038730157086;1810.7939422123825;142.50140919194916;5.24571682934993;137949.8972675145;157802.00130753586;178115.2631355155;40165.36586800101
