name;class;SG_average_delta;SG_std_delta;SG_min_delta;SG_peak_delta;SG_kurtosis_delta;SG_skewness_delta;SG_centroid_delta;SG_sbe_delta;SG_sbw_delta;SG_rms_delta;SG_crest_factor_delta;SG_var_coef_delta;SG_Q1_delta;SG_Q2_delta;SG_Q3_delta;SG_interquatile_range_delta;SG_average_theta;SG_std_theta;SG_min_theta;SG_peak_theta;SG_kurtosis_theta;SG_skewness_theta;SG_centroid_theta;SG_sbe_theta;SG_sbw_theta;SG_rms_theta;SG_crest_factor_theta;SG_var_coef_theta;SG_Q1_theta;SG_Q2_theta;SG_Q3_theta;SG_interquatile_range_theta;SG_average_alpha;SG_std_alpha;SG_min_alpha;SG_peak_alpha;SG_kurtosis_alpha;SG_skewness_alpha;SG_centroid_alpha;SG_sbe_alpha;SG_sbw_alpha;SG_rms_alpha;SG_crest_factor_alpha;SG_var_coef_alpha;SG_Q1_alpha;SG_Q2_alpha;SG_Q3_alpha;SG_interquatile_range_alpha;SG_average_beta;SG_std_beta;SG_min_beta;SG_peak_beta;SG_kurtosis_beta;SG_skewness_beta;SG_centroid_beta;SG_sbe_beta;SG_sbw_beta;SG_rms_beta;SG_crest_factor_beta;SG_var_coef_beta;SG_Q1_beta;SG_Q2_beta;SG_Q3_beta;SG_interquatile_range_beta;SG_average_gamma;SG_std_gamma;SG_min_gamma;SG_peak_gamma;SG_kurtosis_gamma;SG_skewness_gamma;SG_centroid_gamma;SG_sbe_gamma;SG_sbw_gamma;SG_rms_gamma;SG_crest_factor_gamma;SG_var_coef_gamma;SG_Q1_gamma;SG_Q2_gamma;SG_Q3_gamma;SG_interquatile_range_gamma;SG_average_entire;SG_std_entire;SG_min_entire;SG_peak_entire;SG_kurtosis_entire;SG_skewness_entire;SG_centroid_entire;SG_sbe_entire;SG_sbw_entire;SG_rms_entire;SG_crest_factor_entire;SG_var_coef_entire;SG_Q1_entire;SG_Q2_entire;SG_Q3_entire;SG_interquatile_range_entire
S074;S;241147.5921273522;122478.19002889552;18244.85717304964;613100.6729891554;-0.5280459139513627;0.24241168554375023;0.16329445976808582;0.12039450982267715;0.1713610365653635;4292.605915640983;142.82715092834363;1.9689023169795352;145213.26159195765;235095.11438466317;320552.91499739053;175339.65340543288;191661.1687146248;102460.37641754259;19900.09093762596;531908.1685376631;-0.4547692032651498;0.3993350851664603;0.899892192164931;0.1913761796738372;2.8544821722005627;2438.9816062554532;218.0861746449564;1.8705881767755232;112069.12487142673;183787.0835616493;260976.1800963805;148907.05522495377;93451.42484387622;49289.301487931385;6799.853101163973;290943.74131614686;-0.2866336848426614;0.5432697296228458;0.812825265120666;0.0933124679956784;5.862509591227574;1185.693690321986;245.37850179259908;1.895977869898563;53119.31937456753;87089.65402661925;127818.64807866578;74699.32870409824;24748.999442513414;12204.586603795306;892.4947753382128;105160.72599778934;1.6393730939595104;0.913287154519277;3.2132828864459237;0.16062929425322217;49.442634135063834;121.46691940080042;865.756096528586;2.0278441413834636;15734.015285281128;23179.94671639136;31891.493943746864;16157.478658465736;8020.997768069868;6277.078066256446;6.283890897194765;59617.58406599879;2.8701524867102997;1.4321658069391485;3.373284222004849;0.08409524560119609;117.73649785482442;35.27477674767458;1690.091038490526;1.2778234846541376;3237.7966070112543;6502.864724227626;11120.232467281163;7882.4358602699085;40644.68576687353;73323.5321546064;6.283890897194765;613100.6729891554;11.058056933844945;3.2121619105184966;9.809840694964116;0.8725613637487829;126.75131385921743;202.90680730002148;3021.587501904824;0.5543198011952308;6426.380899397758;14767.557948188021;31962.857598987648;25536.47669958989
S075;S;93367.19366019152;51686.71619234718;8800.391001344691;382559.82147305366;2.2715403258420954;1.3067870167153735;0.023124665333228343;0.017049462373441782;0.030304250881629087;1693.7393596180546;225.866996182531;1.8064059885858181;54968.76887614686;81510.31830475054;117921.73629676207;62952.96742061521;239650.58307641273;144398.93583398307;28465.3087371386;925621.6296692245;1.209886967415426;1.0871728193319448;0.4345017963646897;0.08752353880968733;1.8321022396496103;3139.96451549146;294.7872898252636;1.659642307557872;133400.73539566825;209887.4455454822;312597.96144563425;179197.226049966;401329.20676596503;186555.3846845497;116354.14063398182;985238.2534569664;-0.1827709124677499;0.7713932097082492;1.2947487403707898;0.14657069452087293;8.39763161860171;4966.741322538597;198.36713641317485;2.1512603747384764;258620.2884789829;353032.7781676493;518323.34157313214;259703.05309414925;222131.691374666;209213.30287620812;3388.45964200249;1297611.5218245795;1.2688749463413043;1.3668853001041261;9.034433691212413;0.5273151623441068;43.66088421513403;1343.190209261154;966.066840628889;1.0617474525800192;70080.8641158561;135830.6245925891;324462.89392517577;254382.02980931968;6699.323116242159;11180.375621541772;3.711524863401363;140544.81181486067;24.427331193008435;3.9838181301393525;0.9324758630356055;0.025690147805937258;32.909982805646436;45.14071521387556;3113.4821667969354;0.5992037605010557;834.3579638530049;2306.3330396138126;7427.255833797491;6592.897869944486;125056.17373507353;188244.6566232009;3.711524863401363;1297611.5218245795;3.480694456444499;1.9430033632778547;13.379241912653889;0.9819513593411942;51.326658970181;546.9846265580483;2372.2998029943196;0.6643278804210188;2452.4043452517776;29170.49021888386;171713.45525514448;169261.0509098927
S076;S;956686.7204724448;423367.7779260445;21342.65249649522;2275119.95127106;-0.2486110754632973;0.2607087162424551;0.04013204422074066;0.02958874293102243;0.05125871341005292;16603.918663707744;137.02307252588128;2.259706029492784;644762.2158579944;935345.7354346716;1240129.229652159;595367.0137941645;890580.5867637398;338646.5942003841;100332.45087219174;2444644.841856292;0.31949192660564707;0.568672379152858;0.2620543103897213;0.05508837841524194;1.138355404269332;10692.72744966606;228.62687311202717;2.629822954122979;648432.3912390992;865701.415946928;1086291.9971710928;437859.6059319936;962729.9164202791;345812.6386096075;80246.39201120421;2561136.626591769;0.5128755652441144;0.45170849265005886;0.5252131079832412;0.0595512980359903;4.124237729646246;11480.106948136301;223.09344661702372;2.783963941546734;743434.3026669561;941484.2461779378;1166798.583789507;423364.28112255083;908320.829236006;549053.8448801173;32548.193493149865;3831322.984301248;1.1015659289673874;1.115912973597785;7.990108920026719;0.365207253555798;80.2673389916191;4671.969399533021;820.0659415029991;1.6543383453299239;489250.9667311823;772445.6131727295;1203123.2766140953;713872.309882913;502493.36417347554;606795.4903438475;181.31306578243118;4647092.851372389;3.3157597248573083;1.7655152951871058;12.13886682977665;0.32636711667154245;214.78400208905373;2728.5762443477156;1703.1200286225858;0.8281099186955592;65236.00631235597;238036.410625842;742636.287296991;677400.280984635;727587.7483347153;601405.4492260402;181.31306578243118;4647092.851372389;1.280227380153332;1.0604268543843602;22.91760217877805;0.9676328462969072;155.88526406023007;2284.688659793674;2034.0158084349484;1.209812364139802;227292.2040187975;626085.9976979343;1061170.6679333732;833878.4639145758
S077;S;135176.04188917272;86128.67257828513;7164.026228676882;494136.98355490033;1.8694840856204813;1.1621879499845102;0.09693697915245394;0.071470153398503;0.1133563844825143;2543.8576460080967;194.24710511231476;1.569466216564604;72782.65699144683;116805.16747407823;184868.23469461375;112085.57770316693;129563.35666375852;80919.64796640354;8836.138396014812;565197.8353067216;5.81128473749593;1.8485885360409384;0.6520599727825952;0.13700523918544288;2.374277962607799;1714.3141925429106;329.6932602934011;1.601135940650051;77025.62609341758;115014.55889962305;164517.18345026582;87491.55735684824;101451.42579796554;48771.17929954274;10061.111768378232;304546.65256263857;1.1012552245654552;0.8573994824098201;0.9439618169175149;0.1072786103653211;6.6688439718365755;1263.2681081969254;241.0783986285547;2.0801511723731623;66070.61474368705;96815.40125737696;128543.49234622534;62472.87760253828;52929.01928456286;30199.520600207896;2029.6083350677077;275011.55036637076;2.8787317388435776;1.2808937161785892;6.828641679960338;0.36379957550332276;60.558859392216256;268.2404841046405;1025.2425217779166;1.7526443543676151;30426.844743656427;48506.78609626864;68835.60949726934;38408.76475361291;4638.570316738014;5780.097865877748;2.1957904335051;67376.54262469258;12.090604131930395;2.8318263525117904;1.958707610496325;0.05150251388138042;69.2338512882551;25.667499099931018;2624.9749678523863;0.8025072281425144;1040.4726183210355;2559.1271170835626;5930.777527410257;4890.304909089222;40719.915497378286;55062.96790988806;2.1957904335051;565197.8353067216;9.556793847015308;2.456767770407044;11.994232464182776;0.925764050721231;90.7404640029342;165.75204015424575;3409.899719971827;0.7395154500937446;2654.335317064957;17043.865802920925;60722.94498742974;58068.609670364785
S078;S;100868.68546803566;47555.04418439134;13469.762601991493;292959.7858219024;0.9006656839138167;0.8544127218492193;0.060380199897973046;0.044517398692129194;0.07476612636692652;1769.8833683007606;165.52491032398865;2.1210932972099537;68781.94349684234;95112.607600686;122624.6675353248;53842.724038482454;108057.0004072743;50453.85696086394;21705.708782615606;354250.82546530414;1.8489764096586434;1.2348332730882583;0.4555805276382608;0.09537978107448565;1.8245484822792761;1338.3468043338612;264.6928466658732;2.1416995035898245;70382.8841220556;98421.34266225071;132809.94698002908;62427.06285797348;120051.19205341015;48277.35561007144;18496.86325262;303983.85423599166;-0.15917819131507693;0.44776925130523815;0.9355544930899659;0.105966817259666;6.65071862644083;1452.1326181945099;209.33615182747292;2.4866977599818147;85648.68932498507;112815.6387819197;154573.52891538764;68924.83959040257;74441.60833730346;43980.29178751665;6364.930492431856;303169.13628410303;2.581292176052023;1.4678084853242461;8.013159934914215;0.42710289768679427;59.48006034843977;380.5944604638615;796.5673906935117;1.6926128798088815;43743.67950292125;65653.28201208526;89861.191493555;46117.51199063375;12150.329681919897;13791.493648448204;99.88216522787874;99517.27239401797;2.5273469412633176;1.6523693935100259;4.245891981765546;0.11261098954350071;130.12121043536615;63.65725970115907;1563.3295065041257;0.8810017240799028;2303.673019153549;5662.369982161733;18153.86168692674;15850.188667773189;50060.083987328486;52236.24276779013;99.88216522787874;354250.82546530414;1.7084343688239558;1.3665315302823995;15.238325032552538;0.950021529522737;114.86746364394673;175.11115271855095;2023.0055023090226;0.958340059216443;5979.7590623806045;33782.18132057962;76312.38987383111;70332.63081145051
S079;S;394690.6428868766;364713.7338439356;1733.001253020196;2153714.0612848816;0.982519907426123;1.2023623072125438;0.015536104982315857;0.01145453279037169;0.020592079811396026;8529.05555877351;252.51495273347572;1.082192981127956;103734.28544928443;277416.72141660645;591133.1100920493;487398.8246427649;1373996.5728811875;611595.1789955546;60746.89716888675;3570708.4270255007;0.0475561614222797;0.6409887767173725;0.38685048500529395;0.07975101047651005;1.6249573848994563;16878.26932696398;211.55654989585304;2.246578488629935;898784.8497645732;1288718.291443644;1730216.0367536067;831431.1869890336;1736545.7033021639;622902.5830172919;413336.3000031027;4409430.658996445;0.6040682694384563;0.6533205786455941;0.8905252176015112;0.1007944832690387;6.408026111722684;20704.222082431428;212.97253485017765;2.7878287081271536;1317514.5487732417;1668086.0541650793;2092870.0520396105;775355.5032663688;1523435.6801194686;723296.5484565533;90398.65871232393;5541280.54739712;1.5025214274329954;1.0515863508879715;10.88096507232628;0.5747619698204436;50.65891065029828;7423.333093667258;746.4679918680073;2.1062393887684614;1022700.0734619773;1395950.3818860971;1883708.1237147069;861008.0502527296;145656.55908994665;177986.8815758297;616.9261523775981;1421035.742025899;4.545478094089645;1.957449194444885;3.2870492330688745;0.08877075022738927;104.11740037081255;796.5317288083028;1784.0290482237556;0.8183555877846592;22483.811056989034;71713.71136485814;204833.51235327584;182349.7012962868;791578.2050322072;840135.5651876994;616.9261523775981;5541280.54739712;0.7788705900825614;1.1195320114746474;16.941632514950772;0.9878314137186199;88.23145704405997;2793.7768431139584;1983.437066942247;0.9422029465629826;71639.03755926547;475023.4114781624;1351679.8647833886;1280040.827224123
S080;S;125689.02696391003;119491.10235927669;1369.923909715096;974613.094612216;6.920793269489968;2.296214303550267;0.004728249551495669;0.0034860661401500234;0.006368423096762986;2752.4138726745095;354.0939479661859;1.0518693399111667;52196.694343537274;86366.23851301373;157074.57264945225;104877.87830591499;992153.1600606467;918414.954104295;530.172685089547;3629045.6040079123;-0.9381664249781019;0.6658310009121541;0.27811698376662364;0.05503601421185941;1.2751358996044229;15172.616860168891;239.18389539874772;1.0802885510812121;181560.15406241856;574076.6412911878;1759613.9104557042;1578053.7563932857;2708921.7599651115;533944.7352601716;1443178.5002205055;4139075.523322834;-0.9135793973239164;-0.259516045265812;1.3246743250101916;0.15026738056364392;8.500866269340927;30985.80580606957;133.57972838363503;5.073412248638717;2250803.977060724;2804107.4881855;3124286.305102353;873482.3280416289;1652040.7291945547;1147085.2137998056;97653.17484761811;5131659.832319891;-1.2190561355834477;0.5252424977261385;10.414320938925107;0.5956653817362921;40.74522637148105;8853.08522346615;579.6464964233959;1.44020750099467;668313.4565488645;967661.814491051;2790576.025788308;2122262.5692394436;51046.555097017204;100181.45144283792;0.6752216561271152;947878.5716272282;14.237224175015715;3.507864909041845;1.030994063973082;0.029731990957876746;34.275613434373014;389.40745654394686;2434.15619217927;0.5095409815073764;2853.4416416455024;9318.025726695656;56093.60526713396;53240.16362548845;835711.1293091495;1147214.4637584998;0.6752216561271152;5131659.832319891;0.11800876205952404;1.2542345704124844;14.737501574404382;0.9966964234810313;48.068579316832576;3435.228865893474;1493.8334628208795;0.7284698334182396;9779.365292844608;163881.14859640965;1188160.3469160125;1178380.9816231679
S081;S;2513371.8790749568;1207514.3697732128;144426.22418284093;8505508.044973884;1.4716010240222213;0.9749291579326782;0.11857353687531759;0.08742245677115745;0.13393438773632996;44254.613545753884;192.1948326625929;2.081442624609926;1657932.2210366249;2321817.7310725376;3086071.477926261;1428139.256889636;1950600.7948645854;701107.8143026523;448415.00040752284;4931879.502600339;1.0425402449609056;0.7995682215347885;0.6440108209111528;0.13569525073989178;2.3456675384725334;23261.72310338085;212.01694649540136;2.782169525245878;1483449.866303157;1867903.2932821433;2326123.267055995;842673.4007528378;1864081.3885210576;511472.7689930235;539593.5139244606;4246785.610413331;0.4210923117528056;0.3414526442034574;1.1435999796046246;0.1296764525477857;7.698851158272921;21692.851950576307;195.76889290946863;3.6445369167766657;1511046.650187097;1831666.0150527065;2196023.024679328;684976.3744922308;545317.0012536084;398836.7356772681;33890.800750600625;3236952.297130251;3.6579802195706232;1.701140994276106;4.517512760723944;0.24658045263911282;53.54089711318074;2973.894599832221;1088.4556222378799;1.3672687404975392;260412.0082341431;429445.6547387438;705585.9136824042;445173.90544826107;116588.68494378976;134718.91444214885;81.18829097800754;924650.6302472537;2.9457117114595954;1.6531395150981092;3.1920298177571924;0.08516123556629172;103.05059798671115;617.0395155649771;1498.5274150564246;0.8654217963866938;18444.700085833985;50536.73349235363;182241.73322987987;163797.03314404588;599301.7218318837;801789.9682580507;81.18829097800754;8505508.044973884;4.772972823872422;2.012004388703385;11.299919889307693;0.8963553941836394;105.99587490369777;2422.7623575612283;3510.665426358859;0.7474547519394785;53810.694665061805;262936.2356056925;759094.6492016972;705283.9545366354
S082;S;72403.43602143759;73388.39978407274;1083.951962810084;700112.3740999929;8.270795784406927;2.283106692885043;0.004671890518368746;0.0034445134862692212;0.006293038566836889;1636.186723790298;427.89271170600387;0.9865787540601354;23426.868597334316;47354.060413391795;97874.0019081717;74447.13331083738;652314.3774011595;540757.8809722309;3977.0342585621815;2394503.81800704;0.12367146365939163;0.8686588380892685;0.3112619812433852;0.06206627181561739;1.3973141285195743;9508.932118009725;251.8162700385565;1.2062965707099094;171199.46791467688;574042.2448512916;968349.6653039147;797150.1973892378;1412581.5277970873;569880.1955770616;277181.27160888084;2995450.0847566305;-1.0976518387961123;0.3003574968010578;1.1860626708698174;0.13440401147567635;7.903924176756279;17094.160661272985;175.23235823697718;2.4787341949419823;910479.7687813037;1275108.5996523327;1923777.3536487573;1013297.5848674537;977043.9793041202;712817.4191932391;19213.900220995813;4272860.877898125;0.11646147734223655;0.9264667715932144;10.86210541884702;0.6042632439589123;42.87177610105174;5323.707747916889;802.6099628722201;1.370679157097382;401412.3556424612;792643.6283350938;1372085.6262623717;970673.2706199104;50672.05983398689;88083.5202516547;4.219801470590646;891941.738443258;17.324567880680497;3.5228737600575246;1.8691041118698952;0.05062401267661008;63.95897781131368;351.9401526249261;2534.3562869731118;0.5752728738499184;4352.839818653845;15600.752884135047;52131.52360734957;47778.68378869572;486946.823888652;671838.2747821527;4.219801470590646;4272860.877898125;1.7434655042949672;1.581034195014872;15.763612892661133;0.9961361607728606;63.577632246343214;2008.2482904092847;2127.65567798756;0.7247976814755712;15252.076590643237;128436.69960341448;768120.4553759895;752868.3787853463
S083;S;92293.6310484297;42426.43034835109;22059.393360980095;242002.38118736312;0.3675257596563397;1.0012888280852954;0.07760597529452691;0.05721769965842661;0.0935583964760633;1612.1481768537242;150.11174820149353;2.1753805420496968;61994.672501575464;80135.00166499811;114860.15194641473;52865.479444839264;107303.3659510575;51697.44783703352;23034.586855994807;312213.9587859194;0.46562498204129277;0.9379987313818148;0.6408930070111031;0.13304605519538304;2.3809288689237325;1336.6863073636146;233.57309569640773;2.075602770359403;68294.07811010015;95070.8854968093;135887.60308139378;67593.52497129363;56659.85257264184;18984.749926172553;9875.530799699789;110906.20149799914;-0.2755866550169155;0.10262150239946236;0.6194999489873747;0.07025287423118043;4.754550405532787;670.6100481571036;165.3810613228646;2.984492963719793;43699.64718528449;56077.3133923524;69984.54585107273;26284.89866578824;50671.38904299487;24862.87241014118;3614.903951062174;170744.4417109863;-0.050575595075439406;0.21526535321231885;7.999462578916799;0.40838033703764526;64.57224611820062;248.4500331060305;687.2385548772218;2.038034391485949;33350.91810940617;51146.71813529987;67379.48883177547;34028.570722369295;7461.717380117668;7883.678212314335;155.33906300661295;106181.85999640031;12.419693861387627;2.470008320807828;3.7355180756208837;0.09714417215982826;121.18360713886834;37.59432715559308;2824.411767151501;0.9464766545725366;1748.4529348806805;4102.850346510295;12029.918747872842;10281.46581299216;35106.60357682054;38161.70377174884;155.33906300661295;312213.9587859194;3.6833301520845296;1.6350878404964682;14.52822832722746;0.9358708753432017;121.1646296497975;125.50149531522997;2487.7309868038787;0.9199432967353518;4316.960750685597;18004.130924869067;57985.3991563587;53668.4384056731
S084;S;373561.2510552427;197896.94020208213;29594.075991819835;936091.1342824765;-0.6754895859319854;0.46868972254738844;0.1779100099480014;0.13117033162458488;0.18215220654865938;6709.352982115027;139.52032882720493;1.8876555174313523;229634.44509715945;336795.47065074317;495651.215812644;266016.7707154845;284360.7411357206;158237.3354620869;15320.77998361304;896061.3978047536;0.22317427317363414;0.8700272703958296;0.9313950126369918;0.19969786807609377;2.8727520126655977;3652.0600003312907;245.35779744129857;1.7970521325155429;167035.1233217789;245847.2844474421;381419.7482398629;214384.624918084;180757.91836912138;97464.67693683071;1240.5771164111452;481937.1788094232;-0.19347686590278768;0.1836262148343927;1.1036017537119556;0.12694076823691233;7.369742949693341;2304.6549188882927;209.11468127380107;1.8545992666273865;118680.34176873253;178653.65826783987;246483.94762574675;127803.60585701422;27179.19760319706;25637.61675795248;12.659944378992174;268619.90528798086;6.4715363197882745;2.067528937496389;2.214638921823627;0.12406628521239609;33.38380043243739;164.4656420086081;1633.288886404136;1.0601296469870352;9622.820084013385;21426.983089187575;35196.93874642476;25574.118662411376;5006.5952022603315;5224.084385133089;0.040238465483113973;44895.05134677157;2.5412969721563643;1.47592017275888;1.4953878709107957;0.036917779276742946;58.208490021021845;25.060094064648904;1791.4957234778662;0.958367980522731;791.2757858440172;3288.4932728856206;7672.087524150775;6880.811738306757;57106.15946249423;118035.22758234212;0.040238465483113973;1071473.0022195359;11.187363647317877;3.1682871713284224;7.272392645844163;0.8622341200906434;71.28478224460152;317.35968837553986;3376.2101535455076;0.4838060690200018;2556.236563165658;9850.106655843665;36006.98060746773;33450.744044302075
S085;S;796074.5793067635;361581.92690235114;58793.357340223;2288078.661762801;-0.025650119659097026;0.49481565760578056;0.04046781213166092;0.029836299480747633;0.051661205345359326;13876.717228073958;164.88616321544652;2.201643721871507;549615.7424894952;742458.2244063325;1032898.5267157177;483282.78422622255;966021.1247923104;299463.7152085387;264171.607984188;2062558.4427103612;-0.005055998719085242;0.5439350668820201;0.34438112653222225;0.0724115461873716;1.4425258817303934;11350.136930739493;181.72101845964073;3.2258369736700776;736429.6238878357;926113.7643128184;1160831.4534336575;424401.8295458219;999500.0091972776;309429.65558097337;239695.88063782122;1957643.9573281314;-0.4701050599831813;0.35739249713600096;0.6611964119298991;0.07492107493594131;5.028059666508897;11742.123037079964;166.7197619328437;3.2301364499813516;757683.3288165831;970608.5263346338;1217129.7495639666;459446.4207473835;794851.3595003391;351516.8690059245;85013.11432202926;2783002.2838088274;0.7247340494405106;0.8397059155796777;8.002077240707113;0.3872759031320703;73.59718869667361;3825.674270658008;727.4540608837973;2.261204026276596;535898.3137121294;742954.3448081524;995480.0324675753;459581.7187554459;320943.52573808737;381748.2930745743;675.2059013286367;2082554.4919004973;1.025007173527908;1.340758017614372;9.261226625279486;0.25260335574590853;196.22405249210905;1727.2884300548917;1205.678481754385;0.8407202640075492;31875.956066129103;123029.29585420468;540350.2473634647;508474.2912973356;598709.8546372459;456322.04237597296;675.2059013286367;2783002.2838088274;-0.5716080417103715;0.4174338904651727;20.22283221674734;0.9648861307005426;148.14770248658058;1821.9679143723945;1527.4705234134028;1.312033605740125;133783.6839482881;593609.2010215921;920366.5204304993;786582.8364822112
S086;S;51192.878196015736;36897.431493237804;654.2781933794977;199916.19370623832;0.45177837205654825;1.0177379709129892;0.01689779037135166;0.012458482619278914;0.02235143502896452;1001.5266971659272;199.61144747509147;1.3874374481973863;24063.53624319174;40943.49623226502;71907.921842518;47844.38559932626;57788.480756449186;35725.59312953956;1696.4767305364244;284982.9718139862;2.495307515656841;1.3324795064853194;0.1355350886603676;0.028127224272957146;0.6296646674575763;762.4554752327065;373.76998535817125;1.617565327660495;31289.3041811909;50355.935830918446;76693.15026763445;45403.846086443555;120633.51169542084;56447.467724275186;17598.703159610493;288661.6106246706;-0.5283135712424385;0.472344740895755;0.5202735332282565;0.058715608956596985;4.11150553230036;1494.6908880897658;193.12462056524865;2.137093417275519;75940.1945069948;112828.19895519078;159880.47094311763;83940.27643612283;159287.4650803683;57512.990083190896;14763.459885045362;453342.7472167333;0.15381746988151734;0.3038588095976315;10.1119408616426;0.5039420014335859;62.25366221980225;745.4602065771027;608.1380913655037;2.7695910932463;117677.48018089948;157805.9967248583;197669.86589998662;79992.38571908713;52831.38116360206;43174.49616453312;642.8168506203074;275253.70462520845;1.6295239880118944;1.3345981073309183;10.664564639893332;0.27000192625699465;237.5675187520247;236.30009490739747;1164.8480493970023;1.2236710525183119;18194.886566779187;43638.340824817584;70784.77452803444;52589.887961255256;93129.9067242807;69025.33593178072;642.8168506203074;453342.7472167333;-0.16851699400439601;0.745630194596853;22.961210162889635;0.9745704227085673;147.73131085148688;280.5644298809887;1615.8240280460163;1.3492133789297756;36034.06258267856;75368.28687578934;142495.67435809152;106461.61177541295
S087;S;912914.008143453;609163.3198253463;35688.405047974906;2845191.775715068;-0.14604369040098497;0.7966706720500139;0.06489887215019745;0.0478489466921564;0.07980197160253241;17418.337253202248;163.34462551481474;1.4986358804486049;444010.2612594046;769619.5978382843;1288823.5886788142;844813.3274194096;1336595.8425767182;400035.18855730066;229747.9156065029;2748923.558799482;0.1448216467814598;0.40974340962871636;0.6687267191748443;0.1401111225151922;2.424331465912407;15657.369638275844;175.56739237218312;3.3411956768029807;1045975.7134618078;1312766.1073634536;1592161.8685230482;546186.1550612404;1502262.6357377076;358624.54085778794;435370.5581336509;2726530.9203772834;0.5463166555623395;0.433536619017721;1.3892907792216083;0.15747744942859201;8.772654561115042;17332.881740367786;157.30395910030765;4.188956595509251;1268425.7703518432;1458698.4990958024;1713446.9809541134;445021.2106022702;565868.3869134755;536579.532953288;9235.56559434105;2844720.365523102;0.3768975023833603;1.1579734642504818;6.324561282061906;0.3855682775187316;45.43197421520744;3432.64874934741;828.7245719690718;1.0545843666436252;155926.98564615453;340010.62574400223;901419.0164232692;745492.0307771147;11980.34856439799;18229.401156452717;19.380453879625687;231430.34050233214;15.303309125021354;3.155324073969067;0.4809711466644811;0.01318655223674289;17.515619414297532;75.54843803622107;3063.337198200905;0.6571992388327725;1430.0508720462922;4286.692704719344;14933.879429806051;13503.82855775976;425316.6090198322;610638.8338050096;19.380453879625687;3006195.0038022087;0.5359668233324397;1.3361701845676566;10.557642997017721;0.9585688438800618;44.058175084752975;1801.0957476514911;1669.092277699332;0.6965109086980295;4494.325220112074;57625.49119135347;755315.4292366549;750821.1040165428
S088;S;67456.27277773229;45659.424667795145;4500.477301327153;283967.5471461668;1.9523772543957323;1.421021124459651;0.019795880943898808;0.014595200511600986;0.026071675800637066;1292.7945827794745;219.65403547379043;1.4773789479066972;34119.716326002315;52951.32131687862;85633.26451321988;51513.548187217566;199769.2461094873;123941.53904185366;13700.166547142338;690785.0305361949;0.6102818302734403;0.8615016230829113;0.42860959859878617;0.08644628832744561;1.8094690572992882;2638.3448553439603;261.82514735972126;1.611802206538903;107501.03895614517;183281.91772533528;265587.5361124023;158086.4971562571;340670.70321508497;125794.82330322843;124152.27973737191;826571.505971003;0.09997183758026962;0.7714774894271352;1.3020531420158072;0.14741867633972255;8.42718767126636;4075.497614514472;202.81486683423694;2.708145647566897;244876.8662681486;316070.4232379816;430349.7047059011;185472.8384377525;188715.60106985152;164064.36164464056;1824.9259887695655;910177.776008258;0.5803172644823773;1.1548993358572226;9.13171304432587;0.5308097380749907;44.02176236571729;1100.7271807619213;826.8877083404396;1.1502534686881294;65727.61275030044;116969.98847736191;291403.95883676945;225676.346086469;6836.623292044201;10634.303730200023;0.2581697052042947;134108.6944743429;22.925043012389715;3.7928406659225065;1.1371140552834713;0.031063377160896327;40.094569667528454;43.78459188513138;3062.9198240827795;0.6428839598241952;1023.3216689307673;2538.6083815792126;8030.259684971162;7006.938016040394;105832.57592030875;151828.82919303342;0.2581697052042947;910177.776008258;2.283938037419544;1.7041837605429868;13.68605708934622;0.9846356300495102;54.67877567714901;447.9368902837664;2031.9330596586133;0.6970519135450517;2639.502430072507;26747.469968326317;154882.13811462512;152242.6356845526
S089;S;757814.5647985225;325745.2028562009;177252.54564631317;1592274.7311771677;-0.7898037655176173;0.4522691704509138;0.19091945886816125;0.14076199951111476;0.19117976075696455;13091.355540020084;121.627949551107;2.3264028392554934;503433.6611240235;679544.8047416899;995892.7010955702;492459.03997154674;512814.41862573643;264137.2427560484;128975.60072617288;1658976.7469806066;1.1760609482342383;1.2046616788639863;0.8939739284929629;0.1905077740570479;2.835970284062443;6473.615419115676;256.26742393159185;1.9414695681493164;316168.4101381884;432980.0205532398;642675.8572534728;326507.4471152844;334495.8429999172;143216.34588169592;44795.194248040905;830322.5356591346;-0.09469325819604313;0.7546500055203956;1.0867169287732814;0.1242633907447857;7.3450006727989825;4083.48629129266;203.33667763980407;2.3355982233775747;224975.47512141088;293558.54709949356;440422.6080434439;215447.132922033;46360.766356813685;29896.94446603192;245.3484838439007;299725.2240615982;4.68835035194941;1.6871831050310946;2.2346924655182994;0.1119480255025717;38.16562708663615;242.82567448327973;1234.3226254777123;1.5506857702293793;25111.60989480045;38044.483192846106;59140.52949296248;34028.91959816203;11462.176690315297;14114.447044097595;0.027431362556513267;126860.69828077592;4.3321176323274875;1.9711623283767936;1.7304637495930029;0.044710432706259844;63.08032445450961;62.97177560223156;2014.5644150501023;0.8120882564158665;1882.588585023094;5625.428205326447;15507.599850140004;13625.011265116911;107066.0521146411;216328.4910488265;0.027431362556513267;1751480.275852235;11.511638762899793;3.2041534913500316;7.539821449950511;0.8551508348421252;79.67922812131637;584.1980001249553;2998.0935838150886;0.4949234915639278;5787.890675575269;25040.558101324616;66259.97201477217;60472.0813391969
