name;class;mean_psBeta;std_psBeta;peak_psBeta;min_psBeta;peak_frequency_psBeta;Q1_psBeta;Q2_psBeta;Q3_psBeta;Q_range_psBeta;amplitude_psBeta;spec_centroid_psBeta;kurtosis_psBeta;skewness_psBeta;coef_var_psBeta;flatness_psBeta;1st_moment_psBeta;2nd_moment_psBeta;rms_psBeta;crest_factor_psBeta;line_length_psBeta;nonlinear_energy_psBeta;Hurst_exponent_psBeta;Hjorth_activity_psBeta;Hjorth_mobility_psBeta;Hjorth_complexity_psBeta;Shannon_entropy_psBeta;Renyi_entropy_psBeta;spectral_entropy_psBeta;approx_entropy_psBeta
N033;N;2152.89391372374;2835.584425706436;13966.674022174755;34.876632953919625;13.09384671711008;438.48496151587875;886.5769163599437;2245.460070340524;1806.9751088246453;13931.797389220836;16.128715375080173;3.4532033580522876;1.990690870887564;0.7592416907803351;0.009544267481933643;14688003.769722477;76720818615.68137;173.10603781711785;80.68276646092606;108320.70189396966;751740181.5815791;0.5038068790189938;8040539.035308898;0.1826085332938635;1.2941373027338439;8.724513853119952;2.6263403673750423;-3289572.6824045083;0.0009125773741427423
N034;N;2228.1753825807396;1801.0556645271954;8699.219987741551;95.10929861081912;14.788843055894558;999.6898194178614;1624.1101351626255;2965.4733710249493;1965.783551607088;8604.110689130732;17.88907802873896;0.9095405932506617;1.3019077414384665;1.237149648656567;0.011071700100830867;16860781.387737006;55825554959.89247;139.30396923489477;62.44775389761437;125627.17552980507;619611418.2895061;0.5348679939000235;3243801.506725497;0.27711113487268324;1.3993004839793974;8.724513853119952;2.6263403673750423;-3274328.1200976777;0.0009125773741427423
N035;N;3283.1163176134855;6660.189160814919;42251.48937710029;45.5187737774556;15.424466682938737;441.0108505503755;735.6883277255909;1717.9505452943247;1276.939694743949;42205.970603322836;15.479448429860192;14.607288884712723;3.600226294007494;0.49294640712753784;0.006317391765093331;21497210.97482998;344315806084.472;361.03663597004737;117.02826020294958;269855.45312515064;6957933299.572885;0.5376408253771743;44358119.657836534;0.3006909160242309;1.5603780484729686;8.724513853119952;2.6263403673750423;-5538743.155199525;0.007482692829686499
N036;N;2227.907882211108;2560.090765746626;10455.161114813092;75.95872358220724;12.41584818159629;426.4237436140003;836.3922606076474;3483.497773059888;3057.074029445888;10379.202391230885;16.05005418977986;0.5419877783588607;1.3246075697055644;0.8702456616069859;0.009389644865062352;15125651.867234886;69820826332.07245;165.0104822265315;63.360587604731215;116739.14702644938;730880761.4835143;0.5228730041019202;6554064.728861147;0.20886184824231546;1.3676233068202883;8.724513853119952;2.6263403673750423;-3388911.8128528204;0.004197635101913733
N037;N;2914.6443622781594;2419.2941629365705;14732.563172868331;136.31281767157228;13.05147180864047;1328.948057977599;2173.5464708771265;3701.5063542172948;2372.5582962396957;14596.250355196758;18.434286980543007;6.029844360456503;2.2379555304109524;1.20474988404896;0.00971895505566401;22727532.232453458;98092942325.84018;184.1736769332883;79.99277322461658;222705.21073369432;1521188915.0796177;0.5713647188010792;5852984.246818962;0.3670963282076819;1.5364354234741677;8.724513853119952;2.6263403673750423;-4416784.283680128;0.0023724803536309125
N038;N;1968.9953904502026;1787.8463420167166;10449.602963710546;69.43097747750352;15.085467415181842;814.7897346473301;1407.0733478514032;2573.3485944679937;1758.5588598206637;10380.171986233043;18.246847140448537;5.0128033996822765;2.094635187908159;1.1013224929773033;0.011731171578446364;15197526.195842283;49504562754.60973;129.31294522232702;80.80863788033443;120828.07846363257;643739833.5584987;0.4761976130311874;3196394.542662554;0.2896994477425638;1.4476184847938285;8.724513853119952;2.6263403673750423;-2862592.6950542284;0.0009125773741418541
N039;N;5134.629439322268;3523.8709142891425;15548.884192798092;238.16738483375116;15.04309250671223;2103.162084672292;4393.3418756069295;7843.641928785028;5740.479844112735;15310.716807964342;18.43470102579053;-0.5564970813881325;0.6338108749303427;1.4570991855863873;0.007009913644088559;40039216.68447034;279865673437.0001;302.79269761646054;51.35158250247319;332851.75783298665;3664620415.017778;0.5579740486913022;12417666.220572999;0.3628875219867428;1.4707216833503955;8.724513853119952;2.6263403673750423;-8283787.104364661;0.0023724803536309125
N040;N;2533.251537493155;3081.293121069456;16304.698455275045;119.34810033521481;12.41584818159629;625.0137721807205;1294.216222629823;2840.897574543492;2215.8838023627713;16185.35035493983;16.42583204333947;5.273639862225229;2.2568943788180937;0.8221390948401278;0.009250622746091836;17601353.28976068;95000477338.19458;193.94943803926816;84.06674760240294;193865.16648519813;1938372799.2052903;0.5300244963276675;9494367.29794995;0.34838370857661705;1.5564680841236627;8.724513853119952;2.6263403673750423;-3899018.651911817;0.0009125773741427423
N041;N;697.9546056330171;772.406091760343;3360.512189043614;58.00283230244058;13.348096167927753;231.1860929743736;336.0145251095789;721.0347443934954;489.84865141912184;3302.509356741173;16.698905204235302;1.3784116220688194;1.5915354852938641;0.9036109542356817;0.019875680807825816;4930097.907845555;6599785303.945082;50.6168054889151;66.39123422712944;37603.819591824984;79274426.09791422;0.5190400109363579;596611.1705884873;0.23499299365004206;1.3381312047230254;8.724513853119952;2.6263403673750423;-901590.4116875171;0.061431347084389465
N042;N;6213.8797411594105;6020.342390450674;32900.78034879714;354.60744913104315;12.20397363924823;1917.3033174323252;3631.529822569983;9298.359024522408;7381.055707090082;32546.172899666097;17.263166574325027;2.343122312183712;1.5824137899908726;1.0321472331898798;0.005867848317433286;45375734.961805984;491636873549.41235;420.6738485406219;78.20971154478624;433065.90987918695;8169534581.039284;0.527402112088052;36244522.49825734;0.32770549761844203;1.4960494605677195;8.724513853119952;2.6263403673750423;-10426500.290898865;0.0023724803536309125
N043;N;6197.340789423359;4587.274142589777;19275.782025399836;347.8428247610255;12.246348547717844;2375.2050287885736;4594.083742697227;9361.112412587587;6985.907383799013;18927.93920063881;18.180605395633535;-0.4480753670549147;0.7818637861440987;1.3509854865409479;0.006220469263568454;47660005.32798775;422754319519.99713;374.8919999547586;51.416893472589464;439011.45051444555;6293678491.682271;0.5366671980562655;21043084.059272766;0.36959057850684096;1.5434504090357644;8.724513853119952;2.6263403673750423;-10246614.055303825;0.0023724803536309125
N044;N;2643.1332864401224;3031.6591247698193;15314.183486341013;80.14074764066419;14.110844520380768;906.1879218331942;1299.3535610704098;3034.9218194644145;2128.7338976312203;15234.04273870035;16.55039278748691;2.5037003110490907;1.8085637954227094;0.8718438246716818;0.009176170870193815;18504090.19595217;97563880170.58604;195.56011947190896;78.30933795548638;159244.22369100398;1567976860.7622683;0.5321088605789731;9190957.048800107;0.2540867612041763;1.5638339894128814;8.724513853119952;2.6263403673750423;-4071996.2576568862;0.0009125773741427423
N045;N;2437.0209765730247;3154.662622489491;14685.889086582727;139.1570126338128;12.62772272394435;553.8107549086886;1051.7402912809735;2964.5629354604334;2410.752180551745;14546.732073948915;16.063931333988737;4.141942401711603;2.1179450155242723;0.7725139795297217;0.009162609183854194;16559662.21628836;94021914254.9606;193.82285484193065;75.7696459406688;136642.07117880543;924330278.1293331;0.5171176586502261;9951896.261732271;0.22587685924171316;1.1069298095873557;8.724513853119952;2.6263403673750423;-3764499.553150645;0.007482692829686499
N046;N;736.6819457207785;838.6853476372853;4357.167456569235;51.174927761822666;13.94134488650232;262.69451288992457;408.52265504293626;738.5283068078687;475.83379391794415;4305.992528807412;16.95282584033877;4.451612197478109;2.1856585376409505;0.8783770311430059;0.019508370826708796;5282779.626897607;7704846586.795523;54.27566015123237;80.27847923781175;45993.92437418474;108401628.80253668;0.5311454858316785;703393.1123414742;0.27390548463530867;1.3282035755294879;8.724513853119952;2.6263403673750423;-957046.356349251;0.027193039196319546
N047;N;4622.018765231994;3134.059206671179;18041.636198781114;382.26180609638413;12.331098364657068;2217.336923552806;4023.161638090974;6172.291229407429;3954.9543058546224;17659.37439268473;19.07092798272791;2.727277816868205;1.3894867484711426;1.4747707239842611;0.0076190637455591115;37285837.103773326;227975765577.6263;271.52221533603097;66.44626177807629;295093.79815216525;2852915503.964628;0.507781050509452;9822327.110920379;0.33816732027375473;1.5163050818438708;8.724513853119952;2.6263403673750423;-7344404.433655664;0.0023724803536309125
N048;N;10466.65055218387;6212.6768914280065;31136.916249890164;1094.2213245447836;16.61096412008787;5905.158677115588;9090.471781203583;13334.0034210974;7428.844743981813;30042.694925345382;19.79144425587727;0.6286079793176906;1.0108118905503995;1.6847247547390272;0.004909552534690027;87624505.3915514;1180584694569.1865;591.8040055143463;52.61356117863477;781508.3631210544;16784764184.117376;0.5598656581249459;38597354.15728355;0.4285570806172828;1.5794029243506502;8.724513853119952;2.6263403673750423;-18118442.255350776;0.0023724803536309125
N049;N;3294.787907726061;2929.6057841617076;13676.979466941402;232.1954368667892;12.458223090065903;1017.9384127699731;2399.235593198438;4493.336664693015;3475.398251923042;13444.784030074614;17.437335941493533;1.3945857554736243;1.382651141028447;1.1246523083544664;0.008591245366292228;24302332.884064734;126600918925.18153;214.36705120382686;63.801686827034366;232812.9575266642;1975529814.4785495;0.5288192962076361;8582590.050593734;0.31770426205148194;1.5067698759911212;8.724513853119952;2.6263403673750423;-5114082.820584374;0.0023724803536309125
N050;N;13745.734578060157;12042.490970219762;70774.59228772446;471.2771419562061;18.81445936050769;4516.603459477178;10311.301004991905;20439.304830086894;15922.701370609717;70303.31514576825;18.552322716985184;2.281596285859691;1.4457135229443128;1.1414361540359381;0.0038165758739240204;107871473.53878416;2520001266892.1567;888.5491772135953;79.65185732281782;1017037.2996992395;33067261299.097168;0.5070908365237299;145021588.7678245;0.33440927723751995;1.4626156989920613;8.724513853119952;2.6263403673750423;-24927313.726992898;0.0023724803536309125
N051;N;4758.136260846176;3422.668342116645;18442.381603641446;250.35784744476473;12.924347083231634;2288.126081811061;3803.7702220458063;6340.349143278769;4052.223061467708;18192.023756196682;18.558503616856875;2.0753557813367385;1.3799175754097353;1.3901832679188693;0.007398536402719789;37352545.04971211;245495190665.7862;284.98483745866156;64.71355377394983;306513.55719018984;3150946869.76635;0.5772686269881888;11714658.580127502;0.34668943655732865;1.463372051640018;8.724513853119952;2.6263403673750423;-7606774.111679611;0.0009125773741427423
N052;N;12222.643761014186;7025.44962158185;37341.42553200988;1992.5936184747711;18.81445936050769;6871.2557734522115;10037.413956083481;16095.479657689593;9224.22388423738;35348.83191353511;19.67792807972536;0.5585807639070417;1.005052395837144;1.7397667650290738;0.004541682446176024;101738396.96142325;1575373413901.2666;685.4619378984011;54.476293237370996;865104.1275155708;19747322955.793297;0.5445751190992081;49356942.38538455;0.4230135505272377;1.4949839978088735;8.724513853119952;2.6263403673750423;-21478376.350865822;0.0023724803536309125
N053;N;3577.5505953075494;4143.843465271624;21304.63078926797;215.57120152865483;14.576968513546499;851.1719530774012;1827.6263502631675;4949.947662046489;4098.775708969088;21089.059587739313;16.50879975474461;3.285907348564712;1.9095435814280044;0.8633411530358194;0.007648399255864701;24982831.083139077;183912735156.5892;266.1799944111644;80.03843728525673;335798.3493515489;5268603317.645232;0.5004106590294229;17171438.664674345;0.41883798207631645;1.7261562836787838;8.724513853119952;2.6263403673750423;-5718724.51123023;0.0009125773741427423
N054;N;2831.2295903230797;2322.4480197735793;10404.8201772559;130.33046434273768;15.04309250671223;1056.925335333984;2248.717004518264;3821.4798077981395;2764.5544724641554;10274.489712913162;17.766791225125417;0.5605101578202265;1.1614863963939466;1.2190712413012812;0.00947719607377964;21277688.912625365;91172249327.8562;178.0484288627656;58.43814654088088;183349.946790769;1355621584.5977027;0.5199298050046648;5393764.80455022;0.3291985583292822;1.4882056086406206;8.724513853119952;2.6263403673750423;-4295815.529369924;0.0009125773741418541
N055;N;3841.888104804107;5958.4423087376435;32599.853123769863;44.642827409872936;15.763465950695633;309.7607922100036;720.421278360842;5678.523702215494;5368.762910005491;32555.21029635999;15.519106319979524;4.16547739336126;2.0698649597900958;0.644780616432292;0.005621195616557705;25220389.396429982;317754888323.6709;344.7105852795343;94.57166247834785;299071.5919519377;6257174378.466282;0.5047368189342876;35503034.74655478;0.29415202782031963;1.6329840139981548;8.724513853119952;2.6263403673750423;-6458141.836882254;0.004197635101913733
N056;N;9974.433611391574;8242.977092520936;52343.85835548355;306.92107129406213;18.81445936050769;3056.3718817325735;7945.9364307953;14674.211659173265;11617.839777440691;52036.93728418949;18.32989635894696;2.4656407919211016;1.3321754932942185;1.2100523269003904;0.004592832949361247;77337231.42412995;1248925482801.347;629.1500462148958;83.19773426131913;752157.3202759441;18667033665.76847;0.5214842279457741;67946671.3478249;0.3540084012637142;1.5471935437615048;8.724513853119952;2.6263403673750423;-17458180.177396215;0.0023724803536309125
N057;N;675.198458837903;1009.615448950706;5270.751799041229;13.007557116000166;13.898969978032708;117.92937395234584;233.90544050886555;516.6575655502688;398.728191597923;5257.744241925228;15.590076114576691;3.695044535255872;2.064440399244883;0.6687679547095255;0.016883114050951508;4452665.239702852;8806668970.682863;59.05513538675951;89.25137102002074;45311.26583766488;145118872.6987287;0.5159098454380933;1019323.3547599355;0.24551789076102468;1.4841984156877979;8.724513853119952;2.6263403673750423;-907309.7406330889;0.07715931867613701
N058;N;2212.7918530685142;1997.7140744909557;11627.746989303898;133.1309492118052;13.05147180864047;868.3906511169118;1448.3865738521004;3013.997750598224;2145.6070994813117;11494.616040092093;17.52865537795552;3.099822056720048;1.7014429306640522;1.1076619428795702;0.010837039658765807;16407013.439992698;57598867733.66382;144.9489133811218;80.21962164511335;143565.12428350016;838322603.1906886;0.5059181483443166;3990861.523419256;0.3255151458378002;1.5103507896442254;8.724513853119952;2.6263403673750423;-3270681.2711992795;0.0023724803536309125
N059;N;498.65140196406367;577.0748885611916;3022.014285703447;15.426647798743806;12.924347083231634;131.89683761365484;287.26210567377495;607.9978699077918;476.101032294137;3006.587637904703;16.72628339106079;4.835337301742859;2.1905914924459773;0.8641017168626769;0.02315697434043122;3528067.3122800943;3595091683.1895294;37.08238376945512;81.49460683249522;33586.0418756173;50121342.04734198;0.5174920484299079;333015.4270079118;0.27465188342858904;1.4370487837427695;8.724513853119952;2.6263403673750423;-615399.7399490878;0.05128926419403257
N060;N;5245.753558718018;3877.9911622784693;24648.150722562903;387.992872310312;12.924347083231634;2664.086130957755;4196.630342200182;6884.360629534381;4220.274498576626;24260.15785025259;18.776047658336047;6.867553149799656;2.1782015267860686;1.352698688368319;0.007089452394611401;41663181.46186481;303155546989.92035;317.18600882242805;77.7088208085553;351305.631038007;3877929837.259248;0.5996310734611956;15038815.454709914;0.34887037579291497;1.431049158821605;8.724513853119952;2.6263403673750423;-8471727.828025315;0.0023724803536309125
N061;N;1433.0476206594415;1149.5677037312498;5342.452387560954;191.3898058549376;16.82283866243593;524.4394337831696;956.7002619937873;2096.121025009172;1571.6815912260026;5151.062581706016;18.174109872621308;0.6996165825746936;1.199325916386551;1.246596973808569;0.014293047885926316;11016766.357168246;23398421151.10878;89.32543879242965;59.808856914495536;104447.95760209124;350565309.9209601;0.5031665879185422;1321505.9054619386;0.3537808836684532;1.596718112874214;8.724513853119952;2.6263403673750423;-1989441.9261375763;0.004197635101913733
N062;N;1405.041692639794;892.5252780351445;5567.187564703035;145.0164463112916;12.41584818159629;735.4876471050145;1178.4002063508883;1866.7281364106177;1131.2404893056032;5422.171118391743;19.17806864478452;2.145474918599067;1.3160734708294948;1.5742318197787428;0.015199476216145697;11398152.090787377;20704772216.64689;80.93343629849339;68.78723824564298;82558.48771267149;224159331.8974822;0.6152886592444406;796601.3719317121;0.3449686205498605;1.414155178437019;8.724513853119952;2.6263403673750423;-1918298.964369855;0.0009125773741418541
N063;N;2387.0022892443444;2813.9577596147783;15255.727993615652;64.40605509944683;12.331098364657068;498.02517022255586;1106.941404559711;3393.0998481944125;2895.0746779718565;15191.321938516205;16.24519277841978;3.575944089495821;1.896134675328422;0.8482722532306659;0.009243732296548911;16402803.124601467;81660680785.749;179.41419122690033;85.03077649148801;128810.4834853479;793786729.9473274;0.5366577697250192;7918358.272896222;0.19218568459529672;1.3013826261524672;8.724513853119952;2.6263403673750423;-3652879.3975326745;0.0023724803536309125
N064;N;2744.16619479942;3175.943807526045;15462.98235958849;107.8355222132354;12.62772272394435;758.9065990814322;1339.2521405445011;3601.358366880114;2842.4517677986814;15355.146837375254;16.386569059879363;2.8448657171158755;1.8463248753073886;0.8640474646612323;0.008898113668297342;19021239.328992765;105540199784.21783;204.07820299852864;75.76988689821017;164177.0949026814;1316754346.1145725;0.5242079730243059;10086619.068563033;0.2552200602879349;1.3101209002641487;8.724513853119952;2.6263403673750423;-4252643.691050062;0.0009125773741427423
N065;N;2164.2064467982755;1849.7455651792723;9951.079390552408;160.86715564349333;15.04309250671223;893.746201367713;1455.264567408829;3074.6969839416734;2180.95078257396;9790.212234908915;17.87754726948086;3.4657733935494788;1.7792856946681015;1.1700022357337165;0.011246977037128687;16366167.391652238;54485894584.1536;138.42535775519565;71.88769133001503;161343.3824948213;1062101517.2154818;0.5159582603879389;3421558.655900385;0.3823131634096526;1.6668519564622883;8.724513853119952;2.6263403673750423;-3174662.931614995;0.0009125773741418541
N066;N;2952.7072652620973;3820.486020811283;13715.167670482395;28.13994410781401;15.170217232121065;384.9043832220828;840.994892479056;4547.209243890413;4162.30486066833;13687.027726374581;15.66043708882377;0.52407310922244;1.3693334984178323;0.7728616854446931;0.0071629849132740266;19559810.33423503;142753713969.80414;234.77061703509702;58.41943870016769;164682.89280919437;1764454611.980543;0.5134846027794804;14596113.435214432;0.23180844152102006;1.4293913810985326;8.724513853119952;2.6263403673750423;-4721799.844176958;0.0035159240297542027
N067;N;756.1384805686062;629.8579733312536;2795.6448748559474;65.85634316417556;13.390471076397365;327.7171193895269;523.4693220579239;932.7490294222666;605.0319100327397;2729.788531691772;17.85531416919184;1.5195015043681064;1.4945421026313765;1.2004904479806267;0.02051799330372989;5710961.123284388;6357488207.911835;47.84891678756824;58.42650288756989;44324.98496330457;76531205.39080645;0.5250419935833683;396721.06656895415;0.27817647532975576;1.453833304874516;8.724513853119952;2.6263403673750423;-961785.5602528175;0.010767750557458378
N068;N;8630.426300690766;6674.850316098802;33280.01755438118;284.95605967219296;13.136221625579694;3333.8651067551145;6233.945742452133;13039.536669223551;9705.671562468437;32995.061494708985;17.837661771837304;0.29181026421520473;0.9899117107259926;1.2929767548307995;0.005124566483953903;65119422.50126166;815160541653.3391;530.4841556713928;62.73517728773865;553373.2428804495;11081691674.169851;0.5297166561453975;44553626.74232428;0.33335180852630075;1.4465165917714504;8.724513853119952;2.6263403673750423;-14819436.607279424;0.0023724803536309125
N069;N;2973.151687817592;2933.5696989358325;21176.227081749632;132.07873587107102;12.034474005369784;952.6706344022286;1862.4909259417377;4360.838006146847;3408.1673717446183;21044.148345878562;17.05095243616739;6.250126745974304;2.0667163263155537;1.0134927726094656;0.008946383321023911;21444013.77012866;108880291750.0001;203.0818240880023;104.27435924828629;221585.57632440756;2134868729.6470702;0.562193749410223;8605831.178514471;0.3215252100675481;1.6356931369411591;8.724513853119952;2.6263403673750423;-4584352.457038612;0.0009125773741418541
N070;N;5440.822231772453;5917.606072680325;32481.54602069487;141.71836701913858;12.83959726629241;1829.554708965079;3076.3907090753337;6496.343834465746;4666.789125500667;32339.827653675733;16.893313675301727;3.852242268706113;2.003973421648945;0.9194296080117551;0.006252571739716856;38879417.5272513;397866270411.3458;390.8546983807032;83.1038904105918;376045.13547571533;6485194490.761233;0.5367170836402266;35018061.63142306;0.29242608517126933;1.4172313694230494;8.724513853119952;2.6263403673750423;-9050216.744823167;0.0023724803536309125
N071;N;7388.20088243617;6824.485713592465;27313.921567955782;243.67223446213393;16.526214303148645;1616.43371944614;4354.652235509831;12784.285688494132;11167.851969047992;27070.249333493648;17.155401735512147;-0.4224632655436089;0.8708381762057602;1.0826018534584874;0.005105970334867732;53614215.44388287;682442468137.0466;489.0264307404922;55.853671398898776;492649.0109900229;9820814006.034512;0.5082298758701425;46573605.25502765;0.3135390945491725;1.4663063588339913;8.724513853119952;2.6263403673750423;-12655584.327843776;0.0023724803536309125
N072;N;2887.257740119248;3410.014593311752;18471.517052983614;155.12669123540746;12.41584818159629;714.6548162578687;1266.3059112774492;3885.30777339993;3170.652957142061;18316.390361748206;16.339635623670166;2.919255008374301;1.8092700057506856;0.8466995260906461;0.008473946802760266;19955760.77684686;121533232402.64705;217.24938978701704;85.0244830196871;184226.92616354823;1945329098.111361;0.5418898051145751;11628199.526599113;0.27280432150019734;1.5572524870384372;8.724513853119952;2.6263403673750423;-4516832.1367671;0.004197635101913733
N073;N;2518.9197432993633;1989.7302426988256;8662.136231351244;49.768977281008205;14.61934342201611;792.0507539852234;1962.3601789857373;4005.027997727211;3212.977243741988;8612.367254070236;17.679185623014828;-0.3367446106471057;0.7771439639091096;1.265960424807514;0.009997283884955774;18837226.227865644;71134775173.35258;156.0746556519169;55.49995414162463;193860.49857765654;1256282709.263736;0.5237387603304239;3959026.4387103273;0.38113031736818703;1.6423914234014771;8.724513853119952;2.6263403673750423;-3768153.405072517;0.0023724803536309125
N074;N;496.06851122346256;505.82368164348196;2716.865611091735;51.14300172730803;14.068469611911155;167.30480115825685;293.51293632431486;649.9141715827745;482.6093704245177;2665.722609364427;17.22532648258939;4.391243293827517;2.0840985892538364;0.9807142868670686;0.025005021514111974;3614510.4928842736;3165356677.5386424;34.447395902868465;78.86998537574503;27722.52022197348;38091967.36864033;0.5024362775090749;255857.59691136656;0.24194111695417128;1.361266455873093;8.724513853119952;2.6263403673750423;-601984.2607194311;0.06540591887180014
N075;N;2828.011306681141;2928.780994830369;13601.69541202744;78.24940550675794;12.16159873077862;892.0055607255297;1683.9045782782782;3116.325944311665;2224.320383586135;13523.446006520682;16.97106902170247;1.7262818779233209;1.6159279575448813;0.9655933003092079;0.008962916134536373;20301620.658772588;104633909297.029;197.95291644974486;68.71177073807124;207920.20569824678;1746629980.3343914;0.5408508099982522;8577758.115679566;0.3645866821370758;1.5417885231661037;8.724513853119952;2.6263403673750423;-4357753.267777964;0.0023724803536309125
N076;N;2263.8454714651616;2050.5254144449555;9470.477261898846;54.5734765305202;12.288723456187455;692.9191315309101;1626.594133614579;3266.1867646120704;2573.26763308116;9415.903785368326;17.30244773851851;1.0899935080547802;1.3363671123854968;1.1040319010520279;0.010530373910636083;16568938.74627958;60463992757.801704;148.5123295974238;63.768963072431184;149404.20300539566;969997744.5987273;0.523481204113986;4204654.4752846565;0.3106986877174778;1.6090146710797721;8.724513853119952;2.6263403673750423;-3363728.5194856334;0.004197635101913733
N077;N;9470.279763043423;6658.167193576095;35662.5323163751;748.1554091965742;19.02633390285575;4732.140823674052;7291.28994990381;13035.93761253354;8303.796788859489;34914.37690717853;19.18990094504226;1.8524551739779778;1.3676470006643628;1.4223553551164199;0.005075731733239984;76873368.0330734;1014579505240.2518;562.8729689018518;63.35804752882632;619024.7253948848;11933248662.60126;0.5577169458477977;44331190.37761297;0.34970292501416295;1.3602084059154906;8.724513853119952;2.6263403673750423;-16313570.626410441;0.0023724803536309125
N078;N;6377.116792510263;5988.394387387389;31615.37548107259;546.2103471412954;16.526214303148645;1879.2658876551714;3624.1016435954334;9831.938019175452;7952.67213152028;31069.165133931296;17.498946188389322;2.1352462627291446;1.473301738576478;1.0649126259856219;0.005818637276278598;47203764.37823625;525236574231.1361;425.3450439821897;74.32877361184538;437214.65670854895;8513070921.58599;0.48994092498044695;35860867.33889278;0.3376404331148482;1.5131939668538024;8.724513853119952;2.6263403673750423;-10714129.833221924;0.0023724803536309125
N079;N;11537.870409890116;13129.304115206496;53365.782139725095;376.6075698785795;15.424466682938737;1681.3997527325046;2720.309066738424;21733.404401437776;20052.00464870527;52989.17456984652;16.253896626533802;-0.06909930008300424;1.0568899860141052;0.878787657643396;0.0035303412490627632;79327454.29053088;1963572193570.3535;849.838087965285;62.795234639924765;834496.4355389453;34062554009.33702;0.5169058174547492;172378626.54957822;0.3010550992745987;1.5981260251942555;8.724513853119952;2.6263403673750423;-21112302.495975055;0.0023724803536309125
N080;N;8013.767950821705;4685.194998944872;26188.315656597413;765.1574676773172;12.16159873077862;4623.388421759966;7066.518671787186;9708.22583183628;5084.837410076314;25423.158188920097;19.663310826775255;1.7566923240636791;1.2803842531944694;1.7104449126720325;0.005758269303018806;66655159.876807906;668838444251.8771;451.34820090264014;58.022421722794164;470480.2815681371;6570231081.79839;0.5606543087813556;21951052.17813804;0.3832775329193509;1.2898266387893862;8.724513853119952;2.6263403673750423;-13463495.106616555;0.0023724803536309125
N081;N;738.3539205500288;677.759747700838;3089.2942189017986;49.23185594086554;16.102465218452526;282.5451474677159;483.15123433721976;866.3261865228362;583.7810390551203;3040.062362960933;17.467284061675258;1.8218943858536365;1.5961766643215278;1.0894036169228758;0.020230352575016305;5455446.933690459;6458358489.054766;48.73154103084955;63.394141731453104;44492.908095909406;83720881.60354786;0.5337935565504989;459358.2756035037;0.2676252932968898;1.4336778138578503;8.724513853119952;2.6263403673750423;-943295.9177664411;0.015284929809044279
N082;N;2844.4517964963884;3419.034610633727;13911.021544754258;93.70401067608262;15.212592140590678;596.3452053690651;1125.5132218542833;3665.8742338318043;3069.529028462739;13817.317534078175;16.257221349572198;0.92232893227825;1.4464891133949702;0.8319458912903961;0.00822216875475831;19560739.286430124;123018664141.9884;216.24729567613284;64.32922780032534;187754.7220762084;2115891340.2160633;0.5225495506630191;11689797.66871132;0.2721228808046219;1.6094465945634016;8.724513853119952;2.6263403673750423;-4467926.640605435;0.007482692829686499
N083;N;437.2676531178999;496.42354132608995;2439.1277113171336;10.157808246218721;12.670097632413963;106.74799570037572;209.85301635875663;608.4474797094308;501.6994840090551;2428.969903070915;16.627248640684222;3.977468782842374;1.9589807857983388;0.8808358522841853;0.024541656866604467;3075446.0301590674;2712867831.3588815;32.16532841246504;75.83095934975431;23787.83272112743;17186517.009485483;0.5198189203984509;246436.33238273615;0.20253072000612207;0.8478340650846847;8.724513853119952;2.6263403673750423;-529758.6844319336;0.06251566250914564
N084;N;3485.634900916349;4282.126280288849;23195.53112718612;144.841956042034;12.83959726629241;828.153843487813;1603.807892066396;4375.47595225565;3547.3221087678367;23050.689171144088;16.22285053970182;4.450766286250754;2.1099277568914565;0.8139962889373799;0.007511012820405811;23919353.096185006;182075483221.8112;268.4614078865203;86.4017339020697;221016.3179948078;2960057684.9525013;0.5128705100851807;18336605.480340414;0.2582317104200757;1.4779167446936188;8.724513853119952;2.6263403673750423;-5586224.556155528;0.0023724803536309125
N085;N;8232.673174299105;4470.792921521848;24409.198117104086;1661.814918225477;16.060090309982915;4724.294946638155;7230.688906868146;10683.710070461515;5959.41512382336;22747.383198878608;19.720440032914897;0.3936961683064095;0.9293101816632368;1.8414346892847635;0.005715509509638102;68674869.62356117;694454084730.7355;455.5019493564254;53.58747235130743;559357.4668778647;8766386021.512562;0.4770332118695386;19987989.347129863;0.43768541002032;1.5055686292377064;8.724513853119952;2.6263403673750423;-13846959.798472252;0.0023724803536309125
N086;N;2751.217881876864;3023.076403753895;14785.123155168723;198.7349778960475;12.331098364657068;735.5799583309829;1377.7539828960166;3768.480645175213;3032.90068684423;14586.388177272676;16.53004248754199;2.517535089311452;1.7418300727651252;0.9100722292233661;0.00901864626206966;19237087.607001863;101350984901.16438;198.74423004243368;74.39271646785402;160503.2930958342;1191795879.592239;0.5472786930351055;9138990.942933584;0.2285252949008302;1.460122027075767;8.724513853119952;2.6263403673750423;-4247089.43621294;0.007482692829685611
