name;class;SG_average_delta;SG_std_delta;SG_min_delta;SG_peak_delta;SG_kurtosis_delta;SG_skewness_delta;SG_centroid_delta;SG_sbe_delta;SG_sbw_delta;SG_rms_delta;SG_crest_factor_delta;SG_var_coef_delta;SG_Q1_delta;SG_Q2_delta;SG_Q3_delta;SG_interquatile_range_delta
O097;O;12239.55925910903;9275.60733305921;869.3269774777824;50898.218963676496;3.338660058336833;1.8851085769000275;0.04986228260083499;0.0367626989972172;0.06274852297428778;243.73443359419215;208.82654212256256;1.3195426261185068;6304.551127443381;9089.170825295114;14497.826450638477;8193.275323195096
O098;O;92736.63584178418;39997.186919017644;16277.33483827181;192824.7772451436;-0.4600608044865897;0.23329119476327903;0.16666704408669056;0.1228810647030493;0.1739127706038973;1602.8829968005698;120.29872275770032;2.318578954803701;61637.74398844901;92789.68090999522;118167.17429411641;56529.4303056674
O099;O;37509.50379071221;19159.542966500183;4992.82671702928;105364.86729070148;0.6082407306458815;0.8820954419235091;0.08582149862110747;0.06327487946259866;0.1021374934025717;668.4790363149767;157.61880562707015;1.957745226819675;21880.876188523995;34741.80332031105;47068.55517796708;25187.678989443084
O100;O;28215.706526988033;20634.200744557143;1792.2690424303066;122022.50541548338;2.189969754162461;1.5278068962167546;0.02568632688194058;0.01893813628758939;0.033532007944035526;554.7814454245504;219.94698348663192;1.3674242523995375;13879.360434444785;21704.123117998228;35071.289499350525;21191.92906490574
N001;N;44961.249185353656;28723.262246554452;4516.366113537466;204538.89465777628;3.628062336972376;1.504975430906269;0.15870449867898476;0.11701040165261245;0.16782829410249828;846.765920743118;241.5530545658638;1.5653253032129755;23819.62717131585;40700.57652861464;57777.77171196129;33958.144540645444
N002;N;74574.00791475928;53970.59523971061;1835.5440455671858;311354.29820724385;0.5398869077101525;0.8317347703034317;0.1587876176139969;0.11707168397322504;0.16789288443932956;1461.005123720084;213.10965523136431;1.3817525558785952;30018.214255304334;66299.4060982712;105579.88642814287;75561.67217283853
N003;N;37435.45729531272;28173.326416290678;2858.4323416319503;163028.3914026253;3.475510251977852;1.6357037818849003;0.15650486159149096;0.11538864284148864;0.1661107051469647;743.5956256431163;219.24334380211872;1.3287553177840723;17204.578346087706;29354.72132509504;48951.02679215523;31746.448446067523
N004;N;57559.58786267421;46820.001978846354;2804.6852206678072;240744.24319225101;3.900491616646258;1.9108155655267927;0.18391727810366884;0.1355993986364242;0.18638777289295977;1177.5843801391181;204.43905952948342;1.2293802953848676;25957.12272888345;43378.97308840048;71255.17564055801;45298.05291167456
N005;N;222290.23697664787;138025.79035034808;18312.23181628883;613183.7240971414;-0.6498596614789816;0.7186763468149874;0.1409947268123148;0.10395325748503137;0.15354262760688558;4152.75297165265;147.65716340047933;1.6104978382113448;119367.5747631433;177958.0933479469;333192.95328984974;213825.37852670642
N006;N;57695.842464593916;44205.00562367663;2358.0863681062574;252475.5722119337;-0.08594146915567835;0.8180918967811912;0.17263732543191726;0.12728286190476015;0.17833906101842978;1153.561210325173;218.86621182482747;1.3051879906037487;21654.885094151698;42806.188273698775;94271.61631511533;72616.73122096363
N007;N;44750.93178970523;29914.27349523524;1741.5256324500144;195318.28067336947;7.674762838036553;2.2817738758447113;0.18330512965249254;0.1351480709378437;0.18596144101340534;854.3133490920771;228.62604322049313;1.495972542901073;25518.947411196998;39170.09049510279;55436.3689344944;29917.421523297402
N008;N;64624.62154119354;57343.378115596235;8713.500570148646;284338.9485325116;4.1505681749122685;2.026003359182835;0.20561195294970888;0.15159455087588694;0.20073357718129198;1371.2232053367864;207.36153488787775;1.1269761856533693;25548.090323894186;50144.394956736316;78878.15718841509;53330.06686452091
N009;N;81944.50502868436;50321.853515762385;7846.9707987644315;283778.4645557172;0.955370623114018;0.9817186687980287;0.16350512499624117;0.12054983007614117;0.17152151803848711;1526.1937018383212;185.93869455358265;1.6284079242632978;45339.12246643865;71469.43673049472;109383.57295585012;64044.45048941147
N010;N;22517.15379948487;16979.940198357177;1675.8008423970264;77634.95339996685;0.7570172954753942;1.231017079532048;0.1613707203857715;0.11897616617348512;0.1698888277884446;447.5909725212071;173.450668503571;1.3261032451494394;9771.180548619139;17257.7801910892;30476.14192043183;20704.961371812693
N011;N;9379.215900413525;11104.387118334265;426.34995975087975;75612.99643148722;15.484240850633533;3.7393411241026926;0.16858962748851808;0.12429855606549346;0.17535079940068324;230.69116617511327;327.76719492627143;0.844640573177394;3917.7247053239685;6590.63478486008;10266.429627997622;6348.704922673654
N012;N;60067.47905019099;39633.43792923884;4876.584142518247;228018.91219556466;0.4372630486979068;0.8397230192201746;0.15713718450595357;0.11585484486355654;0.16660609212695693;1142.1522219563772;199.63968708566196;1.5155757912658219;25639.025134155374;51113.82785299721;89208.67319593279;63569.648061777414
N013;N;34713.51060040928;24666.95981416045;425.63468972536646;116665.5901366558;0.8947751438690745;1.211246792223699;0.19469716624120167;0.14354724542868388;0.1937007128466913;675.8680815417206;172.6159191754259;1.4072877590890407;17780.2793592264;27583.22007847423;44659.250548675634;26878.971189449236
N014;N;111554.89524113643;32582.15516196993;36907.97026862453;211026.3630421992;-0.2392114516996937;0.18211367766572775;0.20740846308083874;0.152919090342419;0.20185570552621993;1844.4614818423017;114.41082674788088;3.4238034496669485;89274.47904566978;112687.60497882648;131600.20410859497;42325.725062925194
N015;N;77233.40828086405;48687.577056110924;4261.759805838624;296263.86154741736;1.9560828360700233;1.1616254688612762;0.14844405674278136;0.10944553460673934;0.15967927536419046;1449.0055231482718;204.46013270102745;1.5863062602572098;40984.30986651017;68037.65522284305;106473.4301706175;65489.12030410733
N016;N;53321.978054102874;20773.977396377893;11232.413488037191;115080.30539906833;-0.18267395301346268;0.4382616978024954;0.1845106788625499;0.136036903947966;0.18679990816406775;908.2315254912049;126.70811590340764;2.566767886413508;37652.79923188698;51790.68919204973;67841.29908141053;30188.49984952355
N017;N;130315.03638747062;65077.952120687056;10862.415101969895;395490.03983713256;1.0748163771577124;0.9313128936815344;0.171274282216048;0.12627791097087807;0.1773387138948063;2311.789331790834;171.07529410163215;2.0024452543589786;83899.69534948944;117162.28249554249;169179.82055873488;85280.12520924544
N018;N;26649.322426073817;13665.880162464153;4389.504280646538;71283.78355447158;0.09894175762692026;0.8980007838113535;0.15008135808437276;0.1106526918656743;0.16100312596584684;475.3210942782912;149.9697455310837;1.950062645746819;16145.20509506261;23806.648220327035;32993.424909809015;16848.219814746404
N019;N;81862.38376732872;70881.70827430136;2022.4716620703225;347486.12241834897;2.681604129547157;1.6905199555753003;0.19372766026798888;0.14283244349002114;0.19305802115065918;1718.5948835579568;202.19199169204938;1.154915503031245;32922.19033352757;59287.25259524562;106456.3533073261;73534.16297379853
N020;N;56485.905338492004;28050.218900359647;5852.8032568459985;142420.2694959424;0.9129579630303395;1.010605879242668;0.19101222518816455;0.14083039470125602;0.19124220423004165;1000.9406510723098;142.286427615231;2.0137420509673016;36472.48818369766;52269.009186490875;69571.58798950075;33099.0998058031
N021;N;54039.42057335467;36651.625516510234;5069.693413149123;168865.82385898536;0.21935921600868502;0.930795325332083;0.17445581252077286;0.12862360464638511;0.1796643016556631;1036.3179137525005;162.947896217989;1.4744072005486322;24155.84791219861;43568.85300080961;76254.73381605644;52098.88590385783
N022;N;47787.65802811433;29940.222702807656;3373.1117728001254;163114.5983204434;2.266697241804396;1.4042449591828958;0.15599773265935135;0.1150147444294509;0.1657124445108059;895.001118064359;182.2507201702891;1.5961022903023707;25517.87462972517;43064.48652581146;60029.77564850652;34511.90101878135
N023;N;15230.176165916262;11669.533142166336;219.12219932180102;58639.76362242948;2.667017936286239;1.620284593697981;0.19035805809771325;0.14034808730204076;0.190801287450142;304.5152524795529;192.56757467794466;1.305123005382624;7943.096933440912;12792.599230056334;18118.422707833277;10175.325774392364
N024;N;83688.1108276796;43525.41217932444;11811.603883367829;236649.1911209059;0.5032846919875649;0.7838918614860693;0.17344788389928686;0.1278804742763016;0.1789310840229831;1497.1140499005382;158.0702493150925;1.9227413742317954;52486.81314045052;78371.15430227623;107537.45729136032;55050.6441509098
N025;N;33034.022723055976;26185.64023608987;2422.974766775139;140623.84402085905;3.520734904029527;1.9136036251181108;0.14840858461075176;0.10941938154585694;0.15965049502099857;669.022071347388;210.19313120364976;1.261531985669285;16506.370014277738;23449.127138434513;38419.029016726075;21912.659002448338
N026;N;17475.33883798461;11280.375278920568;1084.1941358793879;54989.19876530617;1.4094164790758716;1.2955327902222211;0.19007954327729867;0.1401427425810393;0.1906131548999724;330.1149841412432;166.57589448220398;1.5491806261659093;9042.78642038698;15419.631802676275;22121.69993728163;13078.913516894652
N027;N;12429.342878979696;8330.176969075344;996.6704949311822;47963.367816407896;1.6181334455121794;1.260919801905139;0.14581493866844972;0.10750712602708117;0.15753472580339262;237.47221114868995;201.97465456864043;1.4920862936192054;6529.865714596096;10014.047602217317;16159.879881752815;9630.014167156718
N028;N;6821.468811254506;6861.293184929359;295.2412319185818;47956.222876157335;14.332158213350848;3.408536522187742;0.16659386735391996;0.12282711261621883;0.17385779877859947;153.55549453662312;312.3054829192044;0.9941957918716655;3177.5099842100058;5082.930271341169;7857.366330051279;4679.856345841274
N029;N;85095.02936596739;50085.66446529864;3786.9165032521864;221127.02753825678;-0.762593378139218;0.3299472540516635;0.20255649812527526;0.14934181072539154;0.19880217074662832;1567.1162535280746;141.10441841211835;1.6989897263901659;42501.31785353789;84525.34447029256;122588.23502512503;80086.91717158715
N030;N;81419.15272490597;59276.47745313792;3509.591775658061;313682.42429499526;3.1206129891290644;1.6080895110846685;0.20358766200414366;0.15010207209567644;0.1994572207343353;1598.3917617731465;196.24877442249667;1.3735491078948363;38431.580646100185;66778.5329521756;111009.68594647365;72578.10530037346
N031;N;25035.69481705009;22963.26929641727;669.9083555466912;138203.4539523556;5.032152075206305;2.1041474283180883;0.1252890708302626;0.09237371733352696;0.13998841067223605;539.1704028999425;256.326113616446;1.0902495848427018;11160.269298264748;17372.42409457109;32750.73994351882;21590.47064525407
N032;N;59108.99826237951;30530.10677757657;6043.5248924158;165806.03408404853;1.8567326955229957;1.207866763236176;0.19941224988755898;0.1470236045481686;0.19678438189680553;1055.8653613590786;157.033311397419;1.936088815313062;38836.37065051436;53744.10379396187;72188.35297651245;33351.9823259981
N033;N;96630.4495983224;69344.57460971725;4485.325018791715;390917.45352108445;3.850690833145803;1.7330334493478765;0.19785421580840937;0.145874889830519;0.19577311696949978;1887.6580333112702;207.09124567194482;1.3934824770672338;50484.5721434749;81912.91762257469;122160.54168536037;71675.96954188547
N034;N;100587.21314815724;85581.77870336198;3063.5273017289264;445874.1071824923;2.4121708364099685;1.5687040613343899;0.2023045867119373;0.14915608028989097;0.1986416418102064;2096.057730312319;212.7203371998994;1.1753344540408084;37878.32998255716;66897.90693734237;141248.2612040334;103369.93122147623
N035;N;62723.1914880981;29675.96688051439;3992.4359315522715;178713.5404537672;1.4517953161999708;1.0160633413385094;0.1861165527145717;0.13722089019909667;0.18790961793733332;1101.277225150995;162.27843123629836;2.1136022876910183;40395.59296672779;58141.75049951545;80805.9452216051;40410.35225487731
N036;N;75417.64484282797;68174.94386958881;7300.180358605256;405348.90052553575;9.779768735992128;2.8910448044987884;0.18590701743522534;0.1370664030396224;0.18776528752326077;1613.5169064408358;251.22073336044033;1.106236992099233;35215.58694057707;58942.280425281846;91151.5189467243;55935.93200614723
N037;N;55791.27944055512;36468.85284543161;1780.0710278521306;180435.03677291895;-0.15025903872089286;0.6438966826239232;0.172768644292695;0.12737968129407848;0.17843511914471172;1057.8534524309657;170.56713891539144;1.5298336823760004;26365.583546662237;48320.241701688195;84451.88524047214;58086.3016938099
N038;N;62978.31411907245;36148.16152316893;735.1498663598179;170566.2952678903;-0.01995579072294129;0.6083044736820097;0.19983918862826017;0.1473383799574754;0.19706017092420372;1152.4759930495663;147.9998683673704;1.7422273074304735;34652.146382650724;58021.64925378464;87693.4645981814;53041.31821553067
N039;N;62248.72480305908;44672.36408769437;5105.806705393998;191374.52392865863;-0.3270902754058378;0.9500191768701844;0.16162879896451493;0.11916644356579639;0.1700870370558813;1216.026880253419;157.37688618262808;1.393450426775295;27419.889221829995;43815.98201819185;91163.65381419793;63743.76459236793
N040;N;63612.79546519949;35614.986294042224;5854.037702066805;185992.4752060765;0.23976089648357046;0.9122598685097437;0.1828265719805666;0.1347952376793533;0.185627316417944;1157.0629668365993;160.74533585201365;1.7861243842691248;36526.459413173136;54543.741036422005;86396.01971205023;49869.56029887709
N041;N;17551.052353956875;23465.01756381956;1627.1939130347487;158117.2519347015;15.72468801915155;3.8055023951074642;0.19476319684414792;0.14359592878319755;0.19374437760100244;465.06316788837626;339.9909148957858;0.7479667256255814;5967.23861384617;12294.79368481009;18290.761260222112;12323.522646375943
N042;N;99008.3841601656;52526.67844115349;5519.366981910081;304065.6022158243;0.4986794914241104;0.6063889696891962;0.17648661233196405;0.13012088231375724;0.18113165067501158;1778.8083692816724;170.93780727972043;1.8849161435381134;65664.11433026857;92590.94593085893;131226.3723121323;65562.25798186373
N043;N;78037.3521990608;57807.76668689186;3220.8723714139232;308174.9347626929;1.5954609562167734;1.3948944032573831;0.16775818358324604;0.1236855451797448;0.1747303848446232;1541.333635920773;199.94044610503366;1.3499458061014504;39248.94445172871;58271.02468028117;101582.30314713353;62333.358695404815
N044;N;41624.683412520455;25184.44159136659;3791.117610121525;135308.54763669762;1.6880299201117257;1.128825559132795;0.18031120652439492;0.13294069716676774;0.18385908365303147;772.1327667157698;175.24000206884904;1.6527935813669064;23673.879076830304;36453.922702920085;57072.80320127475;33398.92412444444
N045;N;86049.20055451957;35299.637401499196;25523.56684018404;235344.52546971088;1.7932938232091367;1.2017989319858122;0.1886280026987925;0.13907254389404666;0.1896286923212935;1476.135034127862;159.4329245147673;2.4376794462728677;61730.84497204596;79815.72666507754;100120.75909399086;38389.914121944894
N046;N;20581.541572963277;16612.10541965035;325.2135176003975;81462.67669951727;2.6846235308543065;1.5841205846485635;0.19358632933135994;0.14272824235017606;0.19296408534776358;419.7762088178289;194.06215737888516;1.2389484085874813;7976.442969170311;17230.756503514393;26901.155962029545;18924.712992859233
N047;N;74473.855538075;45793.6000433582;8112.483784334506;234133.80671393062;0.19147343488922086;0.8260631298017925;0.15146527701394596;0.1116730341442606;0.1621151275064626;1387.5488929717694;168.73913986012903;1.6262939683178834;36105.099676257;68253.88575703133;102349.41772735429;66244.31805109729
N048;N;27947.69934718183;16292.521221834913;1963.5161945696061;90133.22372992415;0.11134959136838596;0.8076857684386838;0.09942383346056811;0.07330367307731535;0.1158057583384043;513.426810572561;175.55223426959296;1.7153698293009974;14851.153111954132;24827.864910370015;38472.01526016326;23620.862148209126
N049;N;96769.42681114367;37861.24363938125;20360.71120418146;254594.11974848708;2.2352098861587324;1.1719339778773046;0.1948352205384925;0.14364903075241656;0.19379198986725304;1649.196104852735;154.37467927516178;2.555896677162745;72700.76566593982;92608.57339059559;113757.70847766171;41056.94281172189
N050;N;166088.56880890304;159008.71137838103;4179.279644619474;704793.3090582914;2.4008520512674654;1.7810821476862506;0.17292818748085023;0.12749731004866557;0.17855174794223622;3649.2704140640185;193.1326618992306;1.0445249657653952;65781.05398020691;102342.75935277087;201807.7377331599;136026.68375295302
N051;N;92920.18141278563;57399.96744344305;4828.305974314775;340789.7659471699;2.8805068597356414;1.3294815217852285;0.1649711788080115;0.12163072914823723;0.172634309830138;1733.4257498666016;196.59899823998572;1.6188194096859223;54151.51195597487;85900.53386106192;121138.86459333729;66987.35263736242
N052;N;56830.6007072018;35681.04072022288;5088.967814559143;176352.43324477042;0.3666946675645604;0.9168331880905256;0.12232114471252782;0.0901855107609214;0.1373320812859639;1064.9977050411774;165.58949602426785;1.5927394369691694;27468.553001191536;51820.72968455929;76107.83424304302;48639.28124185148
N053;N;83354.25609621844;53721.28432988105;6195.335462217682;260821.20406409688;0.22374005522814588;0.9136738328851713;0.1833916397838736;0.13521185353571694;0.18602176363442602;1573.8662625664251;165.720055297957;1.551605795281682;42571.23029833413;69785.45538136063;113000.09281064011;70428.86251230599
N054;N;80989.33293912547;63742.69991268486;4901.145762480157;365564.62486778;5.244256490265272;2.0410491643499404;0.1910273747907217;0.14084156427171463;0.1912523992506308;1635.7470691021742;223.48481117464598;1.2705664028989225;37580.104794479295;63352.33592293342;104148.07618648629;66567.97139200699
N055;N;29574.172943934263;22562.869632665086;2679.23492101072;115700.15134069852;2.609358979602887;1.644886435986368;0.15932135091737912;0.11746519738162853;0.16830709695173546;590.3751083922507;195.97735354354788;1.3107451944463064;15373.002507833777;22611.283802772396;36156.89224551506;20783.889737681282
N056;N;74735.47858711642;70184.7001715546;2435.741201292695;305707.66314647516;0.8447402001650448;1.3545773194968267;0.14599831894770987;0.10764232950467637;0.15768505897831453;1627.1688798897624;187.87703410796934;1.0648400349996254;25422.21545345118;44824.59956109709;109587.00662229351;84164.79116884233
N057;N;7642.20848547659;6977.429801762034;121.33429753661537;49398.26008291409;13.891491504983268;3.317199995728266;0.1659751293981752;0.12237092657661669;0.1733922918026029;164.23847407428235;300.77154796611217;1.0952755817832345;3697.2897744030734;6134.727118886061;9046.514246297058;5349.224471893985
N058;N;89168.46992026898;54245.09489740921;4347.727746075428;228868.33851414383;-0.7857105049321405;0.3952780224002228;0.19342520469146332;0.14260944761538683;0.19285691703250282;1656.4921776444307;138.16445474532804;1.643807059217215;38828.68804029463;87722.24022481739;127757.46795740294;88928.7799171083
N059;N;7692.388222308357;5457.770214513616;431.14913055863065;23510.493020912167;0.2019495072972508;1.0015045516837953;0.17369610595530113;0.12806348460502592;0.17911195777870328;149.69329877123008;157.05775217661719;1.4094379059514666;3452.2305032852764;6308.642208017058;10278.142184298436;6825.91168101316
N060;N;81166.36221565948;50562.58639208417;4461.673082485251;292344.7109475004;1.2207724303106762;1.0093004712067626;0.16180505168154247;0.1192963920006764;0.17022227676047819;1517.7002271002664;192.6234876475292;1.6052652367555011;38753.97925318138;74535.7609191965;111284.65603033264;72530.67677715127
N061;N;13863.027716851026;9097.580357134339;1647.0132875777467;53086.485221756855;3.976872699572402;1.7844215577215594;0.13810581100459107;0.10182330400661052;0.15111246339770237;263.1668719211249;201.72176244762176;1.5238148136806084;7727.493810274573;12032.53216589083;17634.987970383212;9907.49416010864
N062;N;23027.350526572478;17041.861570801262;351.65899851092786;97520.48608338393;2.947710487133505;1.5764501860353077;0.17339253318269787;0.12783966503879574;0.17889072405990375;454.66624016146955;214.48807382037128;1.3512227188857393;9972.839206816256;18377.232620164876;31153.260410787774;21180.42120397152
N063;N;18538.472362447752;12209.104053040925;1065.7696111817313;75291.58779005238;3.545761504486583;1.6805491958157497;0.1336861378917237;0.09856474655918801;0.1473398493370422;352.2998133929111;213.71452645670738;1.518413823152762;10032.349621779502;15812.02183461285;23299.30838142941;13266.95875964991
N064;N;36788.31195412268;25637.95554733376;1698.611170291248;129661.4290649516;0.8264325991067745;1.1532871718490805;0.14557326057061576;0.10732894045872253;0.15733642837836329;711.6668377335698;182.1940017296318;1.4349159739435038;17193.37848813047;30591.778049134686;48440.87708471707;31247.498596586596
N065;N;39162.37167622012;29618.96412005738;1580.064814576618;98594.66865900785;-1.5052195881881303;0.28268106691470707;0.17210587551271375;0.12689103200061838;0.17794974189741078;779.2934846558874;126.51801997618945;1.3222059865928983;10604.968319539257;31026.95949538844;68231.60941417447;57626.64109463521
N066;N;116964.92928162108;115687.44925611682;10364.282284682839;710962.8747276429;10.387890432879773;2.929506874335615;0.19237027295219267;0.14183166256483298;0.19215323595029674;2610.9814882144974;272.29717174817284;1.0110425118171298;45116.49753434471;89199.86092645495;145106.0926478556;99989.5951135109
N067;N;18816.082187650067;14832.986674139791;1500.5886607657922;91324.22380892152;8.487261862909099;2.474562321225709;0.1874386378779138;0.13819564338674598;0.18881707144288618;380.2632134166901;240.16055349758219;1.2685295686575724;8984.84229290627;16132.868503490772;24533.935162551083;15549.092869644812
N068;N;130996.99170931133;69965.50179344839;4367.821229734773;416409.61468661705;0.5565951667159132;0.6625084028487973;0.17507375614246884;0.12907920503563164;0.18011220271664247;2357.0133985045773;176.66832736326865;1.8723083284107591;72925.80931803267;127922.62608709857;173657.81970829;100732.01039025732
N069;N;26721.155955007875;22072.860254019575;723.6855268251501;103989.44882090895;1.2124259791209857;1.3490637903321971;0.1373946152709331;0.10129895026023521;0.1505098689833357;550.0701433095027;189.0476152645831;1.210588734196413;10009.636051306303;19368.46206280504;37791.10067786224;27781.464626555935
N070;N;48195.35752210941;39114.34691887008;3602.4456218370615;263937.9134407447;5.728499233336944;2.1551504800543766;0.1538534702471402;0.11343381252021163;0.16401908754415234;985.1190803204981;267.9248820912851;1.2321657222623432;23685.010073510453;34094.15960198869;60015.53978414663;36330.52971063618
N071;N;138972.66316549838;87357.42613244847;9988.088491316234;391617.04813048587;0.44121700767647765;1.0188785592204186;0.19175424726754597;0.14137747624126423;0.19174070213143732;2605.203135511491;150.32111807035653;1.5908511653581985;69304.16806497955;118261.66666481101;182805.5097482743;113501.34168329474
N072;N;32599.586427125392;22907.703764583868;2432.304899412848;177404.8522212207;6.695565263894018;2.0427572637544404;0.14376243902089236;0.10599384940195969;0.15584440421838602;632.355145046985;280.5462304067112;1.423083987908274;16974.42154885344;26852.684181148215;43065.49962325588;26091.078074402438
N073;N;34507.45582212908;21263.86601648225;1294.6582104343213;118504.8864990637;0.6292024217262555;0.8257250797428234;0.17301387524251613;0.12756048632591477;0.17861435317031496;643.2984321971255;184.21448050840317;1.6228213531528712;16662.570747525697;30309.23296445657;48451.03089956001;31788.460152034317
N074;N;8119.890474664581;5420.647126601527;355.2798307088759;27656.04762969885;0.7764767119132912;1.0250054226909568;0.17270195230871163;0.1273305103134329;0.1783863417551204;154.94862770326162;178.48526985771232;1.4979559239000573;4079.356749592439;6919.400120069076;11291.687082618168;7212.330333025729
N075;N;51764.51645580218;30140.2922187097;8748.912875842418;190835.26895798423;5.426071193797709;1.9199538299170913;0.17364302466016207;0.12802434857727518;0.17907329538793518;950.6728863067173;200.73704815476847;1.7174523750525936;30797.861135120707;44560.80150595147;62624.97369656933;31827.112561448623
N076;N;63821.3266404649;30815.86920889712;4009.5898999322576;148248.0267238576;-0.6286636452945729;0.31535171280876817;0.1943994187102549;0.14332772072410935;0.19350364818966623;1124.803876467389;131.79900054172305;2.0710539173121387;41162.42871873195;60629.62229079972;85798.30889593557;44635.88017720362
N077;N;187819.73550657512;60829.95621895383;66318.3293238616;430436.51227353467;0.6362378091167527;0.6544908091746269;0.18772061764343653;0.13840354275882655;0.1890098994106024;3133.3316789669852;137.37342751260965;3.087619113690122;145477.7114001684;181166.4803509831;224028.24521026138;78550.53381009298
N078;N;96727.51165653869;60277.490221831154;3696.3548040208943;266826.6541451323;0.026550388998351604;0.9278893700938107;0.18316550263521178;0.13504512607169578;0.1858640301874033;1808.8494567977095;147.511808206255;1.6047037011754373;52342.582377041224;80792.2197578504;124634.62219980865;72292.03982276743
N079;N;81632.51025170379;63454.834694210746;4455.572300566535;327655.6173802191;1.920739182353568;1.47239324821813;0.1485895379750909;0.10955279569616744;0.15979726767549146;1640.9727698077168;199.67157493942608;1.2864663606026456;36161.80279565996;62576.26685820571;102547.70182814256;66385.89903248259
N080;N;217343.22792402335;98500.97773641696;18087.08495523052;560501.8995331044;0.3764965028567624;0.8131526188908594;0.19311313412668638;0.14237936275684498;0.1926491183585866;3787.1758064929654;147.99996835957435;2.2065083303601467;142921.53697714626;202430.37635719104;270051.37738198857;127129.84040484231
N081;N;23716.722002372153;12179.594470786738;2315.3197623496217;65821.11058719028;0.2951253127257485;0.6814234960148627;0.19543128058247744;0.14408849671422794;0.19418539898961776;423.14208629205405;155.5532118394868;1.9472505475660697;15160.52216622786;22536.427284031488;30830.87308100855;15670.35091478069
N082;N;49119.344467787436;37007.46274030631;895.9413562637623;176513.73718625435;0.6302834291772124;1.1305213510031988;0.18185104839031188;0.134075999043603;0.1849439508739537;976.0691095690869;180.84143372202539;1.3272821434010278;21653.58470363226;38726.60661170556;64796.04733233691;43142.46262870465
N083;N;150152.30628066507;33851.10829521531;76824.60184577067;249632.71192382975;-0.38830382476416414;0.4612664055095741;0.22362319367697947;0.16487396342752933;0.2115366686368056;2442.8795729865865;102.18789116101895;4.435668840475996;124919.38117076922;145587.1913452343;170443.86116204032;45524.4799912711
N084;N;22996.064011253846;21727.961175647557;206.75008322715044;120200.83291522258;3.0511046132835506;1.7862797946855604;0.1324050905494982;0.0976202499299336;0.1462339233434571;502.1172444447594;239.38798008847616;1.0583627163798306;8484.210417094062;15374.071641528099;28318.13546237704;19833.925045282976
N085;N;43255.66896352292;28755.388909317877;2936.8857333329206;151665.53943223698;1.3617910344465267;1.223982661632633;0.1279182182241721;0.09431214753006181;0.14231617229413873;824.3653063963359;183.97855690365466;1.504263047873659;22787.90291180057;35604.02293524209;56260.19444710667;33472.291535306096
N086;N;20097.457044960967;11817.847285600397;528.5800535740656;78802.31960411093;5.584796300269151;1.8504997081989685;0.14002769286210692;0.10324027813115423;0.1527322986269735;370.0259689095647;212.96429500971166;1.7006021959218378;12205.022675000606;18670.112614135847;24161.751406280724;11956.728731280118
N087;N;25406.71027853209;18200.844129133686;1939.5492773446772;98463.89724369008;3.692109024980118;1.7098401727019534;0.17896665180451152;0.13194937751844638;0.1829055932171545;496.0223785757367;198.5069656058992;1.3959083489904809;12402.22656738191;21931.005059182164;32400.73495565837;19998.50838827646
N088;N;17539.104975073747;11615.78547679028;1662.6512354109195;60577.46653748631;1.3715153163226432;1.2325398778323196;0.13767241347857634;0.1015037666335912;0.15074545084665952;333.8752974528612;181.4374019271044;1.509937060228855;8997.791793008673;15198.362075327826;22689.972009756246;13692.180216747573
N089;N;135913.20656709422;108231.89866355815;7196.833277414296;573355.7030566211;4.645693364728006;2.0872722485669684;0.20924407438688916;0.15427245850770005;0.2029919815524116;2757.4740936673224;207.9278657135388;1.2557592377602482;64309.00488111056;105783.17306835065;170450.93610408087;106141.9312229703
N090;N;21155.988041111497;17328.25028610622;1079.1342523437986;100712.41531013379;3.9677026588673314;1.8186119951135151;0.18218026010041147;0.13431872180665094;0.18517490723861846;434.02053601879646;232.04527655293288;1.2208958026232086;9042.697033982802;16557.881040913177;26827.158894753906;17784.4618607711
N091;N;120720.22977572239;76918.37191763554;11143.907472837247;350289.2138430505;0.728599081867793;1.1695955053865206;0.13300347864027112;0.09806143232506598;0.14675120755743415;2271.818910611124;154.1888801994442;1.5694589831541161;66596.04185135178;101628.5269027563;148580.74877144178;81984.70692009
N092;N;127300.87731246429;106843.29882582075;6969.634223921853;528959.7901992851;3.2807288119010556;1.8010556693516433;0.17320258314279707;0.12769961777707517;0.1787521432730915;2637.6943918721026;200.5386946377272;1.1914727335403048;51696.47261049751;102203.9917561437;159123.46944292166;107426.99683242415
N093;N;15724.749645106489;10960.313694132617;940.54095484762;65309.72362609458;4.075504466448863;1.8234010738099675;0.1843501014478038;0.13591851267391789;0.18668849283603778;304.2090241868946;214.68700279571829;1.4346988675629253;8341.425392587418;12758.96228910604;19498.5819294236;11157.15653683618
N094;N;93267.65319579159;69253.7000557399;7546.005194707599;342204.27576577046;1.762220437548815;1.4448082596716638;0.1498824329347245;0.11050602739268899;0.16084276141087944;1843.699196307168;185.6074333878257;1.3467533593255478;42785.79401188929;72250.0440823232;118414.83277211472;75629.03876022543
N095;N;101243.91056485438;80704.6056390072;1738.8850511003584;446341.95037537394;4.050851214392683;1.8223255424539297;0.1947011947218685;0.14355021556591882;0.1937033771946285;2054.886833549037;217.20999088036768;1.2544997867621057;46438.75725113002;79768.64247866692;131244.34079806437;84805.58354693436
